,#gen,xbest,f(xbest),eval
0,1,[0.         1.47734118],-0.7152875047494839,64
1,2,[0.         1.57319132],-0.9997673687230818,128
2,3,[0.19246446 1.57213286],-0.9999275961753764,192
3,4,[0.90663526 1.57634815],-0.9987480774852613,256
4,5,[0.29860589 1.56895138],-0.9998623140124062,320
5,6,[0.31402606 1.5659466 ],-0.9990507832592671,384
6,7,[0.17500629 1.57448058],-0.9994491366562875,448
7,8,[0.4573687  1.56424943],-0.998272677137243,512
8,9,[0.         1.56558686],-0.9989050665303579,576
9,10,[0.09430395 1.56511319],-0.998697419437516,640
10,11,[0.32794017 1.57559993],-0.9990630798701929,704
11,12,[0.         1.56529551],-0.9987794691257879,768
12,13,[0.20539199 1.56036008],-0.9956271035720666,832
13,14,[0.08221917 1.57698714],-0.9984429165330432,896
14,15,[0.02549917 1.55121438],-0.9847740453700641,960
15,16,[0.18516541 1.55812257],-0.9935665593096399,1024
16,17,[0.39567162 1.55832549],-0.9937695105971031,1088
17,18,[0.24386899 1.55224833],-0.9863202028552439,1152
18,19,[0.         1.58702675],-0.9892780607364055,1216
19,20,[0.16324837 1.56946265],-0.9999280253345642,1280
20,21,[0.         1.56714744],-0.9994621445175023,1344
21,22,[0.         1.57064213],-0.9999990370945628,1408
22,23,[0.23654287 1.58579268],-0.990846611804705,1472
23,24,[0.38445046 1.56855264],-0.9997964258156837,1536
24,25,[0.42991396 1.56719336],-0.9994755791970383,1600
25,26,[0.42741448 1.56909225],-0.9998825260227122,1664
26,27,[1.21034209 1.57256817],-0.9998728261480319,1728
27,28,[1.90322104 1.55613784],-1.1478454701863834,1792
28,29,[2.21651374 1.59066099],-1.7822256082423906,1856
29,30,[2.22956397 1.58892317],-1.776328228868877,1920
30,31,[2.21877543 1.5535789 ],-1.7853837724319472,1984
31,32,[2.25264402 1.61091764],-1.6964920030390234,2048
32,33,[2.17462885 1.55138852],-1.7736066910590438,2112
33,34,[2.20775015 1.52307588],-1.7152063608525383,2176
34,35,[2.13474391 1.51368718],-1.6113282917126175,2240
35,36,[2.25500599 1.62600081],-1.637229397731451,2304
36,37,[2.24886116 1.55716405],-1.7595842054338724,2368
37,38,[2.18285534 1.52131867],-1.7031011526356385,2432
38,39,[2.22916166 1.57157439],-1.7900232692026292,2496
39,40,[2.18496584 1.5751016 ],-1.795377292612958,2560
40,41,[2.26766949 1.55544559],-1.724679006178248,2624
41,42,[2.24821708 1.59057857],-1.7520402699478437,2688
42,43,[2.19661456 1.57072836],-1.8006620075200335,2752
43,44,[2.19614417 1.52885555],-1.7334667745488086,2816
44,45,[2.23122289 1.57740137],-1.7864415047717987,2880
45,46,[2.17297176 1.57491958],-1.786363556309995,2944
46,47,[2.16872567 1.57315328],-1.7825818825181474,3008
47,48,[2.14722868 1.61801704],-1.664624954045244,3072
48,49,[2.20294749 1.56185779],-1.7980906962346315,3136
49,50,[2.26383331 1.62309549],-1.6332888748772754,3200
50,51,[2.14294937 1.64505354],-1.5370596405697805,3264
51,52,[2.22385956 1.50166269],-1.6245658579292592,3328
52,53,[2.23307025 1.55719037],-1.7790480575956,3392
53,54,[2.21819148 1.55203615],-1.7834987201131027,3456
54,55,[2.21445251 1.57307405],-1.7989179356412381,3520
55,56,[2.1800525  1.53078981],-1.7316355365403808,3584
56,57,[2.22198589 1.53876438],-1.7554284419044417,3648
57,58,[2.27066888 1.55455769],-1.7174015855585147,3712
58,59,[2.12674894 1.5884707 ],-1.7022725973511423,3776
59,60,[2.2766939  1.59587173],-1.6892664232771584,3840
60,61,[2.20792819 1.56258332],-1.7981783931948538,3904
61,62,[2.15945681 1.57799186],-1.7696359346958197,3968
62,63,[2.2599974 1.5276781],-1.6780161769741697,4032
63,64,[2.14802403 1.56676476],-1.7542109055345798,4096
64,65,[2.24327778 1.61823525],-1.6850381427535805,4160
65,66,[2.22703799 1.55472928],-1.7814954657349409,4224
66,67,[2.17867854 1.5309272 ],-1.7310139722243618,4288
67,68,[2.20991345 1.5692521 ],-1.800406686685545,4352
68,69,[2.30304867 1.59007863],-1.6323882280974304,4416
69,70,[2.18787604 1.6061789 ],-1.747105720196288,4480
