,#gen,xbest,f(xbest),eval
0,0,"[0.99756877 0.9974774  0.99772922 1.0007215  0.99776367 0.99511412
 0.99362194 0.98995384 0.97955538 0.95757552]",138523.0126188948,64
1,1,"[0.99756877 0.9974774  0.99772922 1.0007215  0.99776367 0.99511412
 0.99362194 0.98995384 0.97955538 0.95757552]",138523.0126188948,128
2,2,"[0.99756877 0.9974774  0.99772922 1.0007215  0.99776367 0.99511412
 0.99362194 0.98995384 0.97955538 0.95757552]",138523.0126188948,192
3,3,"[-3.79244676  0.66861994  4.04122563 -3.84041394 -2.51261258  2.69161055
 -2.71126151 -0.25959376 -0.65035638  7.43948896]",112665.06868243284,256
4,4,"[-3.79244676  0.66861994  4.04122563 -3.84041394 -2.51261258  2.69161055
 -2.71126151 -0.25959376 -0.65035638  7.43948896]",112665.06868243284,320
5,5,"[-3.79244676  0.66861994  4.04122563 -3.84041394 -2.51261258  2.69161055
 -2.71126151 -0.25959376 -0.65035638  7.43948896]",112665.06868243284,384
6,6,"[-5.         -0.22319929  1.96177788  0.57449932  1.26967722  2.86147078
  4.03357604 -0.28539292  1.03405179  9.09054656]",101013.88529283581,448
7,7,"[-1.18742381  1.78362799 -2.92012862 -5.          1.118402    1.47025481
 -0.64573328  0.26095072  1.34116798 -5.        ]",84708.30202524045,512
8,8,"[-1.18742381  1.78362799 -2.92012862 -5.          1.118402    1.47025481
 -0.64573328  0.26095072  1.34116798 -5.        ]",84708.30202524045,576
9,9,"[-1.18742381  1.78362799 -2.92012862 -5.          1.118402    1.47025481
 -0.64573328  0.26095072  1.34116798 -5.        ]",84708.30202524045,640
10,10,"[ 2.43192512 -1.50129117 -0.92667153  0.23099714  0.02105691  3.21518428
 -2.28967188  1.00363803 -5.          5.2131776 ]",68150.67254321587,704
11,11,"[ 2.43192512 -1.50129117 -0.92667153  0.23099714  0.02105691  3.21518428
 -2.28967188  1.00363803 -5.          5.2131776 ]",68150.67254321587,768
12,12,"[-3.34974826 -0.11953467  2.68448893  3.59489624 -2.30327625 -2.34487618
 -2.31237863 -1.15524358  1.79543737  3.35265338]",54334.6183975079,832
13,13,"[-3.34974826 -0.11953467  2.68448893  3.59489624 -2.30327625 -2.34487618
 -2.31237863 -1.15524358  1.79543737  3.35265338]",54334.6183975079,896
14,14,"[-3.34974826 -0.11953467  2.68448893  3.59489624 -2.30327625 -2.34487618
 -2.31237863 -1.15524358  1.79543737  3.35265338]",54334.6183975079,960
15,15,"[-3.34974826 -0.11953467  2.68448893  3.59489624 -2.30327625 -2.34487618
 -2.31237863 -1.15524358  1.79543737  3.35265338]",54334.6183975079,1024
16,16,"[-2.18657642 -1.81829089 -0.3861354   1.23783124 -0.77330121  3.51973658
 -0.33887384  0.76924703  1.66494879 -0.25624861]",24527.916959405142,1088
17,17,"[-1.48862321 -0.22319929 -2.81562544  0.57449932 -0.1036787  -1.86568445
  0.13831268 -0.75963111  0.33531951  0.27333916]",8416.409173332657,1152
18,18,"[-1.48862321 -0.22319929 -2.81562544  0.57449932 -0.1036787  -1.86568445
  0.13831268 -0.75963111  0.33531951  0.27333916]",8416.409173332657,1216
19,19,"[-1.48862321 -0.22319929 -2.81562544  0.57449932 -0.1036787  -1.86568445
  0.13831268 -0.75963111  0.33531951  0.27333916]",8416.409173332657,1280
20,20,"[-1.48862321 -0.22319929 -2.81562544  0.57449932 -0.1036787  -1.86568445
  0.13831268 -0.75963111  0.33531951  0.27333916]",8416.409173332657,1344
