,#gen,xbest,f(xbest),eval
0,1,"[ 8.23192451 -0.48306002  5.32265586 -2.49805033  6.18316571  5.70148519
  4.63427762  0.45521907 -4.21164953  1.10870887]",820884.9397863251,128
1,2,"[ 6.80116632  0.14157097  5.98189625 -1.73060409  6.48154116  5.68778936
  4.99875941  1.05546708 -4.12437783  1.09850422]",650396.5166469067,256
2,3,"[ 6.46004148  0.19815975  5.39931419 -2.43562551  5.92629214  5.46572087
  4.39976289  1.09848307 -3.80188999  0.85672561]",482478.37183194037,384
3,4,"[ 5.8798341   0.49455271  4.89155823 -2.42751077  5.68227819  5.61618925
  4.54222172  0.71064975 -4.03622539  0.98798885]",397086.7994979763,512
4,5,"[ 5.62118249  0.51182666  4.72085808 -2.27759578  5.46670513  4.87943495
  4.08567349  1.30973719 -3.60337929  1.18479034]",300923.7502310852,640
5,6,"[ 5.44371546  0.29616461  4.20296019 -2.3047658   5.13684604  4.46329048
  3.43086048  0.94166809 -3.47376132  0.90203831]",229094.9427882686,768
6,7,"[ 4.96859979  1.00336772  4.10808213 -2.02412084  4.66544616  4.2323926
  3.57297767  0.90087774 -3.43716964  1.47119445]",170782.48591057042,896
7,8,"[ 4.4653455   0.33946903  3.7607088  -2.82027438  4.5163414   3.44060041
  2.75060816  1.17216179 -3.51598273  1.10656876]",125936.07290841539,1024
8,9,"[ 3.77229377 -0.11522562  3.95613764 -2.12330026  4.14462602  3.42622384
  2.4476351   1.37800157 -2.91835233  1.6564209 ]",90499.25290167937,1152
9,10,"[ 3.59612042 -0.11049082  2.73289982 -2.00317601  3.81192917  2.83575396
  3.36123218  0.71666997 -3.21659125  0.96744171]",64033.70429637078,1280
10,11,"[ 3.32834147  0.11657186  2.69937898 -1.61459584  3.50749846  2.9376557
  3.00418982  1.36680434 -2.54068503  1.14617492]",43345.454083833996,1408
11,12,"[ 3.01183878 -0.22227545  2.14294773 -1.73275697  3.1068393   2.11478755
  2.18164134  0.68424069 -2.59490533  1.00568484]",25197.415155995644,1536
12,13,"[ 2.54369396  0.50928147  1.91731875 -1.63496655  2.62628166  2.52764878
  2.87153987  0.35587278 -2.05315594  1.68248163]",17166.38908316112,1664
13,14,"[ 2.2397229   0.29367161  1.37526703 -1.85817938  2.76560918  2.26294874
  2.10328749  0.67818834 -1.84428643  1.65473502]",9924.27580016824,1792
14,15,"[ 2.00345381  0.97469262  1.47386454 -1.54479761  2.26090623  2.00569702
  1.90215535  0.3033107  -1.40759851  1.90369274]",5090.491816842976,1920
15,16,"[ 0.78957126  1.4273343   0.95064579 -0.73152494  1.86665609  1.70701188
  1.76348488  0.66187658 -1.20754315  2.04681158]",1990.4419647145405,2048
16,17,"[ 1.2274264   1.4481969   0.88243168 -0.31700304  1.37132394  1.48389365
  1.38257162  0.67536708 -0.94047979  2.22478981]",1046.2286464308693,2176
17,18,"[ 0.95658479  0.91090507  0.76836321 -0.2544658   0.98851925  1.37238274
  1.05742136  0.73146838 -0.94188552  2.40627728]",710.4205099526012,2304
