,#gen,xbest,f(xbest),eval
0,1,"[ 6.47249964  4.28114046 -1.75178974 -0.68045829  5.47466929  8.42400671
  4.31863837  7.26937613  1.91176652  0.80735765]",949644.4687407949,512
1,2,"[ 5.81576357  4.11536573 -2.17486069 -1.39804289  5.13059367  7.64057808
  4.49318755  7.29977623  0.55927474  1.27140421]",749692.5404532885,1024
2,3,"[ 6.22506467  3.72554943 -1.20605957 -0.81306014  5.10914499  7.40825928
  3.65487438  6.00836837  2.30781083  0.89100844]",567005.6892962466,1536
3,4,"[ 6.0977019   3.38442182 -1.7875523  -0.74109687  4.72984454  6.50884226
  3.52779705  5.81624409  2.58443919  0.46436067]",417050.90920224984,2048
4,5,"[ 5.42838714  3.38504893 -2.38307592 -0.9327369   5.21619921  5.81230082
  3.74508499  5.35715919  1.78157163  1.09371198]",309967.0725703577,2560
5,6,"[ 4.38021095  3.60072879 -1.24880907 -0.71065691  4.32292822  5.48482557
  4.22963714  5.30573605  2.10566711  0.46977302]",216070.56505058182,3072
6,7,"[ 3.95854657  2.79518093 -1.50233546 -0.96008333  4.68516615  4.80882416
  4.06196493  4.89497938  2.05226237  0.47898037]",156363.37054144312,3584
7,8,"[ 3.69755495  2.25159139 -1.58953304 -0.87372887  4.24242831  4.50930758
  3.80671515  4.25544918  2.39141458  0.55106477]",103266.61091216454,4096
8,9,"[ 3.60335164  2.03685713 -1.58113676 -0.47623529  4.18880808  3.76512107
  2.35969077  3.91319429  1.75152301  0.50997142]",70042.63524962001,4608
9,10,"[ 3.20207976  2.03195337 -1.90919193 -0.62723763  3.2765787   3.5708112
  2.64199935  3.41126617  1.42381923  1.11337689]",40238.934605801034,5120
10,11,"[ 2.9708799   1.82824038 -1.86368524 -0.52654881  2.78781093  3.24624918
  2.67069073  2.51920163  1.40735265  1.02347039]",22763.391563303496,5632
11,12,"[ 2.50209666  1.73157555 -1.55642087 -0.46718816  2.59986536  2.94616938
  2.74174631  1.55729831  1.20055141  1.13693154]",14240.540500710937,6144
12,13,"[ 1.93095721  1.68911541 -1.52304136 -0.05609504  1.8649811   2.55635692
  2.01865486  2.10751918  1.90439931  1.23693617]",6983.786097951559,6656
13,14,"[ 1.99120783  0.54339502 -1.27253109  0.46311211  1.40285435  2.11777397
  2.19706578  1.59071743  1.75083426  1.62293392]",3543.7438113828675,7168
