,#gen,xbest,f(xbest),eval
0,0,[2.55979043e-16 8.92945511e-17],8.433045312955898,128
1,1,[-0.76061005 -0.59810077],4.58856773995668,256
2,2,[-0.76061005 -0.59810077],4.58856773995668,384
3,3,[ 0.27264137 -0.84255249],3.8465416577093845,512
4,4,[ 0.27264137 -0.84255249],3.8465416577093845,640
5,5,[ 0.27264137 -0.84255249],3.8465416577093845,768
6,6,[ 0.03105801 -0.84008678],2.824726946940299,896
7,7,[ 0.03105801 -0.84008678],2.824726946940299,1024
8,8,[ 0.03105801 -0.84008678],2.824726946940299,1152
9,9,[ 0.03105801 -0.84008678],2.824726946940299,1280
10,10,[ 0.92883931 -0.01483722],2.598201931661827,1408
11,11,[ 0.92883931 -0.01483722],2.598201931661827,1536
12,12,[-0.2582276   0.13323993],2.1615065384660643,1664
13,13,[-0.2582276   0.13323993],2.1615065384660643,1792
14,14,[-0.2582276   0.13323993],2.1615065384660643,1920
15,15,[-0.2582276   0.13323993],2.1615065384660643,2048
16,16,[-0.20425697  0.1876298 ],2.0928449734606116,2176
17,17,[-0.20329877  0.12990133],1.7615280802295321,2304
18,18,[0.11998875 0.13323993],1.2067290289955115,2432
19,19,[-0.13886644  0.0068584 ],0.8349588561284773,2560
20,20,[-0.13886644  0.0068584 ],0.8349588561284773,2688
21,21,[ 0.01332798 -0.06734779],0.31507243202387913,2816
22,22,[0.05266444 0.04022706],0.30100315822192103,2944
23,23,[0.01496424 0.01713845],0.07808949146147315,3072
24,24,[0.01496424 0.01713845],0.07808949146147315,3200
25,25,[0.01496424 0.01713845],0.07808949146147315,3328
26,26,[0.01496424 0.01713845],0.07808949146147315,3456
27,27,[0.01496424 0.01713845],0.07808949146147315,3584
28,28,[0.01496424 0.01713845],0.07808949146147315,3712
29,29,[0.01496424 0.01713845],0.07808949146147315,3840
30,30,[-0.01065682  0.01051753],0.048310483186661646,3968
31,31,[0.00563956 0.00787596],0.02989570608347991,4096
32,32,[-0.00582825  0.00496077],0.023206915056111388,4224
33,33,[-0.00582825  0.00496077],0.023206915056111388,4352
34,34,[0.00388055 0.00021749],0.011395267469549442,4480
35,35,[0.00388055 0.00021749],0.011395267469549442,4608
36,36,[-0.00177415  0.00112236],0.006055239013882829,4736
37,37,[-0.00044777  0.00131964],0.003993217017143724,4864
38,38,[-0.00044777  0.00131964],0.003993217017143724,4992
39,39,[-0.00044777  0.00131964],0.003993217017143724,5120
40,40,[-0.00044777  0.00131964],0.003993217017143724,5248
41,41,[-0.00044777  0.00131964],0.003993217017143724,5376
42,42,[-0.00044777  0.00131964],0.003993217017143724,5504
43,43,[-0.00031585  0.0011299 ],0.003355015983519838,5632
44,44,[-0.00037314  0.00040065],0.0015565332202212012,5760
45,45,[-0.00037314  0.00040065],0.0015565332202212012,5888
46,46,[-4.27698021e-04  2.68020752e-06],0.0012146076320580512,6016
47,47,[-4.27698021e-04  2.68020752e-06],0.0012146076320580512,6144
48,48,[0.00016679 0.00037213],0.001157851304747215,6272
49,49,[0.00016679 0.00037213],0.001157851304747215,6400
50,50,[1.33853470e-04 7.96107167e-05],0.00044114210439660795,6528
51,51,[1.18223553e-04 2.03760645e-05],0.00033970010783024307,6656
52,52,[1.18223553e-04 2.03760645e-05],0.00033970010783024307,6784
53,53,[1.18223553e-04 2.03760645e-05],0.00033970010783024307,6912
54,54,[1.18223553e-04 2.03760645e-05],0.00033970010783024307,7040
55,55,[7.43337009e-06 4.49059428e-05],0.00012879672963039823,7168
56,56,[-8.26398564e-06 -3.25805541e-05],9.509999406320802e-05,7296
57,57,[-8.26398564e-06 -3.25805541e-05],9.509999406320802e-05,7424
58,58,[-8.26398564e-06 -3.25805541e-05],9.509999406320802e-05,7552
59,59,[-8.26398564e-06 -3.25805541e-05],9.509999406320802e-05,7680
60,60,[-1.31534416e-05 -2.01254231e-08],3.720820154073934e-05,7808
61,61,[-1.31534416e-05 -2.01254231e-08],3.720820154073934e-05,7936
62,62,[-1.31534416e-05 -2.01254231e-08],3.720820154073934e-05,8064
63,63,[-1.31534416e-05 -2.01254231e-08],3.720820154073934e-05,8192
64,64,[-1.31534416e-05 -2.01254231e-08],3.720820154073934e-05,8320
65,65,[-4.48992168e-06  8.44112611e-06],2.704492023442029e-05,8448
66,66,[-2.58624706e-06 -8.60976624e-06],2.5429184657088655e-05,8576
67,67,[-2.58624706e-06 -8.60976624e-06],8.870373023217581e-06,8704
68,68,[-2.52860954e-06  1.43365201e-06],8.221769512761767e-06,8832
69,69,[-2.52860954e-06  1.43365201e-06],8.221769512761767e-06,8960
70,70,[-2.52860954e-06  1.43365201e-06],7.835615563056564e-06,9088
71,71,[ 5.93170869e-07 -2.01254231e-08],1.6787153396258248e-06,9216
72,72,[ 5.93170869e-07 -2.01254231e-08],1.6787153396258248e-06,9344
73,73,[ 5.93170869e-07 -2.01254231e-08],1.6787153396258248e-06,9472
74,74,[ 5.93170869e-07 -2.01254231e-08],1.6787153396258248e-06,9600
75,75,[ 5.93170869e-07 -2.01254231e-08],1.6787153396258248e-06,9728
76,76,[ 5.93170869e-07 -2.01254231e-08],1.6787153396258248e-06,9856
77,77,[ 5.93170869e-07 -2.01254231e-08],1.6787153396258248e-06,9984
78,78,[-3.09757104e-07 -4.77655430e-08],8.864833493937851e-07,10112
79,79,[-3.09757104e-07 -4.77655430e-08],8.864833493937851e-07,10240
80,80,[-1.25719981e-07 -2.01254231e-08],3.6011759307896796e-07,10368
81,81,[-1.25719981e-07 -2.01254231e-08],3.6011759307896796e-07,10496
82,82,[-1.25719981e-07 -2.01254231e-08],3.6011759307896796e-07,10624
83,83,[-1.25719981e-07 -2.01254231e-08],3.6011759307896796e-07,10752
84,84,[-1.25719981e-07 -2.01254231e-08],3.6011759307896796e-07,10880
85,85,[-1.25719981e-07 -2.01254231e-08],3.6011759307896796e-07,11008
86,86,[4.89614540e-08 9.17586753e-08],2.9416865432452255e-07,11136
87,87,[4.89614540e-08 9.17586753e-08],2.9416865432452255e-07,11264
88,88,[4.89614540e-08 9.17586753e-08],2.9416865432452255e-07,11392
89,89,[4.89614540e-08 9.17586753e-08],2.9416865432452255e-07,11520
90,90,[-1.93182639e-08  4.16478965e-08],1.2985359321149303e-07,11648
91,91,[-1.93182639e-08  4.16478965e-08],1.2985359321149303e-07,11776
92,92,[ 6.50702706e-09 -2.74606095e-08],7.982114569315968e-08,11904
93,93,[ 6.50702706e-09 -2.74606095e-08],7.982114569315968e-08,12032
94,94,[ 6.50702706e-09 -2.74606095e-08],7.982114569315968e-08,12160
95,95,[ 6.50702706e-09 -2.74606095e-08],7.982114569315968e-08,12288
96,96,[1.53705514e-08 6.69492949e-09],4.7419491000511016e-08,12416
97,97,[1.53705514e-08 6.69492949e-09],4.7419491000511016e-08,12544
98,98,[1.53705514e-08 6.69492949e-09],4.7419491000511016e-08,12672
99,99,[-1.39726968e-09  1.26547401e-08],3.601053721880021e-08,12800
100,100,[-1.39726968e-09  1.26547401e-08],3.601053721880021e-08,12928
101,101,[-1.39726968e-09  1.26547401e-08],3.601053721880021e-08,13056
102,102,[ 6.50702706e-09 -6.08199023e-09],2.5192381958305532e-08,13184
103,103,[ 6.50702706e-09 -6.08199023e-09],2.5192381958305532e-08,13312
104,104,[-6.13300037e-09 -1.10916851e-09],1.7628146498083197e-08,13440
105,105,[-1.22313162e-09 -1.68401715e-09],5.886910958707858e-09,13568
106,106,[-8.48940543e-10  2.81935331e-10],2.5301187811521686e-09,13696
107,107,[-8.48940543e-10  2.81935331e-10],2.5301187811521686e-09,13824
108,108,[-8.48940543e-10  2.81935331e-10],2.5301187811521686e-09,13952
109,109,[-8.48940543e-10  2.81935331e-10],2.5301187811521686e-09,14080
110,110,[-8.48940543e-10  2.81935331e-10],2.5301187811521686e-09,14208
111,111,[-8.48940543e-10  2.81935331e-10],2.5301187811521686e-09,14336
112,112,[-1.25646094e-10 -1.64298839e-10],5.850222528636095e-10,14464
113,113,[-1.25646094e-10 -1.64298839e-10],5.850222528636095e-10,14592
114,114,[-1.25646094e-10 -1.64298839e-10],5.850222528636095e-10,14720
115,115,[-1.25646094e-10 -1.64298839e-10],5.850222528636095e-10,14848
116,116,[-1.25646094e-10 -1.64298839e-10],5.850222528636095e-10,14976
117,117,[-1.25646094e-10 -1.64298839e-10],5.850222528636095e-10,15104
118,118,[-1.25646094e-10 -1.64298839e-10],5.850222528636095e-10,15232
119,119,[-1.25646094e-10 -1.64298839e-10],5.850222528636095e-10,15360
120,120,[-9.12635569e-11 -7.90309217e-11],3.414659666134412e-10,15488
121,121,[-9.12635569e-11 -7.90309217e-11],3.414659666134412e-10,15616
122,122,[-9.12635569e-11 -7.90309217e-11],3.414659666134412e-10,15744
123,123,[-9.12635569e-11 -7.90309217e-11],3.414659666134412e-10,15872
124,124,[-9.12635569e-11 -7.90309217e-11],3.414659666134412e-10,16000
125,125,[-9.12635569e-11 -7.90309217e-11],3.414659666134412e-10,16128
126,126,[5.25751727e-11 1.01124752e-10],3.223701305898885e-10,16256
127,127,[-8.45254879e-11 -8.23526050e-12],2.402065213402693e-10,16384
128,128,[ 2.29152082e-11 -2.85555243e-11],1.0355849511256565e-10,16512
129,129,[ 2.29152082e-11 -2.85555243e-11],1.0355849511256565e-10,16640
130,130,[ 2.29152082e-11 -2.85555243e-11],1.0355849511256565e-10,16768
131,131,[2.52258214e-11 4.05062671e-12],7.226619302969084e-11,16896
132,132,[2.52258214e-11 4.05062671e-12],7.226619302969084e-11,17024
133,133,[2.52258214e-11 4.05062671e-12],7.226619302969084e-11,17152
134,134,[-5.47931631e-12 -1.15670165e-11],3.6202596476186955e-11,17280
135,135,[-5.47931631e-12 -1.15670165e-11],3.6202596476186955e-11,17408
136,136,[-5.47931631e-12 -1.15670165e-11],3.6202596476186955e-11,17536
137,137,[-3.98678112e-12 -6.65770404e-12],2.1949109196839345e-11,17664
138,138,[ 4.32537330e-12 -1.03658159e-12],1.2580603225842424e-11,17792
139,139,[ 4.32537330e-12 -1.03658159e-12],1.2580603225842424e-11,17920
140,140,[-1.84873873e-12  9.45749941e-13],5.873079800267078e-12,18048
141,141,[-1.84873873e-12  9.45749941e-13],5.873079800267078e-12,18176
142,142,[-1.84873873e-12  9.45749941e-13],5.873079800267078e-12,18304
143,143,[-6.17451003e-13  1.10800652e-13],1.7732482149313e-12,18432
144,144,[-6.17451003e-13  1.10800652e-13],1.7732482149313e-12,18560
145,145,[-6.17451003e-13  1.10800652e-13],1.7732482149313e-12,18688
146,146,[-6.17451003e-13  1.10800652e-13],1.7732482149313e-12,18816
147,147,[-6.17451003e-13  1.10800652e-13],1.7732482149313e-12,18944
148,148,[-6.17451003e-13  1.10800652e-13],1.7732482149313e-12,19072
149,149,[-6.17451003e-13  1.10800652e-13],1.7732482149313e-12,19200
150,150,[-6.17451003e-13  1.10800652e-13],1.7732482149313e-12,19328
151,151,[5.34167371e-13 3.16024752e-13],1.7554846465372975e-12,19456
152,152,[-3.66141922e-13  7.91748854e-14],1.0591527654923993e-12,19584
153,153,[-9.94517982e-14 -2.13779568e-13],6.683542608243442e-13,19712
154,154,[-9.94517982e-14 -2.13779568e-13],6.683542608243442e-13,19840
155,155,[-1.44606049e-13 -5.91991723e-14],4.409805853811122e-13,19968
156,156,[-1.44606049e-13 -5.91991723e-14],4.409805853811122e-13,20096
157,157,[-1.44606049e-13 -5.91991723e-14],4.409805853811122e-13,20224
158,158,[-1.44606049e-13 -5.91991723e-14],4.409805853811122e-13,20352
159,159,[8.15451765e-15 1.36785782e-14],4.3076653355456074e-14,20480
160,160,[8.15451765e-15 1.36785782e-14],4.3076653355456074e-14,20608
161,161,[8.15451765e-15 1.36785782e-14],4.3076653355456074e-14,20736
162,162,[8.15451765e-15 1.36785782e-14],4.3076653355456074e-14,20864
163,163,[8.15451765e-15 1.36785782e-14],4.3076653355456074e-14,20992
164,164,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,21120
165,165,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,21248
166,166,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,21376
167,167,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,21504
168,168,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,21632
169,169,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,21760
170,170,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,21888
171,171,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,22016
172,172,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,22144
173,173,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,22272
174,174,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,22400
175,175,[-2.01907701e-15  7.13019016e-16],7.549516567451064e-15,22528
176,176,[ 1.24815713e-15 -1.51370292e-15],3.9968028886505635e-15,22656
177,177,[ 1.24815713e-15 -1.51370292e-15],3.9968028886505635e-15,22784
178,178,[ 1.24815713e-15 -1.51370292e-15],3.9968028886505635e-15,22912
179,179,[ 1.24815713e-15 -1.51370292e-15],3.9968028886505635e-15,23040
180,180,[ 1.24815713e-15 -1.51370292e-15],3.9968028886505635e-15,23168
181,181,[ 1.24815713e-15 -1.51370292e-15],3.9968028886505635e-15,23296
182,182,[ 1.24815713e-15 -1.51370292e-15],3.9968028886505635e-15,23424
183,183,[ 1.24815713e-15 -1.51370292e-15],3.9968028886505635e-15,23552
184,184,[-3.58935590e-16 -1.45143471e-16],4.440892098500626e-16,23680
185,185,[-3.58935590e-16 -1.45143471e-16],4.440892098500626e-16,23808
