,#gen,xbest,f(xbest),eval
0,0,"[-0.57772514 -0.56449402 -0.98084459  1.46958915  1.60641853  0.66507337
 -0.85816185  0.5826355  -0.18798911  0.71088454]",27552.800322989726,1024
1,1,"[-0.57772514 -0.56449402 -0.98084459  1.46958915  1.60641853  0.66507337
 -0.85816185  0.5826355  -0.18798911  0.71088454]",27552.800322989726,2048
2,2,"[-0.57772514 -0.56449402 -0.98084459  1.46958915  1.60641853  0.66507337
 -0.85816185  0.5826355  -0.18798911  0.71088454]",27552.800322989726,3072
3,3,"[ 1.00843536  1.40059663 -0.67711946  0.24439792  2.52329918 -2.24223423
 -0.87201282 -1.65867746 -2.59322185 10.        ]",16769.107002667264,4096
4,4,"[ 1.00843536  1.40059663 -0.67711946  0.24439792  2.52329918 -2.24223423
 -0.87201282 -1.65867746 -2.59322185 10.        ]",16769.107002667264,5120
5,5,"[ 1.00843536  1.40059663 -0.67711946  0.24439792  2.52329918 -2.24223423
 -0.87201282 -1.65867746 -2.59322185 10.        ]",16769.107002667264,6144
6,6,"[ 1.00843536  1.40059663 -0.67711946  0.24439792  2.52329918 -2.24223423
 -0.87201282 -1.65867746 -2.59322185 10.        ]",16769.107002667264,7168
7,7,"[ 1.00843536  1.40059663 -0.67711946  0.24439792  2.52329918 -2.24223423
 -0.87201282 -1.65867746 -2.59322185 10.        ]",16769.107002667264,8192
8,8,"[ 1.00843536  1.40059663 -0.67711946  0.24439792  2.52329918 -2.24223423
 -0.87201282 -1.65867746 -2.59322185 10.        ]",16769.107002667264,9216
9,9,"[ 1.00843536  1.40059663 -0.67711946  0.24439792  2.52329918 -2.24223423
 -0.87201282 -1.65867746 -2.59322185 10.        ]",16769.107002667264,10240
10,10,"[ 2.82075853  1.09578455  0.72492418 -2.11734599  0.52405025  2.15790036
  0.6737244  -0.73401083 -0.09214724  2.93225375]",9991.447535671994,11264
11,11,"[ 2.82075853  1.09578455  0.72492418 -2.11734599  0.52405025  2.15790036
  0.6737244  -0.73401083 -0.09214724  2.93225375]",9991.447535671994,12288
12,12,"[-1.43604021 -0.39756035  2.75899048  1.91901451 -1.00094909  0.23476341
 -0.75356663  0.4818807  -3.00591057 10.        ]",8018.5141416487,13312
13,13,"[-1.43604021 -0.39756035  2.75899048  1.91901451 -1.00094909  0.23476341
 -0.75356663  0.4818807  -3.00591057 10.        ]",8018.5141416487,14336
14,14,"[ 0.89559341 -0.76876202  1.36627547  2.53245748  1.58840206 -1.05423506
 -0.09685418 -0.04424802 -2.85166317 10.        ]",5295.723895933193,15360
15,15,"[ 0.89559341 -0.76876202  1.36627547  2.53245748  1.58840206 -1.05423506
 -0.09685418 -0.04424802 -2.85166317 10.        ]",5295.723895933193,16384
16,16,"[ 0.89559341 -0.76876202  1.36627547  2.53245748  1.58840206 -1.05423506
 -0.09685418 -0.04424802 -2.85166317 10.        ]",5295.723895933193,17408
17,17,"[ 0.89559341 -0.76876202  1.36627547  2.53245748  1.58840206 -1.05423506
 -0.09685418 -0.04424802 -2.85166317 10.        ]",5295.723895933193,18432
18,18,"[ 0.89559341 -0.76876202  1.36627547  2.53245748  1.58840206 -1.05423506
 -0.09685418 -0.04424802 -2.85166317 10.        ]",5295.723895933193,19456
19,19,"[ 0.89559341 -0.76876202  1.36627547  2.53245748  1.58840206 -1.05423506
 -0.09685418 -0.04424802 -2.85166317 10.        ]",5295.723895933193,20480
20,20,"[ 0.89559341 -0.76876202  1.36627547  2.53245748  1.58840206 -1.05423506
 -0.09685418 -0.04424802 -2.85166317 10.        ]",5295.723895933193,21504
21,21,"[ 0.89559341 -0.76876202  1.36627547  2.53245748  1.58840206 -1.05423506
 -0.09685418 -0.04424802 -2.85166317 10.        ]",5295.723895933193,22528
22,22,"[ 2.06895028  2.02148655  1.05523594 -1.11663862 -1.63273974  1.34339114
  0.19410728  0.33465652  2.66758532  5.10646859]",4273.352806897999,23552
23,23,"[ 3.08698024e-01  1.45143934e+00  1.62143950e+00 -1.90544404e-03
  5.57222615e-01  2.77290540e-01 -8.10746492e-02 -1.02440037e+00
  7.19138321e-01 -5.00000000e+00]",4102.553176781098,24576
24,24,"[ 3.08698024e-01  1.45143934e+00  1.62143950e+00 -1.90544404e-03
  5.57222615e-01  2.77290540e-01 -8.10746492e-02 -1.02440037e+00
  7.19138321e-01 -5.00000000e+00]",4102.553176781098,25600
25,25,"[ 0.30968171 -1.7396911  -0.08182162  1.3873681   1.00626363 -0.59022982
 -1.55238317  0.72719759  2.7037864  10.        ]",3697.181538700291,26624
26,26,"[ 0.30968171 -1.7396911  -0.08182162  1.3873681   1.00626363 -0.59022982
 -1.55238317  0.72719759  2.7037864  10.        ]",3697.181538700291,27648
27,27,"[ 0.30968171 -1.7396911  -0.08182162  1.3873681   1.00626363 -0.59022982
 -1.55238317  0.72719759  2.7037864  10.        ]",3697.181538700291,28672
28,28,"[ 0.30968171 -1.7396911  -0.08182162  1.3873681   1.00626363 -0.59022982
 -1.55238317  0.72719759  2.7037864  10.        ]",3697.181538700291,29696
29,29,"[ 0.30968171 -1.7396911  -0.08182162  1.3873681   1.00626363 -0.59022982
 -1.55238317  0.72719759  2.7037864  10.        ]",3614.5104279977,30720
30,30,"[-1.55448438  1.33935006 -0.81780254 -1.29714744  0.06880225  0.4693699
 -0.83908091 -1.39419896  0.75226706  4.23759406]",3534.7481908511522,31744
31,31,"[-1.55448438  1.33935006 -0.81780254 -1.29714744  0.06880225  0.4693699
 -0.83908091 -1.39419896  0.75226706  4.23759406]",3534.7481908511522,32768
32,32,"[-1.55448438  1.33935006 -0.81780254 -1.29714744  0.06880225  0.4693699
 -0.83908091 -1.39419896  0.75226706  4.23759406]",3534.7481908511522,33792
33,33,"[-1.55448438  1.33935006 -0.81780254 -1.29714744  0.06880225  0.4693699
 -0.83908091 -1.39419896  0.75226706  4.23759406]",3534.7481908511522,34816
34,34,"[-1.55448438  1.33935006 -0.81780254 -1.29714744  0.06880225  0.4693699
 -0.83908091 -1.39419896  0.75226706  4.23759406]",3534.7481908511522,35840
35,35,"[-0.21075072  1.06106    -1.16611468  0.77495218  0.49864015  0.85311905
  0.15373013  1.52410399 -2.3154408   3.49147132]",3478.0451486958236,36864
