,#gen,xbest,f(xbest),eval
0,1,"[-5.          4.97025849  7.14804331  9.06533768  8.85622782  0.58694448
  8.59411834  8.09209182  7.26152429 -1.59909908]",6570501885.74111,128
1,2,"[-5.          5.45087486  7.37870072  8.29105027  9.72362544  0.93267421
  8.43719257  7.52286319  5.97841407 -2.20764553]",5035813987.147018,256
2,3,"[-4.61306075  5.77425116  6.96600596  7.56938873  9.43503879  0.74805826
  8.18097393  7.2412649   5.09895208 -2.0925652 ]",3902340098.2909164,384
3,4,"[-4.63835393  6.07719405  6.97299657  6.77466286  8.93666147 -0.08082039
  8.23051195  6.42708438  4.93697335 -2.3668025 ]",2775516623.374681,512
4,5,"[-3.99310403  5.69355356  7.61529385  6.98092497  8.73843599 -0.6757752
  8.01352403  6.14577167  4.95319017 -2.79127058]",2331043410.1953797,640
5,6,"[-4.25965843  6.28734536  7.47095444  6.29300788  8.28471089 -0.3582385
  7.35864884  5.60687203  4.31929664 -2.82999006]",1668747452.460882,768
6,7,"[-4.26326327  5.94498591  7.17554808  6.46572055  8.06941504 -0.89518764
  7.31449736  5.23611275  3.97107172 -3.20023883]",1218160187.2152452,896
7,8,"[-4.55183071  5.66035172  6.82745377  5.9301104   7.7214467  -1.46522194
  7.77502271  4.84603356  3.66166524 -3.58032599]",857723520.472945,1024
8,9,"[-4.71010059  5.45587774  6.58429397  5.86534733  7.91926989 -2.09694225
  7.60507861  4.36891064  2.9759832  -3.70307374]",567906014.2226112,1152
9,10,"[-4.46272603  5.54871255  6.63835678  5.74446152  7.21072045 -2.33317576
  7.47515996  4.0288516   2.94740176 -3.96948764]",417841291.418525,1280
10,11,"[-3.81694797  5.49081768  7.19432532  5.77765473  7.25712545 -3.27969504
  6.91975559  3.43300985  2.35372489 -3.81023639]",263861823.00963414,1408
11,12,"[-4.37014196  5.64070641  6.49363661  5.01995125  7.28766631 -3.33570733
  6.4196736   2.80806537  2.00084766 -3.81326996]",147346903.61560482,1536
12,13,"[-4.53039243  5.62863288  6.39775461  5.14004429  7.35508986 -3.89889941
  5.72885555  3.23640377  2.34825535 -4.83388951]",94722161.30873685,1664
13,14,"[-4.22063343  5.4304395   6.27402542  5.35853975  7.27558796 -4.36078049
  5.92546196  2.32514203  1.78243608 -4.81783338]",52337687.736105986,1792
14,15,"[-4.50604725  5.44555511  6.38628571  5.18551049  6.99433564 -4.19689093
  5.92389095  2.1069692   1.11246376 -4.97877071]",31016286.153188888,1920
15,16,"[-4.85800144  6.48781487  6.70614725  4.87110394  5.93005518 -3.97289268
  5.61182491  1.4438902   0.74499834 -4.68410007]",17025421.889325947,2048
16,17,"[-4.75364804  7.44319572  6.00880205  4.43254711  6.12122518 -4.16321395
  4.89143247  0.64841894  0.55837859 -4.77389417]",5413467.490350285,2176
17,18,"[-5.          7.75353005  5.82172326  4.85851697  5.95330869 -4.62148582
  4.52091582  0.44990093  0.21447302 -5.        ]",1799893.5885376534,2304
18,19,"[-5.          7.2709697   5.4185411   4.53209846  6.82108243 -4.77551141
  4.03048089  0.6670354  -0.90381843 -5.        ]",378737.2137093409,2432
19,20,"[-4.58690758  7.27681173  5.75659483  3.95552198  5.75501856 -5.
  4.35476705 -1.34672067  0.38026752 -4.88804505]",67428.25678176226,2560
20,21,"[-5.          6.9664255   5.95311151  3.33336716  5.02965645 -5.
  4.08215755 -1.77694223  0.23759455 -5.        ]",228.25305970531946,2688
21,22,"[-5.          6.74532137  5.11440794  3.5757897   5.41733352 -5.
  3.74853821 -1.06538768 -0.32450353 -5.        ]",204.08258891271294,2816
22,23,"[-5.          6.52869294  4.69896758  3.32966681  5.05562724 -4.51059376
  3.7694701  -0.77308191 -0.83310446 -4.60743256]",183.5352003919859,2944
23,24,"[-5.          6.42164529  4.46855015  3.12799161  4.78609625 -3.7933984
  3.74441818 -0.9908661  -0.61205564 -4.73792563]",171.22997659998066,3072
24,25,"[-4.59691727  6.73557353  4.15619471  2.79232698  4.05591554 -3.51965655
  4.17916804 -0.9003129  -0.91247767 -4.57235506]",160.47036710822624,3200
25,26,"[-3.71611647  6.5704227   4.09915364  3.17872328  3.31191521 -3.48756712
  3.7803563  -0.66230527 -1.12626171 -4.06113261]",139.80454977714376,3328
26,27,"[-4.07940901  5.47134571  3.90194472  2.54179476  4.09312517 -3.09514514
  3.98456726 -0.99732227 -0.80948498 -4.31164894]",130.73444756537594,3456
27,28,"[-4.00617018  5.78512945  3.80420659  2.35140629  3.55990616 -3.29290869
  3.80991337 -1.26305061 -0.70293091 -3.61664356]",123.02677020533022,3584
