,#gen,xbest,f(xbest),eval
0,0,"[-0.05779895 -0.07028634  0.31268214  0.14389276 -0.06186429  0.02670293
  0.5169322  -0.18302892  0.50946654  0.38804277]",42809.85906271169,512
1,1,"[-0.89049447 -0.71996351  4.24117522  2.88978348 -0.54279166 -0.3358588
  0.8268687   0.78834803  1.39464824 10.        ]",38983.68345941439,1024
2,2,"[-0.57959189  2.01520567  1.30864668  2.47478526  0.19357893  4.08423567
  2.1762016   2.84536974  2.83631362 10.        ]",30822.227224639148,1536
3,3,"[-0.57959189  2.01520567  1.30864668  2.47478526  0.19357893  4.08423567
  2.1762016   2.84536974  2.83631362 10.        ]",30822.227224639148,2048
4,4,"[-0.57959189  2.01520567  1.30864668  2.47478526  0.19357893  4.08423567
  2.1762016   2.84536974  2.83631362 10.        ]",30822.227224639148,2560
5,5,"[-0.57959189  2.01520567  1.30864668  2.47478526  0.19357893  4.08423567
  2.1762016   2.84536974  2.83631362 10.        ]",30822.227224639148,3072
6,6,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,3584
7,7,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,4096
8,8,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,4608
9,9,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,5120
10,10,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,5632
11,11,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,6144
12,12,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,6656
13,13,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,7168
14,14,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,7680
15,15,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,8192
16,16,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,8704
17,17,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,9216
18,18,"[-0.80299412 -0.78423182  1.46614223 -1.62272586 -0.05366713  2.0953082
  0.17163663  0.08530918  0.02533865  1.49311872]",4880.582153185657,9728
19,19,"[ 0.13395163 -2.36272794  1.21755951  0.72651269 -1.34151896  1.69227649
  0.24561594  0.69610399  3.09060494 10.        ]",4328.07162980613,10240
20,20,"[ 0.13395163 -2.36272794  1.21755951  0.72651269 -1.34151896  1.69227649
  0.24561594  0.69610399  3.09060494 10.        ]",4328.07162980613,10752
21,21,"[ 0.13395163 -2.36272794  1.21755951  0.72651269 -1.34151896  1.69227649
  0.24561594  0.69610399  3.09060494 10.        ]",4328.07162980613,11264
22,22,"[ 0.57593285 -0.96085242  0.07599002 -1.74505211  0.08751991 -1.45821565
  0.39413361 -0.75005703  1.25956966  0.29502878]",2255.267137188301,11776
23,23,"[ 0.57593285 -0.96085242  0.07599002 -1.74505211  0.08751991 -1.45821565
  0.39413361 -0.75005703  1.25956966  0.29502878]",2255.267137188301,12288
24,24,"[ 0.57593285 -0.96085242  0.07599002 -1.74505211  0.08751991 -1.45821565
  0.39413361 -0.75005703  1.25956966  0.29502878]",2255.267137188301,12800
25,25,"[ 0.57593285 -0.96085242  0.07599002 -1.74505211  0.08751991 -1.45821565
  0.39413361 -0.75005703  1.25956966  0.29502878]",2255.267137188301,13312
26,26,"[ 0.57593285 -0.96085242  0.07599002 -1.74505211  0.08751991 -1.45821565
  0.39413361 -0.75005703  1.25956966  0.29502878]",2255.267137188301,13824
27,27,"[ 0.57593285 -0.96085242  0.07599002 -1.74505211  0.08751991 -1.45821565
  0.39413361 -0.75005703  1.25956966  0.29502878]",2255.267137188301,14336
28,28,"[-1.39619198  0.68303613  0.74195672  0.14714238  0.81140188  1.39739667
  1.37408102  0.21778553 -2.43028609  8.82187   ]",2096.9903895983425,14848
29,29,"[-1.39619198  0.68303613  0.74195672  0.14714238  0.81140188  1.39739667
  1.37408102  0.21778553 -2.43028609  8.82187   ]",2096.9903895983425,15360
30,30,"[-1.39619198  0.68303613  0.74195672  0.14714238  0.81140188  1.39739667
  1.37408102  0.21778553 -2.43028609  8.82187   ]",2096.9903895983425,15872
31,31,"[-1.39619198  0.68303613  0.74195672  0.14714238  0.81140188  1.39739667
  1.37408102  0.21778553 -2.43028609  8.82187   ]",2096.9903895983425,16384
32,32,"[-1.39619198  0.68303613  0.74195672  0.14714238  0.81140188  1.39739667
  1.37408102  0.21778553 -2.43028609  8.82187   ]",2096.9903895983425,16896
33,33,"[-1.39619198  0.68303613  0.74195672  0.14714238  0.81140188  1.39739667
  1.37408102  0.21778553 -2.43028609  8.82187   ]",2096.9903895983425,17408
34,34,"[-1.39619198  0.68303613  0.74195672  0.14714238  0.81140188  1.39739667
  1.37408102  0.21778553 -2.43028609  8.82187   ]",2096.9903895983425,17920
35,35,"[-1.39619198  0.68303613  0.74195672  0.14714238  0.81140188  1.39739667
  1.37408102  0.21778553 -2.43028609  8.82187   ]",2096.9903895983425,18432
36,36,"[-1.39619198  0.68303613  0.74195672  0.14714238  0.81140188  1.39739667
  1.37408102  0.21778553 -2.43028609  8.82187   ]",2096.9903895983425,18944
37,37,"[ 0.74474648 -1.30685964  0.28069322  0.53169687 -0.42642112 -0.33263655
 -0.61920218  2.21905396  2.93682624  6.15522135]",2060.4142427296383,19456
