,#gen,xbest,f(xbest),eval
0,0,"[2.20290552 1.57079632 1.28499157 1.92305847 1.72046977 1.57079633
 1.45441397 1.36057174 1.65571742 1.57079633]",-2.802687560607728,32
1,1,"[2.20290552 1.57079632 1.28499157 1.92305847 1.72046977 1.57079633
 1.45441397 1.36057174 1.65571742 1.57079633]",-2.9709003309707542,64
2,2,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,96
3,3,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,128
4,4,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,160
5,5,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,192
6,6,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,224
7,7,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,256
8,8,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,288
9,9,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,320
10,10,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,352
11,11,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,384
12,12,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,416
13,13,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,448
14,14,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,480
15,15,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,512
16,16,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,544
17,17,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,576
18,18,"[2.17323802 1.56857343 1.55633958 2.68592478 2.21899988 1.64963531
 1.10019924 0.         1.29891866 3.141569  ]",-3.5018549170424746,608
19,19,"[2.18568675 1.54713489 0.87170801 0.71546615 2.26562124 3.141569
 2.24903252 0.83997432 0.7510077  0.        ]",-3.5298872557106424,640
20,20,"[2.20246383 1.56206974 1.21871107 1.15658877 1.35819307 1.88666239
 2.49921519 0.00942021 0.92416007 0.        ]",-3.677438035780706,672
21,21,"[2.20246383 1.56206974 1.21871107 1.15658877 1.35819307 1.88666239
 2.49921519 0.00942021 0.92416007 0.        ]",-3.677438035780706,704
