,#gen,xbest,f(xbest),eval
0,1,"[ 6.23434751  2.64632562  5.16956819  6.45531491  2.82444351 -3.72594459
  0.39898228  2.07002239  2.73392324  6.26264779]",356258.39582281443,64
1,2,"[ 5.47565781  2.71171954  4.42231274  6.33191907  2.89175487 -3.21142579
 -0.06098363  2.31032679  2.90044712  6.15874367]",256997.452126778,128
2,3,"[ 5.25185494  2.67199046  4.23049585  5.76769428  2.81411728 -3.07187859
 -0.17006984  2.08550549  2.36835419  6.2506439 ]",192586.64643423134,192
3,4,"[ 4.59739104  3.26149533  3.98064731  5.6005006   2.92210967 -3.23009467
  0.93858365  2.70395374  3.00040103  5.80656424]",153934.94189098518,256
4,5,"[ 4.29534419  2.69443917  3.73823454  5.23619817  2.9178594  -2.85752094
  0.05639745  2.59711031  3.23091048  5.75059436]",117402.51965263128,320
5,6,"[ 3.94926944  2.09654042  3.71077809  4.59047343  2.78325535 -2.75622623
 -0.17065843  2.09919319  3.21999669  6.09837591]",79659.59678478271,384
6,7,"[ 3.87183367  2.17501861  3.52432359  4.29803702  2.82521245 -2.55950929
 -0.26487561  1.96174044  3.04912783  5.4449542 ]",65367.420336453586,448
7,8,"[ 3.48008442  2.33203143  3.24591014  3.29581944  2.71324494 -2.09610808
 -1.00191667  2.22607056  3.78951863  6.9863583 ]",39549.65928863318,512
8,9,"[ 2.99231587  2.07267426  3.12832635  3.23553551  2.30105353 -1.61796253
 -1.01374575  2.08139778  3.11904018  6.19346664]",23472.200070156465,576
9,10,"[ 2.91165148  2.08630132  2.31061361  3.10758633  1.95004476 -1.5583948
 -1.41934612  2.37519488  2.99996093  6.91331146]",16470.852447409252,640
10,11,"[ 2.68059993  2.09162575  2.6065655   2.23660543  1.96766664 -0.93612717
 -0.23614266  2.53413035  2.94110389  6.3876343 ]",10699.079577518434,704
11,12,"[ 2.41194014  2.03751104  2.23060808  1.89062861  1.55527928 -1.6316421
 -0.30679363  2.40893254  2.65524545  6.71359615]",7236.425227339015,768
12,13,"[ 2.20496049  2.1798977   1.84781427  1.95647237  1.3543148  -0.94051016
 -0.36464036  1.46097269  2.17401186  6.95261206]",3996.9634701442073,832
13,14,"[ 1.97478023  1.40359704  1.9452352   1.01513842  1.44515856 -0.39410557
  0.13290674  1.63986089  2.38653587  7.11411437]",2504.1111288851343,896
14,15,"[ 1.72737109  1.46143782  1.2471054   1.08696002  0.97639403 -0.62086658
 -0.31934218  1.55268813  2.42460385  7.23168476]",1035.4129237934212,960
15,16,"[ 1.74813329  1.50533488  1.12967675  1.02720158  0.62573138 -0.26546621
 -0.85009868  1.44484167  2.60790205  7.52235497]",662.1479687509826,1024
16,17,"[ 1.01830863  1.53896785  1.24571182  0.96844528  0.39751555 -0.59542917
 -0.72742883  1.62610168  2.50347825  7.0584608 ]",582.0973570877269,1088
17,18,"[ 0.78202484  1.24566788  1.28959938  0.74526205  0.26311586 -0.45574265
 -1.14701751  1.69537986  2.83697264  7.56531107]",400.2286619600005,1152
18,19,"[ 1.18992273  1.1370809   1.21531698  0.85605808  0.14731953 -0.02347657
 -1.06040284  1.47105     2.78208891  7.62486523]",255.06655313380296,1216
