,#gen,xbest,f(xbest),eval
0,0,"[-0.94016946  0.03208117  0.3790927  -0.35474939 -0.60073384  0.99205873
  0.11180776 -0.24182179  0.04686709 -0.13651953]",18.938916163791884,512
1,1,"[  7.3514655   18.27647067   7.43689778  -7.39287905   3.29442206
 -14.91236633  -4.02515596   6.62355275  -6.73630114   3.77264348]",18.701904280391386,1024
2,2,"[-13.03709464  -2.081341     5.40664949   2.48003456 -19.05464304
  -6.4022327   -3.07578422   1.53824018 -13.27160052  -3.17033712]",18.377254915887374,1536
3,3,"[-13.03709464  -2.081341     5.40664949   2.48003456 -19.05464304
  -6.4022327   -3.07578422   1.53824018 -13.27160052  -3.17033712]",18.377254915887374,2048
4,4,"[-13.03709464  -2.081341     5.40664949   2.48003456 -19.05464304
  -6.4022327   -3.07578422   1.53824018 -13.27160052  -3.17033712]",18.377254915887374,2560
5,5,"[-13.03709464  -2.081341     5.40664949   2.48003456 -19.05464304
  -6.4022327   -3.07578422   1.53824018 -13.27160052  -3.17033712]",18.377254915887374,3072
6,6,"[-13.03709464  -2.081341     5.40664949   2.48003456 -19.05464304
  -6.4022327   -3.07578422   1.53824018 -13.27160052  -3.17033712]",18.377254915887374,3584
7,7,"[-15.29939768   5.01118481  -2.31819546   5.54965198  -2.45690049
  -4.38215267   3.05960842  13.73775728  11.569178     0.05158132]",17.880555795981206,4096
8,8,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,4608
9,9,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,5120
10,10,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,5632
11,11,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,6144
12,12,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,6656
13,13,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,7168
14,14,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,7680
15,15,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,8192
16,16,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,8704
17,17,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,9216
18,18,"[-1.73719176 -0.98996931  8.17897822  6.03319097  1.63796615 -8.25623784
 -5.92093155 16.61116292 -2.83619931 -6.07218878]",16.70799265250673,9728
