,#gen,xbest,f(xbest),eval
0,0,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,512
1,1,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,1024
2,2,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,1536
3,3,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,2048
4,4,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,2560
5,5,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,3072
6,6,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,3584
7,7,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,4096
8,8,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,4608
9,9,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,5120
10,10,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,5632
11,11,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,6144
12,12,"[-0.00393197  0.02459815 -0.05374718  0.01686937  0.04728504  0.04238109
  0.0077906   0.00340605 -0.07045903 -0.01226131]",15.538828398811974,6656
13,13,"[ 1.43429286 -1.70145731 -0.6071824   1.37575782 -1.36290324  0.35498011
  0.48363665 -0.73566537 -1.18935349  0.34447793]",11.505383859391326,7168
14,14,"[-0.78181464 -0.27492432  0.51731615 -0.94205928 -0.02353446  1.39936738
  0.9054039  -0.02893507  0.51220251 -2.03130004]",9.009816848157724,7680
15,15,"[-0.78181464 -0.27492432  0.51731615 -0.94205928 -0.02353446  1.39936738
  0.9054039  -0.02893507  0.51220251 -2.03130004]",9.009816848157724,8192
16,16,"[-0.78181464 -0.27492432  0.51731615 -0.94205928 -0.02353446  1.39936738
  0.9054039  -0.02893507  0.51220251 -2.03130004]",9.009816848157724,8704
17,17,"[-0.78181464 -0.27492432  0.51731615 -0.94205928 -0.02353446  1.39936738
  0.9054039  -0.02893507  0.51220251 -2.03130004]",9.009816848157724,9216
18,18,"[-0.78181464 -0.27492432  0.51731615 -0.94205928 -0.02353446  1.39936738
  0.9054039  -0.02893507  0.51220251 -2.03130004]",9.009816848157724,9728
19,19,"[-0.30244227  0.37098599 -0.93429824 -0.01015678  1.42352296 -0.30446355
 -1.83922707 -0.09316074 -1.19963191  0.30171149]",8.142815646722022,10240
20,20,"[-0.30244227  0.37098599 -0.93429824 -0.01015678  1.42352296 -0.30446355
 -1.83922707 -0.09316074 -1.19963191  0.30171149]",8.142815646722022,10752
21,21,"[-0.30244227  0.37098599 -0.93429824 -0.01015678  1.42352296 -0.30446355
 -1.83922707 -0.09316074 -1.19963191  0.30171149]",8.142815646722022,11264
22,22,"[-0.44030231  0.40318013 -0.20127704 -0.62472109 -0.5659789  -1.78305116
 -1.4473847  -0.62415166  0.22676696  0.22189388]",6.871960666043579,11776
23,23,"[ 1.08992607 -0.34579659  1.02541162  0.01352469  0.34868045  1.41240484
 -0.25450477 -0.16154843  0.43674052  0.78844427]",5.378888742425831,12288
24,24,"[ 1.08992607 -0.34579659  1.02541162  0.01352469  0.34868045  1.41240484
 -0.25450477 -0.16154843  0.43674052  0.78844427]",5.378888742425831,12800
25,25,"[ 1.08992607 -0.34579659  1.02541162  0.01352469  0.34868045  1.41240484
 -0.25450477 -0.16154843  0.43674052  0.78844427]",5.378888742425831,13312
26,26,"[ 1.08992607 -0.34579659  1.02541162  0.01352469  0.34868045  1.41240484
 -0.25450477 -0.16154843  0.43674052  0.78844427]",5.378888742425831,13824
27,27,"[ 1.08992607 -0.34579659  1.02541162  0.01352469  0.34868045  1.41240484
 -0.25450477 -0.16154843  0.43674052  0.78844427]",5.378888742425831,14336
28,28,"[ 0.19666993  1.15562444  0.84095472 -0.21005629 -1.01902652 -1.20520026
 -0.27401154 -0.08047545  0.38132358 -0.00514172]",4.8433908472977985,14848
29,29,"[ 0.19666993  1.15562444  0.84095472 -0.21005629 -1.01902652 -1.20520026
 -0.27401154 -0.08047545  0.38132358 -0.00514172]",4.8433908472977985,15360
30,30,"[ 0.56976332  0.20724525 -1.18556152 -0.40709182 -0.47047995  0.63926123
 -0.3967987  -0.9869417   0.79895142 -0.46612105]",4.555962327226849,15872
31,31,"[ 0.56976332  0.20724525 -1.18556152 -0.40709182 -0.47047995  0.63926123
 -0.3967987  -0.9869417   0.79895142 -0.46612105]",4.555962327226849,16384
32,32,"[ 0.56976332  0.20724525 -1.18556152 -0.40709182 -0.47047995  0.63926123
 -0.3967987  -0.9869417   0.79895142 -0.46612105]",4.555962327226849,16896
33,33,"[ 0.56976332  0.20724525 -1.18556152 -0.40709182 -0.47047995  0.63926123
 -0.3967987  -0.9869417   0.79895142 -0.46612105]",4.555962327226849,17408
34,34,"[ 0.56976332  0.20724525 -1.18556152 -0.40709182 -0.47047995  0.63926123
 -0.3967987  -0.9869417   0.79895142 -0.46612105]",4.555962327226849,17920
35,35,"[ 0.56976332  0.20724525 -1.18556152 -0.40709182 -0.47047995  0.63926123
 -0.3967987  -0.9869417   0.79895142 -0.46612105]",4.555962327226849,18432
36,36,"[-0.02011656 -0.00250322  0.67876998 -0.82953343  0.76480706 -0.88230993
  0.6620994   0.96035296 -0.59496311  0.25768705]",4.293703121240392,18944
37,37,"[-0.02011656 -0.00250322  0.67876998 -0.82953343  0.76480706 -0.88230993
  0.6620994   0.96035296 -0.59496311  0.25768705]",4.293703121240392,19456
38,38,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,19968
39,39,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,20480
40,40,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,20992
41,41,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,21504
42,42,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,22016
43,43,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,22528
44,44,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,23040
45,45,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,23552
46,46,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,24064
47,47,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,24576
48,48,"[-0.82930953  0.20724525  0.19916836 -0.40709182 -0.47047995  0.57757556
 -0.3967987   0.40501067 -0.18960057 -0.46612105]",2.065741643393315,25088
