,#gen,xbest,f(xbest),eval
0,0,"[2.08955362 1.189758   3.141569   1.11936094 1.72142916 2.93335036
 0.84290004 2.37192596 1.28267996 3.141569  ]",-3.7865291968461765,1024
1,1,"[2.20716462 2.56917996 1.92315817 1.12045742 1.69651931 1.59784155
 0.29137771 0.         1.31887142 3.141569  ]",-3.7888152687703345,2048
2,2,"[2.20716462 2.67540956 1.39972836 1.12045742 1.69651931 1.59784155
 2.18422601 0.11026171 3.141569   3.141569  ]",-4.248134253602587,3072
3,3,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,4096
4,4,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,5120
5,5,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,6144
6,6,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,7168
7,7,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,8192
8,8,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,9216
9,9,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,10240
10,10,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,11264
11,11,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,12288
12,12,"[0.         3.141569   2.86980778 1.91711146 1.0364196  1.58667392
 1.44980392 1.74337317 0.         0.        ]",-4.668791635078705,13312
13,13,"[0.         2.79996646 1.36599583 1.02804924 0.97550025 1.4267592
 1.87569388 2.84647236 1.2931162  1.21080251]",-5.051744104705905,14336
14,14,"[0.         2.79996646 1.36599583 1.02804924 0.97550025 1.4267592
 1.87569388 2.84647236 1.2931162  1.21080251]",-5.051744104705905,15360
15,15,"[0.         2.79996646 1.36599583 1.02804924 0.97550025 1.4267592
 1.87569388 2.84647236 1.2931162  1.21080251]",-5.051744104705905,16384
16,16,"[0.         2.79996646 1.36599583 1.02804924 0.97550025 1.4267592
 1.87569388 2.84647236 1.2931162  1.21080251]",-5.051744104705905,17408
17,17,"[0.         2.79996646 1.36599583 1.02804924 0.97550025 1.4267592
 1.87569388 2.84647236 1.2931162  1.21080251]",-5.051744104705905,18432
18,18,"[0.         2.79996646 1.36599583 1.02804924 0.97550025 1.4267592
 1.87569388 2.84647236 1.2931162  1.21080251]",-5.051744104705905,19456
19,19,"[0.         2.79996646 1.36599583 1.02804924 0.97550025 1.4267592
 1.87569388 2.84647236 1.2931162  1.21080251]",-5.051744104705905,20480
20,20,"[0.         2.79996646 1.36599583 1.02804924 0.97550025 1.4267592
 1.87569388 2.84647236 1.2931162  1.21080251]",-5.051744104705905,21504
21,21,"[0.         2.79996646 1.36599583 1.02804924 0.97550025 1.4267592
 1.87569388 2.84647236 1.2931162  1.21080251]",-5.051744104705905,22528
