,#gen,xbest,f(xbest),eval
0,1,[-1.21419732 -1.46092592],866.4431993450771,512
1,2,[-0.21378596 -1.16254334],147.45954414966656,1024
2,3,[-0.00132306 -0.49385845],25.39243787123265,1536
3,4,[0.24234095 0.03839321],0.6154022191542857,2048
4,5,[0.73043999 0.54603008],0.08825637963230153,2560
5,6,[0.9500662  0.90554768],0.0033471320174093297,3072
6,7,[0.9990049  1.00358036],0.0031029990722036085,3584
7,8,[0.88780293 0.79407112],0.01604217865869855,4096
8,9,[0.96912088 0.93760693],0.001205802268344833,4608
9,10,[0.97793175 0.94766803],0.008025528114307932,5120
10,11,[0.99446513 0.99713638],0.006714483819507818,5632
11,12,[1.00838674 1.00914793],0.005993017688764372,6144
12,13,[0.97751678 0.9416488 ],0.019799403881340147,6656
13,14,[1.0487957  1.09695882],0.003289202326676381,7168
14,15,[1.02305637 1.04648695],0.0005340725534862412,7680
15,16,[0.94576382 0.89303813],0.0031463612603177464,8192
16,17,[1.03056886 1.051089  ],0.012997466305853193,8704
17,18,[1.02349571 1.05340787],0.003991159889576533,9216
18,19,[0.95267607 0.91155956],0.0038139444851568267,9728
19,20,[1.03527334 1.06378985],0.007645852257889162,10240
20,21,[0.99938773 1.00017634],0.0001965156844349543,10752
21,22,[1.06504992 1.13236479],0.004618225150415964,11264
22,23,[0.93093627 0.85789905],0.012414304895756826,11776
23,24,[0.91776429 0.85342289],0.019153958938973023,12288
24,25,[0.94836833 0.90389487],0.0046839748573777205,12800
25,26,[0.96285123 0.92510327],0.0017717600448787657,13312
26,27,[1.06142097 1.13592536],0.012441802706937077,13824
27,28,[0.96422814 0.92459177],0.00392584069905146,14336
28,29,[0.94557358 0.89735768],0.004017371716789601,14848
29,30,[1.00261653 1.00123461],0.0016110900029190928,15360
30,31,[1.02602416 1.05795349],0.0034103682835701183,15872
31,32,[1.01007517 1.03136355],0.012448515182899307,16384
32,33,[1.04781842 1.10073784],0.0030786918400446802,16896
33,34,[1.04465762 1.08839209],0.0028454504305980635,17408
34,35,[1.00763056 1.00688949],0.007164493149357084,17920
35,36,[0.96906292 0.93700388],0.0013893494595005706,18432
36,37,[0.97235826 0.94527137],0.0007684427475951528,18944
37,38,[1.05264807 1.10819489],0.0027734304100664907,19456
38,39,[1.00663398 1.01448799],0.00018231211901632337,19968
39,40,[0.97336063 0.95374596],0.004697644286094276,20480
40,41,[1.02940356 1.05622063],0.0020555492877593205,20992
41,42,[0.95940003 0.91667635],0.003071202141849207,21504
42,43,[0.98597438 0.97480012],0.0009014295392357339,22016
43,44,[1.02226441 1.04324858],0.0008110970114896161,22528
44,45,[1.02180699 1.05077094],0.004939668089162321,23040
45,46,[0.99295829 0.98845253],0.0006677911429476101,23552
46,47,[1.03419658 1.07167524],0.0016157480491820351,24064
47,48,[0.93185354 0.87288505],0.0066996864994847,24576
48,49,[1.01306284 1.02052306],0.0035036824093301823,25088
49,50,[0.91112066 0.83595902],0.011284644574717232,25600
50,51,[0.93670204 0.88810015],0.015433036429922626,26112
51,52,[0.973695   0.95337889],0.0034976998746128456,26624
52,53,[1.06438214 1.12484871],0.010642455361561314,27136
53,54,[0.97187605 0.94542156],0.0008681357903922479,27648
54,55,[1.03385316 1.07316304],0.003004234407544058,28160
55,56,[1.0018277  0.99955461],0.0016877331222173348,28672
56,57,[1.00419503 1.00609565],0.0005521378425529677,29184
57,58,[0.9936124 0.9821857],0.002621335359250162,29696
58,59,[1.02053328 1.05029296],0.008174016162216203,30208
59,60,[1.04357211 1.08743635],0.002156580449482733,30720
60,61,[0.95380677 0.91292528],0.0031437348844244764,31232
61,62,[0.9546907  0.91881704],0.007503388830219673,31744
62,63,[0.94610244 0.89252757],0.003571755168387237,32256
63,64,[0.99282037 0.98876557],0.000996055866219643,32768
64,65,[0.97834671 0.95845165],0.0006351124085096715,33280
65,66,[0.92613898 0.85704914],0.005502272512583265,33792
66,67,[1.00868089 1.01796211],0.00010291784112629666,34304
67,68,[0.99718139 1.00070331],0.00401810012629812,34816
68,69,[1.05572552 1.1092927 ],0.005875956389946325,35328
69,70,[1.03706601 1.07231088],0.0023947053979989467,35840
70,71,[0.9951769  0.98202167],0.007004506194249809,36352
71,72,[1.00727065 1.00893621],0.0032541000898742233,36864
72,73,[1.04569805 1.09119114],0.0026142188198890366,37376
73,74,[0.99904973 0.99382116],0.0018320725977651778,37888
74,75,[0.96288287 0.92425831],0.002210070014157925,38400
75,76,[1.00442991 1.00787063],0.00012139485955173516,38912
76,77,[1.00841874 1.01908785],0.0005458964273007335,39424
77,78,[1.00823431 1.01888305],0.0006184722118527987,39936
78,79,[0.99847952 0.9886347 ],0.006935602371701016,40448
79,80,[0.94410874 0.8902593 ],0.003240907753615584,40960
80,81,[1.00747383 1.02557662],0.011234896596201298,41472
81,82,[0.97105371 0.94757848],0.0029845103421283817,41984
82,83,[0.96100022 0.92130362],0.002012852071642669,42496
83,84,[1.05106903 1.10174736],0.003507288881632605,43008
84,85,[1.06424615 1.13960345],0.009004601750112959,43520
85,86,[0.98771205 0.98175796],0.003973766893330511,44032
86,87,[1.02475099 1.05235824],0.0011160030929371456,44544
87,88,[1.03925776 1.07781447],0.002043925328762173,45056
88,89,[0.96054239 0.92897721],0.005570801083796122,45568
89,90,[1.04825795 1.0998821 ],0.002436444354475776,46080
90,91,[0.99297207 0.98372976],0.0005618632796231223,46592
91,92,[1.03228013 1.06211203],0.002260180705972335,47104
92,93,[0.97971316 0.96624505],0.004516750704289773,47616
93,94,[0.91081807 0.83038597],0.008016844988208911,48128
94,95,[0.97794943 0.9508368 ],0.003564577284443383,48640
95,96,[1.01378171 1.03338439],0.00336078941665618,49152
96,97,[1.02182924 1.04051658],0.00178581521211239,49664
97,98,[1.00738373 1.01511552],6.313605875281196e-05,50176
98,99,[1.01865126 1.0406705 ],0.0012599715180564674,50688
99,100,[1.00768409 1.00603994],0.008871152249040701,51200
100,101,[0.99163625 0.98233231],0.00017199181323006917,51712
101,102,[0.99174419 0.98094866],0.0007482600221225392,52224
102,103,[0.96723605 0.92825955],0.0063821115505609425,52736
103,104,[1.0245556 1.04805  ],0.0008799307605729249,53248
104,105,[1.05119002 1.10740211],0.0031972073964776455,53760
105,106,[0.9154274  0.83911998],0.007276323889481343,54272
106,107,[0.91197138 0.84121189],0.01681224977471136,54784
107,108,[0.99317676 0.98009191],0.004025847213205425,55296
108,109,[1.04821035 1.10171243],0.0032048412346914485,55808
109,110,[0.96122693 0.91354138],0.012352323926716835,56320
110,111,[1.02811942 1.06196354],0.00322512572470785,56832
111,112,[0.917421   0.83853584],0.007796141510186296,57344
112,113,[0.96645284 0.93624392],0.001615070830358445,57856
113,114,[1.0262682  1.05358085],0.0007025800507402159,58368
114,115,[1.0471544  1.09173106],0.004528764067362866,58880
115,116,[1.03958876 1.07773029],0.002475996264935173,59392
116,117,[0.88151058 0.7828959 ],0.01744445599597102,59904
117,118,[0.99394096 0.99214061],0.0018192138040133594,60416
118,119,[0.9539073  0.90923112],0.0021746648655696704,60928
119,120,[0.97241954 0.94081826],0.0030469671691557548,61440
120,121,[0.99465733 0.98585981],0.001241941691011701,61952
121,122,[1.06494039 1.13740178],0.005308726734497091,62464
122,123,[0.98808968 0.96916307],0.005265744025169477,62976
123,124,[0.95170787 0.90182001],0.0038749306583855435,63488
124,125,[0.99641077 0.99564618],0.000803481511279395,64000
125,126,[1.02390884 1.04782703],0.0006032502257351527,64512
126,127,[0.9982089  0.99312753],0.0010879057677808932,65024
127,128,[1.04163797 1.08486192],0.0017359030768224952,65536
128,129,[0.99130365 0.98236272],8.587984361557159e-05,66048
129,130,[1.03981693 1.08081651],0.0016016067497007164,66560
130,131,[1.0746992  1.15108435],0.007096304761091863,67072
131,132,[0.91569252 0.83334134],0.009761496290443497,67584
132,133,[0.9737696 0.946124 ],0.0011303956157529007,68096
133,134,[0.987621   0.97336223],0.0005665555925039029,68608
134,135,[1.02962329 1.05261582],0.006514995995006316,69120
135,136,[1.00749818 1.01881123],0.001468964603344094,69632
136,137,[1.00623942 1.01830506],0.0033882082243413035,70144
137,138,[1.06072764 1.12011876],0.00621227621484205,70656
138,139,[0.93937312 0.88303043],0.003712656051875021,71168
139,140,[1.01474467 1.02736766],0.0007645413327728127,71680
140,141,[1.00161467 1.00081475],0.0005868870467933713,72192
141,142,[1.04565364 1.08978212],0.0033870339367404636,72704
142,143,[0.93276374 0.87745817],0.010011483857432939,73216
143,144,[0.90477489 0.82616439],0.014763227442994103,73728
144,145,[1.00169045 1.00838877],0.002507863538152902,74240
145,146,[1.005377   1.01590605],0.002653564259405696,74752
146,147,[1.06317198 1.13454737],0.005765389985157383,75264
147,148,[0.9773009  0.96273868],0.0063241780622063926,75776
148,149,[0.98624122 0.97382932],0.00032330019556344955,76288
149,150,[0.96161578 0.92587829],0.0016110327083514377,76800
150,151,[1.04021917 1.0739265 ],0.008226336979499834,77312
151,152,[1.03001756 1.06050402],0.0009197310065617864,77824
152,153,[0.92655364 0.85457003],0.006940128274025726,78336
153,154,[1.06034904 1.13015572],0.007024157793301411,78848
154,155,[0.94418391 0.88711844],0.005020595743924866,79360
155,156,[0.983881   0.97119006],0.0012635936729677197,79872
156,157,[1.03597949 1.06987305],0.0024372755151789724,80384
157,158,[0.94236071 0.88876592],0.003374445628364147,80896
158,159,[1.03043754 1.06320895],0.0011245307079843973,81408
159,160,[1.06477028 1.13481549],0.004311774501057415,81920
160,161,[1.00379528 1.01457681],0.004875058439880695,82432
161,162,[0.95043882 0.90485707],0.002688299209102094,82944
162,163,[1.01401196 1.02418509],0.001824584748034077,83456
163,164,[0.99301285 0.99213214],0.003718294390552713,83968
164,165,[1.00218014 1.00641555],0.0004252125035575288,84480
165,166,[1.04733948 1.10149835],0.004337177027957325,84992
166,167,[1.01282392 1.01267132],0.017432980192339166,85504
167,168,[1.01811924 1.03848828],0.0006975201745905227,86016
168,169,[1.04078631 1.08535312],0.0021116766161422443,86528
169,170,[0.96940965 0.9434509 ],0.0023016961223070354,87040
170,171,[1.04639241 1.09195359],0.0030423681440154065,87552
171,172,[1.10148572 1.20890962],0.012201340038738049,88064
172,173,[1.08990615 1.18584161],0.008504930803872813,88576
173,174,[0.925741   0.86409679],0.010555956472407754,89088
174,175,[0.93328568 0.87616465],0.007095324234346048,89600
