,#gen,xbest,f(xbest),eval
0,1,"[1.15419094 2.16729801 0.         1.11786289 2.20159494 3.141569
 1.8785468  0.80739215 0.78425351 0.        ]",-3.667720227208892,1024
1,2,"[1.28865889 2.36856799 0.23419072 0.         2.02425289 1.56050357
 2.80158014 2.07839667 1.29093773 1.56765866]",-3.965751000303192,2048
2,3,"[0.98280672 2.21433269 0.53668543 0.49744945 2.21829577 1.58736183
 2.50050545 2.07371499 1.25775413 1.78004562]",-3.6337468187604047,3072
3,4,"[0.92072448 1.74794613 0.00780124 0.06044719 1.69381034 2.01778312
 2.96808873 1.37395095 1.25197278 0.67429992]",-3.893615799264839,4096
4,5,"[1.36704878 1.6037323  1.27285966 1.01895881 1.70922028 0.7936687
 2.19690865 1.70036484 1.28610415 1.4531334 ]",-4.975619415562819,5120
5,6,"[2.15487423 1.55672933 1.93837502 1.19636631 1.23434847 0.90745857
 2.05929445 1.23512848 1.64367915 1.2150749 ]",-4.847808861298213,6144
6,7,"[2.41462374 1.57675856 1.21561323 0.97550899 1.82253568 1.67410554
 1.86136941 1.72842643 1.27621716 1.57050135]",-5.549857333786242,7168
7,8,"[2.30741687 1.57032904 1.11621577 1.02710339 1.72138994 1.09310431
 1.88722972 1.93547092 1.6550594  1.13311614]",-5.2355116801120865,8192
8,9,"[2.27047977 1.65514328 1.32902416 1.20930696 1.77540775 0.96150306
 2.22930039 1.74635484 1.27831518 0.95705611]",-6.255526996635229,9216
9,10,"[2.21069646 1.7273621  1.316782   1.13839327 1.63769431 0.9019803
 1.89170848 1.73539149 1.50950827 0.97316703]",-5.315404112415247,10240
10,11,"[2.19205193 1.93240746 1.25985258 0.90923992 1.75025281 1.10433084
 1.41646957 2.05565504 1.94842916 0.69436033]",-5.016524860478848,11264
11,12,"[2.7813759  1.54209946 1.26435776 1.06233247 1.97058562 0.81829016
 1.80735567 2.07553198 1.9614267  0.63554066]",-5.017262055385939,12288
12,13,"[2.19364847 1.75848149 0.84291663 1.11684699 1.03160801 1.17421638
 1.88530156 2.80975426 1.93541905 0.68136835]",-4.69276147988171,13312
13,14,"[2.25005852 1.83643195 1.40078812 1.1552141  0.93209198 0.94602194
 2.17362664 3.141569   1.95718594 0.66282465]",-4.651836331342147,14336
14,15,"[2.12358199 1.64221373 1.19227817 1.10354717 0.90447205 0.78757392
 1.45545294 2.71446627 2.32499315 1.24660231]",-5.059423509558732,15360
15,16,"[1.93507387 1.60495546 1.39748568 1.13083789 1.07894829 0.83474738
 1.45216641 2.37755977 1.26163179 0.40998152]",-5.359445787019786,16384
16,17,"[2.14886774 1.52766671 1.32723546 0.75841434 0.21960428 1.60763363
 1.87371649 2.07168299 2.69933869 1.0818499 ]",-4.98142546811125,17408
17,18,"[2.2670184  1.83680013 1.30157955 0.98870622 1.72888037 0.80006182
 1.41201349 2.0617392  1.30009509 0.44870221]",-5.108365298228882,18432
