,#gen,xbest,f(xbest),eval
0,0,"[2.08591366 1.56215704 1.26538894 1.89435793 1.75931656 1.56220248
 1.44192872 1.34334071 3.141569   1.57728295]",-3.399842564724413,128
1,1,"[2.03505828 0.49010783 1.18484937 0.         1.67267224 2.81971318
 2.22884846 1.37753558 1.6735768  0.5897934 ]",-3.9190425711510044,256
2,2,"[2.03505828 0.49010783 1.18484937 0.         1.67267224 2.81971318
 2.22884846 1.37753558 1.6735768  0.5897934 ]",-3.9190425711510044,384
3,3,"[2.03505828 0.49010783 1.18484937 0.         1.67267224 2.81971318
 2.22884846 1.37753558 1.6735768  0.5897934 ]",-3.9190425711510044,512
4,4,"[2.03505828 0.49010783 1.18484937 0.         1.67267224 2.81971318
 2.22884846 1.37753558 1.6735768  0.5897934 ]",-3.9190425711510044,640
5,5,"[2.1721643  1.51229515 0.         1.14554698 1.75988192 0.93740354
 0.         0.         2.0266171  1.16793431]",-4.0412028987467865,768
6,6,"[2.1721643  1.51229515 0.         1.14554698 1.75988192 0.93740354
 0.         0.         2.0266171  1.16793431]",-4.0412028987467865,896
7,7,"[2.1721643  1.51229515 0.         1.14554698 1.75988192 0.93740354
 0.         0.         2.0266171  1.16793431]",-4.0412028987467865,1024
8,8,"[2.1721643  1.51229515 0.         1.14554698 1.75988192 0.93740354
 0.         0.         2.0266171  1.16793431]",-4.0412028987467865,1152
9,9,"[2.1721643  1.51229515 0.         1.14554698 1.75988192 0.93740354
 0.         0.         2.0266171  1.16793431]",-4.0412028987467865,1280
10,10,"[2.1721643  1.51229515 0.         1.14554698 1.75988192 0.93740354
 0.         0.         2.0266171  1.16793431]",-4.0412028987467865,1408
11,11,"[2.1721643  1.51229515 0.         1.14554698 1.75988192 0.93740354
 0.         0.         2.0266171  1.16793431]",-4.0412028987467865,1536
12,12,"[2.18657266 0.41048237 1.2427501  2.1505568  2.23082683 1.57629422
 0.8053001  1.75357313 2.00113014 1.89989396]",-5.157941679066331,1664
13,13,"[2.18657266 0.41048237 1.2427501  2.1505568  2.23082683 1.57629422
 0.8053001  1.75357313 2.00113014 1.89989396]",-5.157941679066331,1792
14,14,"[2.18657266 0.41048237 1.2427501  2.1505568  2.23082683 1.57629422
 0.8053001  1.75357313 2.00113014 1.89989396]",-5.157941679066331,1920
15,15,"[2.18657266 0.41048237 1.2427501  2.1505568  2.23082683 1.57629422
 0.8053001  1.75357313 2.00113014 1.89989396]",-5.157941679066331,2048
16,16,"[2.18657266 0.41048237 1.2427501  2.1505568  2.23082683 1.57629422
 0.8053001  1.75357313 2.00113014 1.89989396]",-5.157941679066331,2176
