,#gen,xbest,f(xbest),eval
0,0,"[ 1.84921119e-04 -3.34273833e-06  3.05567942e-04 -5.59106757e-05
 -2.47984529e-04  2.63056814e-04  2.94866625e-05  8.18738781e-06
 -4.40078161e-05 -9.37227130e-05]",276.52891789251464,32
1,1,"[ 1.84921119e-04 -3.34273833e-06  3.05567942e-04 -5.59106757e-05
 -2.47984529e-04  2.63056814e-04  2.94866625e-05  8.18738781e-06
 -4.40078161e-05 -9.37227130e-05]",276.52891789251464,64
2,2,"[ 1.84921119e-04 -3.34273833e-06  3.05567942e-04 -5.59106757e-05
 -2.47984529e-04  2.63056814e-04  2.94866625e-05  8.18738781e-06
 -4.40078161e-05 -9.37227130e-05]",276.52891789251464,96
3,3,"[ 1.84921119e-04 -3.34273833e-06  3.05567942e-04 -5.59106757e-05
 -2.47984529e-04  2.63056814e-04  2.94866625e-05  8.18738781e-06
 -4.40078161e-05 -9.37227130e-05]",276.52891789251464,128
4,4,"[ 1.84921119e-04 -3.34273833e-06  3.05567942e-04 -5.59106757e-05
 -2.47984529e-04  2.63056814e-04  2.94866625e-05  8.18738781e-06
 -4.40078161e-05 -9.37227130e-05]",276.52891789251464,160
5,5,"[ 1.84921119e-04 -3.34273833e-06  3.05567942e-04 -5.59106757e-05
 -2.47984529e-04  2.63056814e-04  2.94866625e-05  8.18738781e-06
 -4.40078161e-05 -9.37227130e-05]",276.52891789251464,192
6,6,"[-5.          0.18096633  3.18764587 10.          1.17406747 -0.87654339
  6.99157082 -2.50470287 -4.46911712 -3.66505374]",266.87861971361474,224
7,7,"[-2.48562088 -3.10185881 -5.         -4.57235333  3.21074751  3.77536859
  5.85038919 -3.04004877 -5.          3.34550802]",180.06538447448776,256
8,8,"[-4.24490011 -5.          0.79021697 -5.          7.08180267 -5.
  0.35892007 -0.71059421 -0.40940412  3.39176185]",156.58121503915604,288
9,9,"[-4.24490011 -5.          0.79021697 -5.          7.08180267 -5.
  0.35892007 -0.71059421 -0.40940412  3.39176185]",156.58121503915604,320
10,10,"[-4.24490011 -5.          0.79021697 -5.          7.08180267 -5.
  0.35892007 -0.71059421 -0.40940412  3.39176185]",156.58121503915604,352
11,11,"[-4.24490011 -5.          0.79021697 -5.          7.08180267 -5.
  0.35892007 -0.71059421 -0.40940412  3.39176185]",156.58121503915604,384
12,12,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",115.77349173100447,416
13,13,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",115.77349173100447,448
14,14,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",115.77349173100447,480
15,15,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",115.77349173100447,512
16,16,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,544
17,17,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,576
18,18,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,608
19,19,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,640
20,20,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,672
21,21,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,704
22,22,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,736
23,23,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,768
24,24,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,800
25,25,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,832
26,26,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,864
27,27,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,896
28,28,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,928
29,29,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,960
30,30,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,992
31,31,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,1024
32,32,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,1056
33,33,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,1088
34,34,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",81.23002981975075,1120
35,35,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",63.34071147048662,1152
36,36,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",63.34071147048662,1184
37,37,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",63.34071147048662,1216
38,38,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",63.34071147048662,1248
39,39,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",63.34071147048662,1280
40,40,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",63.34071147048662,1312
41,41,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",63.34071147048662,1344
42,42,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",63.34071147048662,1376
43,43,"[-5.          0.50278143  0.46691121  2.09287569  7.32466993 -5.
 -1.17252708  0.74322637 -0.11577366 -1.0371133 ]",63.34071147048662,1408
