,#gen,xbest,f(xbest),eval
0,0,"[0.99999853 0.99999575 0.99999842 0.99999893 1.00000021 0.99999839
 0.99999753 0.9999962  0.99999414 0.99999063]",229708.26446840898,32
1,1,"[0.99999853 0.99999575 0.99999842 0.99999893 1.00000021 0.99999839
 0.99999753 0.9999962  0.99999414 0.99999063]",229708.26446840898,64
2,2,"[-0.71782374 -2.99574876 -1.9835982   0.69066458  3.41068759 -0.9056784
 -5.         -0.24165331 -1.5716856   4.40941635]",98699.98137961495,96
3,3,"[-0.09008002 -1.52266496 -3.37705659 -2.61726799  1.10930641 -3.38115489
  2.98725288  0.15396367  0.7524065   1.83419813]",43661.90902934083,128
4,4,"[-0.09008002 -1.52266496 -3.37705659 -2.61726799  1.10930641 -3.38115489
  2.98725288  0.15396367  0.7524065   1.83419813]",43661.90902934083,160
5,5,"[-0.09008002 -1.52266496 -3.37705659 -2.61726799  1.10930641 -3.38115489
  2.98725288  0.15396367  0.7524065   1.83419813]",43661.90902934083,192
6,6,"[-0.09008002 -1.52266496 -3.37705659 -2.61726799  1.10930641 -3.38115489
  2.98725288  0.15396367  0.7524065   1.83419813]",43661.90902934083,224
7,7,"[-0.09008002 -1.52266496 -3.37705659 -2.61726799  1.10930641 -3.38115489
  2.98725288  0.15396367  0.7524065   1.83419813]",43661.90902934083,256
8,8,"[-0.09008002 -1.52266496 -3.37705659 -2.61726799  1.10930641 -3.38115489
  2.98725288  0.15396367  0.7524065   1.83419813]",43661.90902934083,288
9,9,"[-0.09008002 -1.52266496 -3.37705659 -2.61726799  1.10930641 -3.38115489
  2.98725288  0.15396367  0.7524065   1.83419813]",43661.90902934083,320
10,10,"[-0.09008002 -1.52266496 -3.37705659 -2.61726799  1.10930641 -3.38115489
  2.98725288  0.15396367  0.7524065   1.83419813]",43661.90902934083,352
11,11,"[-0.09008002 -1.52266496 -3.37705659 -2.61726799  1.10930641 -3.38115489
  2.98725288  0.15396367  0.7524065   1.83419813]",43661.90902934083,384
12,12,"[ 3.09646816 -1.55750618  3.03298018  0.61677572  0.34371434  2.16421424
  3.13437683 -1.51918693 -0.83468904 -5.        ]",37615.24115468583,416
13,13,"[ 3.09646816 -1.55750618  3.03298018  0.61677572  0.34371434  2.16421424
  3.13437683 -1.51918693 -0.83468904 -5.        ]",37615.24115468583,448
14,14,"[ 3.09646816 -1.55750618  3.03298018  0.61677572  0.34371434  2.16421424
  3.13437683 -1.51918693 -0.83468904 -5.        ]",37615.24115468583,480
15,15,"[ 3.09646816 -1.55750618  3.03298018  0.61677572  0.34371434  2.16421424
  3.13437683 -1.51918693 -0.83468904 -5.        ]",37615.24115468583,512
16,16,"[-0.1512102  -2.98816815 -0.60745854 -0.623166    0.57068146 -2.67834083
  2.07456227  2.29990105  3.72460545  4.34545856]",23375.129971724444,544
17,17,"[-0.1512102  -2.98816815 -0.60745854 -0.623166    0.57068146 -2.67834083
  2.07456227  2.29990105  3.72460545  4.34545856]",23375.129971724444,576
18,18,"[-0.1512102  -2.98816815 -0.60745854 -0.623166    0.57068146 -2.67834083
  2.07456227  2.29990105  3.72460545  4.34545856]",23375.129971724444,608
19,19,"[-0.1512102  -2.98816815 -0.60745854 -0.623166    0.57068146 -2.67834083
  2.07456227  2.29990105  3.72460545  4.34545856]",23375.129971724444,640
20,20,"[-0.1512102  -2.98816815 -0.60745854 -0.623166    0.57068146 -2.67834083
  2.07456227  2.29990105  3.72460545  4.34545856]",23375.129971724444,672
21,21,"[-0.1512102  -2.98816815 -0.60745854 -0.623166    0.57068146 -2.67834083
  2.07456227  2.29990105  3.72460545  4.34545856]",23375.129971724444,704
22,22,"[-0.1512102  -2.98816815 -0.60745854 -0.623166    0.57068146 -2.67834083
  2.07456227  2.29990105  3.72460545  4.34545856]",23375.129971724444,736
23,23,"[ 0.69410186  0.04774251 -1.9835982  -0.83982726 -1.12521974 -0.9056784
 -2.07746859 -3.46168937  2.02221921  1.09640591]",21258.211051352115,768
24,24,"[-0.08624858 -0.53444839 -0.45701062  2.83437684 -1.79217141 -0.93707128
  2.11249383  1.2296641  -1.89960614  6.19250102]",15209.496978892612,800
25,25,"[-2.55812903 -0.36368975 -2.07707533  0.01078161  2.35080228  0.35579279
 -0.85813387 -0.77356817  1.94144958  1.77277046]",11276.323533508625,832
26,26,"[-0.58012988  1.86331121  2.01715289  1.77496566  2.44402052  0.44732835
  1.20047369 -0.91961096 -2.25357091 -1.19685416]",9652.044884324738,864
27,27,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,896
28,28,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,928
29,29,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,960
30,30,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,992
31,31,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1024
32,32,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1056
33,33,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1088
34,34,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1120
35,35,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1152
36,36,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1184
37,37,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1216
38,38,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1248
39,39,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1280
40,40,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1312
41,41,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1344
42,42,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1376
43,43,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1408
44,44,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1440
45,45,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1472
46,46,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1504
47,47,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1536
48,48,"[ 1.46579139  1.1124825   0.26795301  0.18467869  1.21250649  0.17342235
 -1.27755519  1.43752775  1.23057526 -2.17608244]",2123.806461099198,1568
49,49,"[-1.10093487  0.86153112  0.44557598 -0.02301878 -1.47634719 -1.12337899
  0.95278868  0.48742695 -1.41553926  2.7629875 ]",1715.7662644154298,1600
