,#gen,xbest,f(xbest),eval
0,1,"[-2.10356777  2.02823437 -4.09760478 -5.          4.20363713 -3.599177
 -1.08336806  7.68407473 -1.5497854   9.40340906]",539466.2869624115,128
1,2,"[-2.42689022  2.19070652 -4.00443323 -5.          3.87641167 -3.73832262
 -0.45597279  6.89204014 -1.08875975  8.80533677]",400535.15024706325,256
2,3,"[-2.4898533   2.78587696 -4.20147843 -4.76472405  3.77184065 -3.4967949
 -0.37730358  6.15106069 -1.02832553  8.91835211]",309832.5369158449,384
3,4,"[-2.50651438  2.51619076 -3.59772364 -4.3774561   3.59655941 -3.52770566
 -0.52797424  5.70779227 -0.83530538  8.16250848]",229729.85559046545,512
4,5,"[-2.33915327  2.53972405 -3.5683549  -3.96313255  3.3886867  -2.97971796
 -0.86069263  5.31306646 -1.02240688  8.26240868]",177317.7361484255,640
5,6,"[-2.40493617  2.06639306 -3.94184117 -3.4439418   3.66693712 -2.98038955
 -1.35576054  4.15474492 -0.80961251  8.50673692]",127795.14105769472,768
6,7,"[-1.96944513  2.08955494 -2.98785127 -3.67463871  3.46383478 -2.65101728
 -0.99218601  3.57916031 -0.98715472  7.77187658]",83992.22942264077,896
7,8,"[-2.00385622  2.0902561  -2.91837671 -3.11426684  2.91983238 -2.09793927
 -1.21996191  3.0755007  -0.93521217  7.9888469 ]",54435.90993569834,1024
8,9,"[-2.12346224  1.54766452 -2.43286132 -3.03115281  3.04308403 -1.15226871
 -1.7994976   2.93988205 -1.08666507  7.81369876]",40752.0602081137,1152
9,10,"[-1.39257905  2.03709712 -1.89145457 -2.70691183  2.5989737  -1.21177012
 -1.32373835  2.46533211 -1.35000861  7.87927871]",26247.8972149529,1280
10,11,"[-1.12106438  1.65513462 -1.50256943 -2.44524628  1.94538103 -0.88921026
 -1.34531055  2.71098162 -1.60327923  7.57580421]",18939.26971878178,1408
11,12,"[-0.91730789  0.95215803 -1.28371981 -2.62264588  2.53097834 -0.99841576
 -1.20409287  1.07946454 -1.96358976  7.15238637]",12282.889863334989,1536
12,13,"[-1.07293502  1.2296438  -1.22406119 -1.47562461  1.71877459 -0.98037741
 -1.09252757  1.72618823 -2.0674766   7.31167616]",7156.9796205145985,1664
13,14,"[-0.85920765  0.61592915 -0.40583593 -1.73995081  1.97830451 -0.17182366
 -1.82435987  0.88037303 -2.48696807  7.00000179]",4314.116045794307,1792
14,15,"[-0.93749205  0.60112618 -0.09929584 -1.485229    1.45157827  0.10094336
 -1.46153618  0.59420916 -2.42191111  7.06117512]",2109.3904955244016,1920
15,16,"[-0.57138702  0.6630758  -0.0359777  -0.65371585  0.70118739 -0.13767611
 -1.13362533  0.57954878 -2.42031867  6.61719841]",1148.0988355956692,2048
16,17,"[-0.37542489  0.57273644 -0.63153974 -0.31574437  0.48123339  0.07283466
 -0.47743381 -0.06688203 -2.55638655  6.61903631]",890.9277141172255,2176
17,18,"[-0.16062618  0.04713937  0.04770211 -0.58046771  0.22059414  0.3248215
 -0.36786224  0.07989029 -2.55529649  6.56487501]",744.3323965089793,2304
18,19,"[ 0.27720713  0.54753291  0.37101391  0.27764805  0.41880159 -0.03539947
 -0.35405248  0.17951702 -2.50101909  6.31953954]",713.6265185735268,2432
19,20,"[ 0.86622217  0.3155098   0.3834299  -0.22552194  0.57473628  0.26396973
 -0.20200149 -0.21437871 -2.32126454  5.66387468]",667.6348480014888,2560
20,21,"[ 0.53237276  0.42457691  0.390484    0.5446839   0.35237786 -0.02209955
 -0.02933685 -0.28903785 -2.20893396  5.52691153]",615.8216607277602,2688
21,22,"[ 0.16237415  0.09401985 -0.2497877   0.89665001  0.7688527   0.16522354
  0.07614612  0.01272192 -2.23916312  5.25486156]",618.6836350532803,2816
22,23,"[-0.36303529  0.44765176  0.47191317  0.41259321  0.34176765 -0.01313681
  0.02543673 -0.04208845 -2.29389052  4.89821222]",583.1999113597049,2944
23,24,"[-0.23869917  0.44259706  0.40149728  0.36709563  0.13424579 -0.15188486
  0.08463013  0.1109119  -1.95132244  4.561153  ]",485.05519904138833,3072
24,25,"[-0.74119051  0.30688327  0.33697973  0.21717623 -0.18909833  0.36388138
  0.45648357  0.13728427 -1.87194285  3.9876986 ]",436.7645564058455,3200
25,26,"[ 0.29143659  0.16309408  0.17370674  0.14906373 -0.24663911  0.355571
  0.1921737  -0.04457026 -1.78698821  3.77076175]",388.6764543538928,3328
26,27,"[ 0.11898137 -0.19724523  0.00758551  0.15005168  0.07672731 -0.03120924
  0.04103818  0.04658814 -1.68238808  3.58189067]",362.71028174032347,3456
27,28,"[-0.27413937  0.30336497  0.37901745  0.45602999  0.05317423  0.11072393
  0.11343696  0.07041776 -1.58070678  2.76016551]",299.1782099724679,3584
28,29,"[-0.37822264  0.76471632  0.46229523  0.28409259  0.08711258  0.08644127
  0.14780258  0.1151176  -1.41503336  2.10250397]",260.8772331881994,3712
29,30,"[ 0.21272379  0.63108232  0.31433762  0.25608146 -0.05179056 -0.17467139
  0.11740658  0.17921278 -1.34399103  2.18886814]",260.72721978254106,3840
30,31,"[ 0.72549439  0.70830476  0.40630257  0.33248336 -0.14655354 -0.11936927
  0.20095636 -0.07504866 -1.07767438  1.93934426]",207.9503945878025,3968
31,32,"[ 0.56255037  0.54627781  0.30976836 -0.31577544 -0.2548687   0.04978356
 -0.22471434  0.40314813 -0.80348936  1.39089481]",211.49801578817323,4096
32,33,"[ 0.74079234  0.56115975  0.45796328 -0.15705153 -0.07173109 -0.10394262
 -0.23972024  0.34942661 -0.85445356  0.75596159]",137.52573729060592,4224
33,34,"[ 0.89375543  0.56521282  0.52081689  0.00680603 -0.12492601 -0.14537063
 -0.14200481  0.09302484 -0.73572172  0.86970365]",99.17742553848953,4352
34,35,"[ 0.72423747  0.69527381  0.28453946 -0.11002969 -0.0181318   0.05648522
 -0.0352445  -0.09745273 -0.82175067  0.81644472]",92.57172197952553,4480
35,36,"[ 0.49724842  0.51319077 -0.13930485  0.19753394 -0.1878614   0.01534213
 -0.24609928  0.42806901  0.2283912   0.10464224]",58.98745329908905,4608
36,37,"[ 0.74864369  0.16116179 -0.01659569 -0.16581963  0.08676323 -0.07646234
 -0.4594735   0.31742894  0.1918507   0.00529084]",52.05400373084314,4736
