,#gen,xbest,f(xbest),eval
0,0,[-1.00849821e-08  5.69455677e-10],0.02548655910656781,1024
1,1,[-1.00849821e-08  5.69455677e-10],0.02548655910656781,2048
2,2,[-1.00849821e-08  5.69455677e-10],0.02548655910656781,3072
3,3,[ 0.00923281 -0.03074968],0.0010307873032253327,4096
4,4,[ 0.00923281 -0.03074968],0.0010307873032253327,5120
5,5,[ 0.00923281 -0.03074968],0.0010307873032253327,6144
6,6,[ 0.00923281 -0.03074968],0.0010307873032253327,7168
7,7,[-0.00861626  0.03062291],0.0010120026931450872,8192
8,8,[-0.00861626  0.03062291],0.0010120026931450872,9216
9,9,[-0.00861626  0.03062291],0.0010120026931450872,10240
10,10,[ 0.00712576 -0.00280571],5.864844878994157e-05,11264
11,11,[ 0.00712576 -0.00280571],5.864844878994157e-05,12288
12,12,[ 0.00712576 -0.00280571],5.864844878994157e-05,13312
13,13,[ 0.00712576 -0.00280571],5.864844878994157e-05,14336
14,14,[-0.00084496  0.00534431],2.9275603668339214e-05,15360
15,15,[-0.00084496  0.00534431],2.9275603668339214e-05,16384
16,16,[-0.00084496  0.00534431],2.9275603668339214e-05,17408
17,17,[-0.00084496  0.00534431],2.9275603668339214e-05,18432
18,18,[-0.00084496  0.00534431],2.9275603668339214e-05,19456
19,19,[ 0.00429897 -0.00222003],2.3409703209778364e-05,20480
20,20,[0.00098434 0.00135265],2.798583703068973e-06,21504
21,21,[0.00098434 0.00135265],2.798583703068973e-06,22528
22,22,[0.00098434 0.00135265],2.798583703068973e-06,23552
23,23,[0.00098434 0.00135265],2.798583703068973e-06,24576
24,24,[0.00098434 0.00135265],2.798583703068973e-06,25600
25,25,[-0.00061826 -0.00099476],1.3717824879277442e-06,26624
26,26,[-0.00061826 -0.00099476],1.3717824879277442e-06,27648
27,27,[-0.00061826 -0.00099476],1.3717824879277442e-06,28672
28,28,[-2.77508934e-04 -9.61710924e-05],8.626008774104351e-08,29696
29,29,[-2.77508934e-04 -9.61710924e-05],8.626008774104351e-08,30720
30,30,[-2.77508934e-04 -9.61710924e-05],8.626008774104351e-08,31744
31,31,[-2.77508934e-04 -9.61710924e-05],8.626008774104351e-08,32768
32,32,[-2.77508934e-04 -9.61710924e-05],8.626008774104351e-08,33792
33,33,[-2.77508934e-04 -9.61710924e-05],8.626008774104351e-08,34816
