,#gen,xbest,f(xbest),eval
0,1,[6.34526739 3.0465568 ],24140.469122218215,1024
1,2,[6.07075038 1.99671422],10401.32578809142,2048
2,3,[5.43685679 1.31641934],4337.0248030238645,3072
3,4,[4.74928619 0.29327535],861.7195639255914,4096
4,5,[ 3.63014016 -0.41461092],82.74123847890286,5120
5,6,[ 2.8024093  -0.95113955],10.224878421582149,6144
6,7,[ 1.93304861 -0.76001565],4.51398266627698,7168
7,8,[ 0.98174403 -0.38395637],1.159058316336576,8192
8,9,[ 0.24918005 -0.15364103],0.08908350731048924,9216
9,10,[0.00246711 0.00032478],1.5905797399895328e-05,10240
10,11,[-0.01683738  0.00444669],0.0003663814760056315,11264
11,12,[-0.02237817  0.01255032],0.0006657049705767993,12288
12,13,[-0.00723139  0.00937172],0.0002726668409357973,13312
13,14,[ 0.01519137 -0.00642745],0.00027754900444224695,14336
14,15,[-0.0098308   0.00350189],0.00011689997824539656,15360
15,16,[0.01272347 0.00504228],0.0007077878942772529,16384
16,17,[-0.02508743  0.01023017],0.0007554457903224517,17408
17,18,[-0.00424777  0.00191944],2.1895037731613823e-05,18432
18,19,[-0.01406647  0.00826746],0.00027230961487759164,19456
19,20,[-0.02540072  0.00428951],0.0009466456218128351,20480
20,21,[-0.00872875  0.00585517],0.00011936406189930826,21504
21,22,[ 0.00367487 -0.00092118],1.771130512778637e-05,22528
22,23,[0.00249565 0.00872856],0.00048068758227933736,23552
23,24,[ 0.02117066 -0.00183398],0.0007579985636814768,24576
24,25,[-0.01284012  0.00611518],0.00020263588441999874,25600
25,26,[-0.01283197  0.00421213],0.00020182965623981446,26624
26,27,[ 0.01364244 -0.01128407],0.00039312085346888297,27648
27,28,[ 0.00545244 -0.00542934],8.843500474315425e-05,28672
28,29,[ 0.01169818 -0.00519234],0.0001655329849491699,29696
29,30,[-0.01017691  0.00327915],0.000127416788022638,30720
30,31,[-0.02894002  0.01305111],0.0010159096803805839,31744
31,32,[-0.00607762  0.00102885],5.415600959030463e-05,32768
32,33,[0.00210026 0.00914186],0.0005036637668419427,33792
33,34,[-0.00776672  0.0168251 ],0.0010138096668742358,34816
34,35,[ 0.00593321 -0.00358389],4.95714485813579e-05,35840
35,36,[-0.007441   -0.00915542],0.0008027876869889154,36864
36,37,[-0.00601352  0.00575889],9.962515965494535e-05,37888
37,38,[ 0.0204826  -0.02063649],0.001277828920623852,38912
38,39,[-0.02690123  0.02815126],0.002381352538589542,39936
39,40,[-4.97917117e-03  9.81218357e-05],4.7678692123967466e-05,40960
40,41,[-0.00489631  0.00789678],0.00020509692555003458,41984
41,42,[ 0.00143911 -0.00714416],0.0002182395934103103,43008
42,43,[-0.01523432  0.00726391],0.00028534792078001856,44032
43,44,[-0.02083747  0.01584621],0.0008031459859336764,45056
44,45,[0.00412489 0.01087419],0.0008051370106718395,46080
45,46,[-0.00424708  0.00123328],2.2728862322820863e-05,47104
46,47,[-0.01611362  0.00786013],0.0003215851184935061,48128
47,48,[0.01323875 0.00109159],0.0004143482032668515,49152
48,49,[ 0.0109342  -0.00915204],0.0002576344908505978,50176
49,50,[-0.00794095  0.01595861],0.0008929282192592896,51200
50,51,[-0.00935828  0.00053157],0.00015667406423149343,52224
51,52,[ 0.02082782 -0.00654189],0.0005365681671590067,53248
52,53,[-0.02087525  0.01421845],0.0006951222715658062,54272
53,54,[ 0.02067707 -0.0059708 ],0.0005395061336097508,55296
54,55,[ 0.00956177 -0.00300951],0.00011303580511327514,56320
55,56,[-0.01985944  0.02027771],0.0012340901507171818,57344
56,57,[ 0.00518488 -0.00094447],3.863827313704719e-05,58368
57,58,[-0.00487209  0.00777229],0.0001980605441063284,59392
58,59,[-0.00124127 -0.00947362],0.0004990322255166382,60416
59,60,[-0.01415591  0.00791228],0.00026577843216429024,61440
60,61,[-0.03566821  0.00668659],0.0018142471121812308,62464
61,62,[ 0.00979198 -0.0027291 ],0.00012211274990773206,63488
62,63,[-0.01470117  0.01557594],0.0007294337207843782,64512
63,64,[-0.01485379 -0.00379225],0.0007387465653815784,65536
64,65,[0.00928477 0.00052429],0.00019327138848854842,66560
65,66,[-0.00783477 -0.00108191],0.00016253614646352752,67584
66,67,[-0.00944386  0.00262971],0.00011361185141074519,68608
67,68,[ 0.02783713 -0.01517699],0.0010115814559058531,69632
68,69,[ 0.0173989  -0.00302947],0.0004405104217419857,70656
69,70,[ 0.01113494 -0.01622891],0.0008422367263189373,71680
70,71,[-0.01939671  0.00795856],0.00045167879927088527,72704
71,72,[-0.01354891 -0.00573962],0.0008433163780734179,73728
72,73,[-0.00578515 -0.0011301 ],9.947693807007421e-05,74752
73,74,[-0.01670393  0.01145802],0.00044889905990439584,75776
74,75,[ 0.02427215 -0.01735906],0.0009996043477751944,76800
75,76,[ 0.03147696 -0.01770799],0.0013198881935520131,77824
76,77,[ 0.00543706 -0.00092844],4.3241490931867344e-05,78848
77,78,[ 0.00150617 -0.004829  ],9.204462714813505e-05,79872
78,79,[-0.00351302  0.00654818],0.00014706877119667673,80896
79,80,[ 0.01244562 -0.01523492],0.0007119743278622007,81920
80,81,[ 0.01139326 -0.01068507],0.00034352493445503706,82944
81,82,[-0.0063131  0.0096958],0.0003049403095191539,83968
82,83,[-0.02338218  0.01755179],0.0009922016082634475,84992
83,84,[ 0.0033468 -0.0177613],0.0013630191111076856,86016
