,#gen,xbest,f(xbest),eval
0,0,"[2.20273073 1.57084417 1.28494455 1.92307183 1.7204153  1.57074227
 1.45438119 1.75606337 1.65573843 1.57077625]",-3.489841273460057,64
1,1,"[2.20273073 1.57084417 1.28494455 1.92307183 1.7204153  1.57074227
 1.45438119 1.75606337 1.65573843 1.57077625]",-3.489841273460057,128
2,2,"[2.20273073 1.57084417 1.28494455 1.92307183 1.7204153  1.57074227
 1.45438119 1.75606337 1.65573843 1.57077625]",-3.489841273460057,192
3,3,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,256
4,4,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,320
5,5,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,384
6,6,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,448
7,7,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,512
8,8,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,576
9,9,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,640
10,10,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,704
11,11,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,768
12,12,"[2.09045766 1.27225725 2.21442126 3.141569   1.06328032 2.1439816
 1.45185647 2.36014516 0.61026934 1.9847401 ]",-3.699700311918025,832
13,13,"[3.141569   1.01264049 1.24317313 0.31455385 0.87624018 1.59651249
 1.42584279 1.34565628 0.7766058  2.78292079]",-4.005777084422753,896
14,14,"[3.141569   1.01264049 1.24317313 0.31455385 0.87624018 1.59651249
 1.42584279 1.34565628 0.7766058  2.78292079]",-4.005777084422753,960
