,#gen,xbest,f(xbest),eval
0,0,"[0.9720367  0.96378701 0.96500194 0.92648445 0.87479005 0.75887582
 0.59953868 0.37143468 0.10486872 0.01615548]",56533.353639453875,128
1,1,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,256
2,2,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,384
3,3,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,512
4,4,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,640
5,5,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,768
6,6,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,896
7,7,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,1024
8,8,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,1152
9,9,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,1280
10,10,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,1408
11,11,"[ 0.68864459 -2.07871286  3.85175804 -0.33167089 -2.24861204 -1.1314235
  3.0641323   0.96255827  2.28325399  7.43953734]",36203.56748900725,1536
12,12,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",13246.135113474209,1664
13,13,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",13246.135113474209,1792
14,14,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,1920
15,15,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,2048
16,16,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,2176
17,17,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,2304
18,18,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,2432
19,19,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,2560
20,20,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,2688
21,21,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,2816
22,22,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,2944
23,23,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,3072
24,24,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,3200
25,25,"[ 1.86307089  1.44537496  0.46767401 -2.89305848  0.97418702 -0.29214798
  0.03710296 -2.22597086 -2.38090341  6.45871862]",5385.573520042605,3328
26,26,"[-1.00050311 -0.10390462 -1.63253064  1.69001681 -0.36346685 -0.17361777
  0.47245475  1.57821242 -0.23901359 -1.03940996]",2619.7494671272025,3456
27,27,"[-1.00050311 -0.10390462 -1.63253064  1.69001681 -0.36346685 -0.17361777
  0.47245475  1.57821242 -0.23901359 -1.03940996]",2619.7494671272025,3584
28,28,"[-1.00050311 -0.10390462 -1.63253064  1.69001681 -0.36346685 -0.17361777
  0.47245475  1.57821242 -0.23901359 -1.03940996]",2619.7494671272025,3712
29,29,"[-1.00050311 -0.10390462 -1.63253064  1.69001681 -0.36346685 -0.17361777
  0.47245475  1.57821242 -0.23901359 -1.03940996]",2619.7494671272025,3840
30,30,"[-1.00050311 -0.10390462 -1.63253064  1.69001681 -0.36346685 -0.17361777
  0.47245475  1.57821242 -0.23901359 -1.03940996]",2619.7494671272025,3968
31,31,"[-1.00050311 -0.10390462 -1.63253064  1.69001681 -0.36346685 -0.17361777
  0.47245475  1.57821242 -0.23901359 -1.03940996]",2619.7494671272025,4096
32,32,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,4224
33,33,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,4352
34,34,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,4480
35,35,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,4608
36,36,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,4736
37,37,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,4864
38,38,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,4992
39,39,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,5120
40,40,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,5248
41,41,"[ 0.34087397 -0.67287566 -0.22887942  0.16564322 -0.53428458  1.2052634
  1.30511727  0.90899265  0.33558843 -4.2738976 ]",2248.0488482392525,5376
42,42,"[ 0.23284583  0.6025299  -0.51145423  0.47731284  0.01427837  2.01087948
  1.32023208  1.49654989  2.66477091 10.        ]",2134.710205661533,5504
