,#gen,xbest,f(xbest),eval
0,1,"[-1.67719588 -0.15662944 -1.85648131 -0.01917091  3.03159453  1.94784563
 -2.47347328 -0.72972586 -2.59792464  2.35200618]",38.20079252759983,64
1,2,"[-0.92305041 -0.3452519  -2.46412795 -0.28890163  2.23585755  1.79963003
 -2.36860052 -0.65466698 -2.2626649   1.76980947]",29.655074138741426,128
2,3,"[-1.09722524 -0.89250425 -1.51784586 -0.40232996  2.32564202  1.83669039
 -2.36706357 -0.91134818 -1.81264149  1.37380578]",24.854791794975398,192
3,4,"[-0.6018103  -0.70362636 -1.806497   -0.1686635   1.59722032  1.63188025
 -2.38033249 -0.5644444  -1.58824209  1.11350911]",19.11028611307358,256
4,5,"[-0.58936186 -1.18575512 -0.71155618 -0.24284124  2.0076488   1.51080644
 -1.10688508 -0.4077815  -1.26481811  1.36559924]",13.487942990406339,320
5,6,"[-0.46956277 -1.02695279 -0.06398197  0.00987208  1.35118113  1.11366846
 -1.27699416 -0.03428082 -1.28155574  1.03131344]",8.683142073359562,384
6,7,"[-0.42781748 -0.84836391 -0.29816524 -0.23181109  0.7947315   1.05927325
 -1.00148352 -0.53762066 -0.75536676  1.11711387]",5.9095735308572115,448
7,8,"[-0.35175152 -1.02189399 -0.36343251  0.06667991  0.35180911  0.54477627
 -0.89752829 -0.54294488 -0.23625915  0.83628319]",3.5806108376021255,512
8,9,"[-0.0996509  -0.22534679  0.14021109 -0.7289579   0.22042992 -0.25169117
 -0.42287191  0.4425949  -0.2584882   0.66315853]",1.604994321899491,576
9,10,"[ 0.09665255 -0.24317727  0.06821789 -0.10286253  0.35929065 -0.39867699
 -0.02830848  0.06222544  0.00241189  0.71769483]",0.8915094661075336,640
10,11,"[-0.19535283  0.0748794   0.11853508 -0.51947196  0.01544863  0.0592207
  0.24055573  0.33954829 -0.20351973 -0.14002671]",0.5656049531769903,704
11,12,"[ 0.06333811  0.26356237  0.25045242 -0.0032791   0.29581612  0.21966654
  0.18792063  0.2796206  -0.36751055  0.18088027]",0.5532580908932432,768
12,13,"[ 0.17453575 -0.02630226 -0.01742205  0.0986526   0.14208919  0.21137622
  0.04676775  0.45191054 -0.10898556  0.21910829]",0.37235630337965453,832
13,14,"[-0.05098685  0.09834381  0.03451492  0.11679333  0.29822796 -0.02995273
  0.18396626  0.4333002   0.0692445   0.26387677]",0.4129586098418032,896
14,15,"[-0.15492229 -0.07043116  0.28208224  0.09107751  0.12183432  0.06650981
 -0.09324303  0.53330513 -0.08721288 -0.07833686]",0.4429454968170755,960
15,16,"[-0.21552245  0.01614301 -0.01514163 -0.09901054 -0.12341779  0.04731216
  0.26622056  0.43706214 -0.0761075  -0.32670426]",0.4486379859329342,1024
16,17,"[ 0.04236095 -0.01522383  0.27225676  0.0618577  -0.0615816   0.25151908
  0.02739467 -0.11111816  0.2878459  -0.17146404]",0.2723833704464033,1088
17,18,"[-0.23203819  0.00455507  0.07732047 -0.00182239 -0.39788274 -0.06562276
  0.14210179  0.35415548 -0.2522511  -0.07290493]",0.43702604060990713,1152
18,19,"[-0.22121084 -0.39138001  0.01527219  0.15915214 -0.18241617 -0.04309993
  0.07730495  0.07348053 -0.24125474  0.36406322]",0.4649297695891542,1216
19,20,"[-0.14429368  0.0400282   0.30237569 -0.12562332  0.36669065 -0.39050383
  0.05477516 -0.12823007 -0.40758938  0.06905155]",0.6069309561997587,1280
20,21,"[-0.11634389  0.08996383  0.09908594  0.26888763  0.44463915 -0.14745617
  0.2582666  -0.12252358  0.09030301  0.18591254]",0.4476270395347742,1344
21,22,"[-0.0565058   0.29761557  0.11563285 -0.14589652 -0.00079954 -0.26440409
  0.2588613   0.14997275 -0.23459553 -0.30024687]",0.4310190956353655,1408
22,23,"[-0.05746741  0.15584872  0.17363563  0.02341111 -0.10920724  0.13800197
 -0.15651064 -0.14660577 -0.10101884  0.32004671]",0.24788303416350466,1472
23,24,"[ 0.21836991 -0.13042428  0.10143988 -0.09741489  0.22920265 -0.2624921
 -0.02777841  0.25237067 -0.14264563 -0.16934514]",0.31939972214977524,1536
24,25,"[-0.05024642 -0.07020255  0.15668517 -0.04615656  0.10548236 -0.00581265
 -0.1986694   0.43336867 -0.13923354  0.10274655]",0.3025148536990067,1600
25,26,"[ 0.2449559  -0.15694378  0.19261165 -0.27825929  0.17165337 -0.42262724
  0.14906389 -0.07454727  0.24449367  0.12538017]",0.5105155621204632,1664
26,27,"[ 0.02665552  0.11104132  0.08762292  0.0765019   0.19782619 -0.30640605
 -0.1870641  -0.05272855 -0.00447025  0.27879541]",0.2751110214776126,1728
27,28,"[ 0.26129689 -0.19107456  0.25054453 -0.02287225  0.29348473 -0.23861118
  0.23016609  0.18622015 -0.06375572  0.1874486 ]",0.43800597877705155,1792
28,29,"[ 0.05892198  0.03900469 -0.30223182 -0.04786348  0.09127029 -0.19247132
 -0.06294746  0.23640029 -0.38439611  0.10943224]",0.36358688795138033,1856
29,30,"[ 0.26684663  0.11482058  0.02804628 -0.11365281 -0.19677547 -0.42939166
 -0.24133721 -0.11391244 -0.14707698  0.05307387]",0.41686039598835795,1920
30,31,"[ 0.29012499 -0.26423071 -0.11836843 -0.2103495  -0.23644985 -0.01771045
 -0.20722177  0.06544655 -0.16253767  0.25120097]",0.4052150986096963,1984
31,32,"[ 0.19818891 -0.00580187  0.02864758 -0.03251093 -0.38079667  0.17182211
 -0.28290298 -0.19577873  0.06392172 -0.00682001]",0.3382149997477171,2048
32,33,"[-0.01112404  0.06537889  0.10624308 -0.26810205  0.15161265 -0.33008218
 -0.0778259   0.39752337  0.02600855  0.17442711]",0.414688050386598,2112
