,#gen,xbest,f(xbest),eval
0,0,"[-0.17223767  0.74252221  0.85566387 -0.56904072  0.6230128  -0.60021801
  0.30288832 -0.39285054  0.76915429  1.55729236]",38102.26366074096,1024
1,1,"[-0.17223767  0.74252221  0.85566387 -0.56904072  0.6230128  -0.60021801
  0.30288832 -0.39285054  0.76915429  1.55729236]",38102.26366074096,2048
2,2,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,3072
3,3,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,4096
4,4,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,5120
5,5,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,6144
6,6,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,7168
7,7,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,8192
8,8,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,9216
9,9,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,10240
10,10,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,11264
11,11,"[-2.09063658 -0.56693014  0.67877074 -2.02862523  1.59784965  3.19835262
  2.41208146  1.29216352 -3.24320063 10.        ]",14392.592641304334,12288
12,12,"[-1.27784572 -0.8283374   0.85646022 -1.18324138 -0.51919598  0.07211735
 -1.95368581 -1.94814804  2.81083918 -0.26773139]",11862.217791058752,13312
13,13,"[-2.37381959  0.48889231 -0.52213649  0.05252003 -1.39934435 -1.76133803
 -0.06891527 -0.30388717 -2.38360345  8.1201145 ]",6556.512535074948,14336
14,14,"[-2.37381959  0.48889231 -0.52213649  0.05252003 -1.39934435 -1.76133803
 -0.06891527 -0.30388717 -2.38360345  8.1201145 ]",6556.512535074948,15360
15,15,"[-2.37381959  0.48889231 -0.52213649  0.05252003 -1.39934435 -1.76133803
 -0.06891527 -0.30388717 -2.38360345  8.1201145 ]",6556.512535074948,16384
16,16,"[-2.37381959  0.48889231 -0.52213649  0.05252003 -1.39934435 -1.76133803
 -0.06891527 -0.30388717 -2.38360345  8.1201145 ]",6556.512535074948,17408
17,17,"[-2.37381959  0.48889231 -0.52213649  0.05252003 -1.39934435 -1.76133803
 -0.06891527 -0.30388717 -2.38360345  8.1201145 ]",6556.512535074948,18432
18,18,"[-2.37381959  0.48889231 -0.52213649  0.05252003 -1.39934435 -1.76133803
 -0.06891527 -0.30388717 -2.38360345  8.1201145 ]",6556.512535074948,19456
19,19,"[ 1.55356716  1.50819783  1.57337343  0.58173484 -0.78882802  2.37570056
  0.96356105 -0.24974562 -2.87864258  5.31569267]",5024.078959495413,20480
20,20,"[ 2.01542082  1.26836992  0.77214199  1.11549152  0.21264573  1.57743396
  0.20403085  0.40707929  0.97024291 -4.41735058]",4693.123673629871,21504
21,21,"[ 2.01542082  1.26836992  0.77214199  1.11549152  0.21264573  1.57743396
  0.20403085  0.40707929  0.97024291 -4.41735058]",4693.123673629871,22528
22,22,"[ 1.62171966  1.48615051 -0.90049729 -0.69402324 -0.94661306  0.94673109
  2.18123762  1.02018059  0.98051703 -1.67772514]",3799.4879547605137,23552
23,23,"[ 1.62171966  1.48615051 -0.90049729 -0.69402324 -0.94661306  0.94673109
  2.18123762  1.02018059  0.98051703 -1.67772514]",3799.4879547605137,24576
24,24,"[ 1.62171966  1.48615051 -0.90049729 -0.69402324 -0.94661306  0.94673109
  2.18123762  1.02018059  0.98051703 -1.67772514]",3799.4879547605137,25600
25,25,"[ 1.62171966  1.48615051 -0.90049729 -0.69402324 -0.94661306  0.94673109
  2.18123762  1.02018059  0.98051703 -1.67772514]",3799.4879547605137,26624
26,26,"[-0.54754583 -0.89618504 -0.11378396 -1.34426918  1.03876465  1.11760616
  0.76389617 -0.58880409 -1.35234538  2.28864892]",962.1414391043406,27648
27,27,"[-0.54754583 -0.89618504 -0.11378396 -1.34426918  1.03876465  1.11760616
  0.76389617 -0.58880409 -1.35234538  2.28864892]",962.1414391043406,28672
28,28,"[-0.54754583 -0.89618504 -0.11378396 -1.34426918  1.03876465  1.11760616
  0.76389617 -0.58880409 -1.35234538  2.28864892]",962.1414391043406,29696
29,29,"[-0.54754583 -0.89618504 -0.11378396 -1.34426918  1.03876465  1.11760616
  0.76389617 -0.58880409 -1.35234538  2.28864892]",962.1414391043406,30720
