,#gen,xbest,f(xbest),eval
0,1,"[2.12296507 1.34954194 2.44811486 1.81975672 1.32493249 1.59942209
 3.141569   0.78794572 0.2189875  1.21607886]",-3.336815899961893,256
1,2,"[2.23281726 1.07204246 2.18445557 1.88991096 1.32675926 1.56416427
 3.141569   0.78598621 0.53871164 1.52733539]",-3.994184069598781,512
2,3,"[2.31952404 1.06316132 1.64595512 1.93911045 1.05083041 1.56259582
 2.98413919 0.78671974 0.79560783 1.15542059]",-4.273511954955322,768
3,4,"[2.25175458 1.21641914 1.28879883 2.09700449 0.8572234  0.896086
 2.22791239 0.9886074  0.44116332 1.22877539]",-4.271516286764262,1024
4,5,"[2.18617695 1.64967892 1.52455352 1.93584417 0.9509233  1.49285058
 2.42571915 0.49837771 0.49435295 1.22632962]",-4.165912381273895,1280
5,6,"[1.91870837 1.47463298 2.14906215 1.91252373 0.99882958 1.54841677
 2.46224842 0.35373693 0.71860484 0.70456582]",-5.066736867910967,1536
6,7,"[2.14568656 1.67352227 2.72309716 1.90988665 0.4741873  1.5073074
 2.37613742 0.77802378 0.7654836  0.66920414]",-4.337917737260732,1792
7,8,"[2.63995012 1.51455884 2.17295001 1.80301299 1.66545193 1.55322667
 2.21611133 0.         1.27540212 0.36901979]",-4.4696250210881905,2048
8,9,"[2.30007975 1.54959712 2.19763952 1.95370719 2.17736092 1.59639284
 2.41702409 0.01073738 1.32863088 0.37727391]",-4.502325293672794,2304
9,10,"[2.26828118 1.33968393 2.27462623 1.99682598 1.95639387 0.87721689
 2.1995918  0.         1.97192874 0.71848185]",-4.1371588473345255,2560
10,11,"[2.64116062 1.51564189 2.22082741 1.93674458 2.33843808 0.9363987
 2.12235358 0.50478787 1.84408181 0.66039612]",-3.7474153900335825,2816
11,12,"[2.16572041 1.4770121  2.51922684 1.90448851 2.23790271 0.64471916
 1.84686646 0.54368334 1.1472631  1.29963434]",-3.55325588528293,3072
12,13,"[2.22435234 1.54053004 2.73052084 1.79845127 2.02719401 0.92021128
 1.84607932 0.83886543 1.65356855 1.19302119]",-5.158282258865872,3328
13,14,"[2.31442698 1.60301545 2.63189154 2.50907382 1.56158896 0.95213599
 1.62340736 0.78722929 1.80981578 1.21377901]",-4.29617801368801,3584
14,15,"[2.25156293 1.6388245  2.30964749 2.2142838  0.92516302 0.80927726
 1.47404479 1.33864877 1.66325493 1.32127045]",-5.08909579414232,3840
15,16,"[1.95305685 1.53779632 2.25899819 2.50176596 1.193811   0.91280844
 1.8696424  1.74339174 1.95185147 1.28829554]",-5.801255164958155,4096
16,17,"[2.24272275 1.36681156 2.42085192 2.47716366 1.02355298 0.9950279
 1.87888716 1.30203387 2.05799927 1.58297856]",-4.681406476417809,4352
17,18,"[2.27335267 1.41988371 2.17479224 2.28642854 0.84673785 1.21889041
 1.44649069 1.38566672 1.96139967 1.87880972]",-4.955772479859885,4608
18,19,"[2.34125897 1.54795889 2.13215373 1.88048072 0.36438628 0.90130327
 1.41987176 1.22221694 1.66432792 2.7851556 ]",-4.64506273975187,4864
19,20,"[2.07199868 1.54674355 1.44358665 1.93535636 0.79637191 0.96145899
 1.49163554 2.10830726 1.95675281 2.58350386]",-4.964989723223202,5120
20,21,"[2.11719871 2.09530161 1.31439755 1.85748529 1.11000817 1.36358529
 1.47909703 2.06936476 1.68547358 1.54170433]",-4.571271551935346,5376
21,22,"[1.95572578 1.95756243 1.3068211  2.08090464 0.99154036 1.51290513
 1.46184997 2.05441483 1.68020822 1.20786983]",-5.24384714876822,5632
22,23,"[2.22375487 1.52997278 1.26715907 1.76646653 1.4426994  0.9657174
 1.46025279 2.36002388 1.63741167 1.70588428]",-5.60724023970169,5888
23,24,"[2.77307523 2.77380646 1.32213312 2.02957536 0.98152056 1.99677999
 1.87958058 2.35542626 0.7092916  1.1752076 ]",-5.051284769687415,6144
24,25,"[2.3338084  1.59753054 1.09697663 1.6691976  0.97139886 1.51379944
 1.57285753 1.84321615 1.95214212 1.22937901]",-4.499949941662456,6400
25,26,"[2.41086159 1.56989873 1.71405553 1.94266356 1.09648264 1.74059832
 1.43668623 2.17538134 1.30096739 1.56400704]",-5.052365824745687,6656
26,27,"[3.141569   1.5980646  1.02461018 1.9252276  1.12696424 1.56406482
 1.90718493 2.05026883 1.93778602 1.17699953]",-4.795212442978908,6912
27,28,"[3.141569   1.20449681 0.98221675 1.94698163 1.04430954 1.54256207
 1.86361226 2.08806571 1.27146503 1.25840398]",-5.070767124131442,7168
28,29,"[2.42360026 1.02917047 1.38029537 0.92151118 2.21084962 1.56242517
 1.89203985 2.03522529 2.42932179 2.11844014]",-4.363388943587186,7424
29,30,"[2.06347712 0.7535081  1.12105095 1.08399247 2.27217818 1.58433332
 2.22640275 2.50547735 2.45055239 2.17470752]",-4.118594588958749,7680
30,31,"[2.38974623 0.23943014 1.25910063 1.04720653 2.701922   1.36143557
 1.99994877 2.08455553 1.64388808 1.57339518]",-4.636079735428692,7936
31,32,"[2.25574953 0.03005163 1.29827812 1.11836712 2.52104525 1.20370122
 1.80270249 2.33387172 1.96391736 2.00962815]",-3.8669079584920953,8192
32,33,"[2.22955387 0.         1.16242139 0.95066339 2.62127929 1.56388656
 2.20481038 2.43848544 2.37839482 2.31866518]",-3.9690197719996574,8448
33,34,"[2.24532574 0.         1.56253386 1.02705106 2.8897526  0.9046075
 1.44661243 2.11804603 1.38180343 2.10017057]",-3.949928424731257,8704
34,35,"[2.11879744 0.         1.33043416 1.1245255  2.75900168 0.89076563
 1.63249338 1.77119067 1.7111424  1.97199359]",-4.048044198529515,8960
35,36,"[2.04521164 0.         1.28671589 1.10014699 2.41815244 0.93988126
 1.47754055 1.96948617 1.64810591 1.53881777]",-5.142514277098579,9216
36,37,"[2.228244   0.         1.28086882 0.96738945 2.41222075 0.83671113
 1.4369338  1.28566452 1.97882405 1.56785573]",-4.857106141711128,9472
37,38,"[2.08999031 0.21463381 1.33009692 1.22440167 2.38098093 0.981527
 1.46249761 1.12925728 1.94531962 1.55437134]",-4.625365375243459,9728
