,#gen,xbest,f(xbest),eval
0,0,[2.20290552 1.57079633],-1.4600804379304662,512
1,1,[2.1859949  1.47955528],-1.523025694941412,1024
2,2,[2.26233935 1.55299751],-1.7318369710152166,1536
3,3,[2.26233935 1.55299751],-1.7318369710152166,2048
4,4,[2.26233935 1.55299751],-1.7318369710152166,2560
5,5,[2.19420745 1.57499976],-1.7993621054819195,3072
6,6,[2.19420745 1.57499976],-1.7993621054819195,3584
7,7,[2.19420745 1.57499976],-1.7993621054819195,4096
8,8,[2.19420745 1.57499976],-1.7993621054819195,4608
9,9,[2.19420745 1.57499976],-1.7993621054819195,5120
10,10,[2.19567381 1.57079007],-1.8004565304299622,5632
11,11,[2.19567381 1.57079007],-1.8004565304299622,6144
12,12,[2.19567381 1.57079007],-1.8004565304299622,6656
13,13,[2.20335848 1.5711981 ],-1.8012935357072903,7168
14,14,[2.20335848 1.5711981 ],-1.8012935357072903,7680
15,15,[2.20335848 1.5711981 ],-1.8012935357072903,8192
16,16,[2.20335848 1.5711981 ],-1.8012935357072903,8704
17,17,[2.20335848 1.5711981 ],-1.8012935357072903,9216
18,18,[2.20335848 1.5711981 ],-1.8012935357072903,9728
19,19,[2.20335848 1.5711981 ],-1.8012935357072903,10240
20,20,[2.20335848 1.5711981 ],-1.8012935357072903,10752
21,21,[2.20335848 1.5711981 ],-1.8012935357072903,11264
22,22,[2.20335848 1.5711981 ],-1.8012935357072903,11776
23,23,[2.20335848 1.5711981 ],-1.8012935357072903,12288
24,24,[2.20335848 1.5711981 ],-1.8012935357072903,12800
25,25,[2.20238784 1.570886  ],-1.8012987297734668,13312
26,26,[2.20336358 1.57073159],-1.801299829629365,13824
27,27,[2.20336358 1.57073159],-1.801299829629365,14336
28,28,[2.20336358 1.57073159],-1.801299829629365,14848
29,29,[2.20270866 1.57052812],-1.8012998674655178,15360
30,30,[2.2027819  1.57088176],-1.8013028661298247,15872
31,31,[2.20279419 1.57084751],-1.8013031025570996,16384
32,32,[2.20295041 1.57073159],-1.8013032076263822,16896
33,33,[2.20295041 1.57073159],-1.8013032076263822,17408
34,34,[2.20295041 1.57073159],-1.8013032076263822,17920
35,35,[2.20283583 1.5707644 ],-1.8013032898969277,18432
36,36,[2.20283583 1.5707644 ],-1.8013032898969277,18944
37,37,[2.20294696 1.57080946],-1.8013033752060348,19456
38,38,[2.20291177 1.57082231],-1.801303382114711,19968
39,39,[2.20291177 1.57082231],-1.801303382114711,20480
40,40,[2.20291487 1.5707864 ],-1.8013034046861016,20992
41,41,[2.20291487 1.5707864 ],-1.8013034046861016,21504
42,42,[2.20291487 1.5707864 ],-1.8013034046861016,22016
43,43,[2.20291487 1.5707864 ],-1.8013034046861016,22528
44,44,[2.20291487 1.5707864 ],-1.8013034046861016,23040
45,45,[2.20291048 1.57079758],-1.8013034096355807,23552
46,46,[2.20291048 1.57079758],-1.8013034096355807,24064
47,47,[2.20291048 1.57079758],-1.8013034096355807,24576
48,48,[2.20290619 1.57079606],-1.8013034100882104,25088
49,49,[2.20290619 1.57079606],-1.8013034100882104,25600
50,50,[2.20290619 1.57079606],-1.8013034100882104,26112
51,51,[2.20290619 1.57079606],-1.8013034100882104,26624
52,52,[2.20290495 1.57079635],-1.8013034100931598,27136
53,53,[2.20290495 1.57079635],-1.8013034100931598,27648
54,54,[2.20290495 1.57079635],-1.8013034100931598,28160
55,55,[2.20290542 1.57079606],-1.8013034100954353,28672
56,56,[2.20290542 1.57079606],-1.8013034100954353,29184
57,57,[2.20290542 1.57079606],-1.8013034100954353,29696
58,58,[2.20290542 1.57079606],-1.8013034100954353,30208
59,59,[2.20290525 1.57079635],-1.8013034100973824,30720
60,60,[2.20290525 1.57079635],-1.8013034100973824,31232
61,61,[2.20290525 1.57079635],-1.8013034100973824,31744
62,62,[2.20290525 1.57079635],-1.8013034100973824,32256
63,63,[2.20290525 1.57079635],-1.8013034100973824,32768
64,64,[2.20290525 1.57079635],-1.8013034100973824,33280
65,65,[2.2029055  1.57079625],-1.8013034100983205,33792
66,66,[2.2029055  1.57079625],-1.8013034100983205,34304
67,67,[2.2029055  1.57079625],-1.8013034100983205,34816
68,68,[2.2029055  1.57079625],-1.8013034100983205,35328
69,69,[2.20290555 1.57079634],-1.8013034100985363,35840
70,70,[2.20290555 1.57079634],-1.8013034100985363,36352
71,71,[2.20290555 1.57079634],-1.8013034100985363,36864
72,72,[2.20290555 1.57079634],-1.8013034100985363,37376
73,73,[2.20290551 1.57079633],-1.8013034100985523,37888
74,74,[2.20290551 1.57079633],-1.8013034100985523,38400
75,75,[2.20290551 1.57079633],-1.8013034100985523,38912
76,76,[2.20290551 1.57079633],-1.8013034100985523,39424
77,77,[2.20290551 1.57079633],-1.8013034100985523,39936
78,78,[2.20290551 1.57079633],-1.8013034100985523,40448
79,79,[2.20290551 1.57079633],-1.8013034100985523,40960
80,80,[2.20290553 1.57079633],-1.8013034100985528,41472
81,81,[2.20290553 1.57079633],-1.8013034100985528,41984
82,82,[2.20290553 1.57079633],-1.8013034100985528,42496
83,83,[2.20290553 1.57079633],-1.8013034100985528,43008
84,84,[2.20290553 1.57079633],-1.8013034100985528,43520
85,85,[2.20290553 1.57079633],-1.8013034100985528,44032
86,86,[2.20290552 1.57079633],-1.8013034100985532,44544
87,87,[2.20290552 1.57079633],-1.8013034100985532,45056
88,88,[2.20290552 1.57079633],-1.8013034100985532,45568
89,89,[2.20290552 1.57079633],-1.8013034100985537,46080
90,90,[2.20290552 1.57079633],-1.8013034100985537,46592
91,91,[2.20290552 1.57079633],-1.8013034100985537,47104
92,92,[2.20290552 1.57079633],-1.8013034100985537,47616
93,93,[2.20290552 1.57079633],-1.8013034100985537,48128
94,94,[2.20290552 1.57079633],-1.8013034100985537,48640
95,95,[2.20290552 1.57079633],-1.8013034100985537,49152
96,96,[2.20290552 1.57079633],-1.8013034100985537,49664
97,97,[2.20290552 1.57079633],-1.8013034100985537,50176
98,98,[2.20290552 1.57079633],-1.8013034100985537,50688
99,99,[2.20290552 1.57079633],-1.8013034100985537,51200
100,100,[2.20290552 1.57079633],-1.8013034100985537,51712
101,101,[2.20290552 1.57079633],-1.8013034100985537,52224
102,102,[2.20290552 1.57079633],-1.8013034100985537,52736
103,103,[2.20290552 1.57079633],-1.8013034100985537,53248
104,104,[2.20290552 1.57079633],-1.8013034100985537,53760
105,105,[2.20290552 1.57079633],-1.8013034100985537,54272
106,106,[2.20290552 1.57079633],-1.8013034100985537,54784
107,107,[2.20290552 1.57079633],-1.8013034100985537,55296
108,108,[2.20290552 1.57079633],-1.8013034100985537,55808
109,109,[2.20290552 1.57079633],-1.8013034100985537,56320
110,110,[2.20290552 1.57079633],-1.8013034100985537,56832
111,111,[2.20290552 1.57079633],-1.8013034100985537,57344
112,112,[2.20290552 1.57079633],-1.8013034100985537,57856
113,113,[2.20290552 1.57079633],-1.8013034100985537,58368
114,114,[2.20290552 1.57079633],-1.8013034100985537,58880
115,115,[2.20290552 1.57079633],-1.8013034100985537,59392
116,116,[2.20290552 1.57079633],-1.8013034100985537,59904
117,117,[2.20290552 1.57079633],-1.8013034100985537,60416
118,118,[2.20290552 1.57079633],-1.8013034100985537,60928
119,119,[2.20290552 1.57079633],-1.8013034100985537,61440
120,120,[2.20290552 1.57079633],-1.8013034100985537,61952
121,121,[2.20290552 1.57079633],-1.8013034100985537,62464
122,122,[2.20290552 1.57079633],-1.8013034100985537,62976
123,123,[2.20290552 1.57079633],-1.8013034100985537,63488
124,124,[2.20290552 1.57079633],-1.8013034100985537,64000
125,125,[2.20290552 1.57079633],-1.8013034100985537,64512
126,126,[2.20290552 1.57079633],-1.8013034100985537,65024
127,127,[2.20290552 1.57079633],-1.8013034100985537,65536
128,128,[2.20290552 1.57079633],-1.8013034100985537,66048
129,129,[2.20290552 1.57079633],-1.8013034100985537,66560
130,130,[2.20290552 1.57079633],-1.8013034100985537,67072
131,131,[2.20290552 1.57079633],-1.8013034100985537,67584
132,132,[2.20290552 1.57079633],-1.8013034100985537,68096
133,133,[2.20290552 1.57079633],-1.8013034100985537,68608
134,134,[2.20290552 1.57079633],-1.8013034100985537,69120
135,135,[2.20290552 1.57079633],-1.8013034100985537,69632
136,136,[2.20290552 1.57079633],-1.8013034100985537,70144
137,137,[2.20290552 1.57079633],-1.8013034100985537,70656
138,138,[2.20290552 1.57079633],-1.8013034100985537,71168
139,139,[2.20290552 1.57079633],-1.8013034100985537,71680
140,140,[2.20290552 1.57079633],-1.8013034100985537,72192
141,141,[2.20290552 1.57079633],-1.8013034100985537,72704
142,142,[2.20290552 1.57079633],-1.8013034100985537,73216
