,#gen,xbest,f(xbest),eval
0,0,[ 1.53915867e-13 -4.57317356e-14],0.23110820038764024,512
1,1,[ 0.30153847 -0.16873167],0.12068808864158787,1024
2,2,[-0.19926778  0.15845809],0.07884933399074154,1536
3,3,[-0.04035633  0.09152531],0.030781775684889084,2048
4,4,[-0.05083648  0.09256398],0.029511869602189073,2560
5,5,[ 0.12329353 -0.08304576],0.02393291648376255,3072
6,6,[ 0.12329353 -0.08304576],0.02393291648376255,3584
7,7,[ 0.01198796 -0.002932  ],0.00018981197739792157,4096
8,8,[ 0.01198796 -0.002932  ],0.00018981197739792157,4608
9,9,[ 0.01198796 -0.002932  ],0.00018981197739792157,5120
10,10,[ 0.01198796 -0.002932  ],0.00018981197739792157,5632
11,11,[ 0.01198796 -0.002932  ],0.00018981197739792157,6144
12,12,[ 0.01198796 -0.002932  ],0.00018981197739792157,6656
13,13,[ 0.01198796 -0.002932  ],0.00018981197739792157,7168
14,14,[ 0.01198796 -0.002932  ],0.00018981197739792157,7680
15,15,[ 0.01198796 -0.002932  ],0.00018981197739792157,8192
16,16,[ 0.01198796 -0.002932  ],0.00018981197739792157,8704
17,17,[ 0.01198796 -0.002932  ],0.00018981197739792157,9216
18,18,[ 0.01198796 -0.002932  ],0.00018981197739792157,9728
19,19,[ 0.01198796 -0.002932  ],0.00018981197739792157,10240
20,20,[ 0.01198796 -0.002932  ],0.00018981197739792157,10752
21,21,[ 0.01198796 -0.002932  ],0.00018981197739792157,11264
22,22,[ 0.01198796 -0.002932  ],0.00018981197739792157,11776
23,23,[ 0.01198796 -0.002932  ],0.00018981197739792157,12288
24,24,[-0.00357993  0.00603893],0.00012150442043131316,12800
25,25,[-0.00635234  0.00589863],0.00010479414087563501,13312
26,26,[-0.00635234  0.00589863],0.00010479414087563501,13824
27,27,[ 0.00188228 -0.00231316],1.6423510386765073e-05,14336
28,28,[ 0.00188228 -0.00231316],1.6423510386765073e-05,14848
29,29,[ 0.00188228 -0.00231316],1.6423510386765073e-05,15360
30,30,[ 0.00188228 -0.00231316],1.6423510386765073e-05,15872
31,31,[ 0.00188228 -0.00231316],1.6423510386765073e-05,16384
32,32,[0.00015955 0.00037898],1.0109224557407116e-06,16896
33,33,[0.00015955 0.00037898],1.0109224557407116e-06,17408
34,34,[0.00015955 0.00037898],1.0109224557407116e-06,17920
35,35,[0.00015955 0.00037898],1.0109224557407116e-06,18432
36,36,[0.00015955 0.00037898],1.0109224557407116e-06,18944
37,37,[0.00015955 0.00037898],1.0109224557407116e-06,19456
38,38,[0.00015955 0.00037898],1.0109224557407116e-06,19968
39,39,[0.00015955 0.00037898],1.0109224557407116e-06,20480
40,40,[0.00015955 0.00037898],1.0109224557407116e-06,20992
41,41,[ 0.00022458 -0.00030965],3.0211493752937194e-07,21504
42,42,[ 0.00022458 -0.00030965],3.0211493752937194e-07,22016
43,43,[ 0.00022458 -0.00030965],3.0211493752937194e-07,22528
44,44,[-2.70214585e-05 -9.04461632e-05],5.213881142459127e-08,23040
45,45,[-2.70214585e-05 -9.04461632e-05],5.213881142459127e-08,23552
46,46,[-2.70214585e-05 -9.04461632e-05],5.213881142459127e-08,24064
47,47,[-2.70214585e-05 -9.04461632e-05],5.213881142459127e-08,24576
48,48,[-2.70214585e-05 -9.04461632e-05],5.213881142459127e-08,25088
49,49,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,25600
50,50,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,26112
51,51,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,26624
52,52,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,27136
53,53,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,27648
54,54,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,28160
55,55,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,28672
56,56,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,29184
57,57,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,29696
58,58,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,30208
59,59,[-2.98866781e-05  2.78623276e-05],2.3371238903853893e-09,30720
60,60,[-2.79266776e-06 -1.00221629e-05],6.297710123523177e-10,31232
61,61,[-2.79266776e-06 -1.00221629e-05],6.297710123523177e-10,31744
62,62,[-2.79266776e-06 -1.00221629e-05],6.297710123523177e-10,32256
63,63,[ 7.53283898e-06 -9.83835000e-06],3.0101015405066114e-10,32768
64,64,[ 1.30189178e-05 -6.06459186e-06],2.0706312229002486e-10,33280
65,65,[ 1.30189178e-05 -6.06459186e-06],2.0706312229002486e-10,33792
66,66,[ 1.30189178e-05 -6.06459186e-06],2.0706312229002486e-10,34304
67,67,[ 8.58890195e-06 -3.66960778e-06],8.879697413471181e-11,34816
68,68,[ 8.58890195e-06 -3.66960778e-06],8.879697413471181e-11,35328
69,69,[2.10702454e-06 7.49498801e-07],1.8004696527127026e-11,35840
70,70,[ 2.52116748e-06 -1.30355227e-06],8.062919157798647e-12,36352
71,71,[ 2.52116748e-06 -1.30355227e-06],8.062919157798647e-12,36864
72,72,[ 2.52116748e-06 -1.30355227e-06],8.062919157798647e-12,37376
73,73,[ 2.52116748e-06 -1.30355227e-06],8.062919157798647e-12,37888
74,74,[ 2.52116748e-06 -1.30355227e-06],8.062919157798647e-12,38400
75,75,[ 2.52116748e-06 -1.30355227e-06],8.062919157798647e-12,38912
76,76,[ 2.52116748e-06 -1.30355227e-06],8.062919157798647e-12,39424
77,77,[-1.64075344e-06 -1.23885668e-07],6.2739453127391906e-12,39936
78,78,[-1.64075344e-06 -1.23885668e-07],6.2739453127391906e-12,40448
79,79,[-3.78310379e-07  8.62984573e-07],2.7040452661765247e-12,40960
80,80,[-3.78310379e-07  8.62984573e-07],2.7040452661765247e-12,41472
81,81,[-3.78310379e-07  8.62984573e-07],2.7040452661765247e-12,41984
82,82,[ 4.32047648e-07 -2.20311479e-08],3.3768317523023005e-13,42496
83,83,[ 4.32047648e-07 -2.20311479e-08],3.3768317523023005e-13,43008
84,84,[ 4.32047648e-07 -2.20311479e-08],3.3768317523023005e-13,43520
85,85,[ 4.32047648e-07 -2.20311479e-08],3.3768317523023005e-13,44032
86,86,[ 1.29629174e-07 -1.83894539e-08],2.576306682435372e-14,44544
87,87,[ 1.29629174e-07 -1.83894539e-08],2.576306682435372e-14,45056
88,88,[ 1.29629174e-07 -1.83894539e-08],2.576306682435372e-14,45568
89,89,[ 1.29629174e-07 -1.83894539e-08],2.576306682435372e-14,46080
90,90,[ 1.29629174e-07 -1.83894539e-08],2.576306682435372e-14,46592
91,91,[ 1.29629174e-07 -1.83894539e-08],2.576306682435372e-14,47104
92,92,[ 1.29629174e-07 -1.83894539e-08],2.576306682435372e-14,47616
93,93,[ 1.11531650e-07 -6.74967317e-08],1.7545574393153413e-14,48128
94,94,[ 1.11531650e-07 -6.74967317e-08],1.7545574393153413e-14,48640
95,95,[ 1.11531650e-07 -6.74967317e-08],1.7545574393153413e-14,49152
96,96,[ 5.17810917e-08 -3.37704386e-08],4.070094817422474e-15,49664
97,97,[ 5.17810917e-08 -3.37704386e-08],4.070094817422474e-15,50176
98,98,[ 2.78696357e-08 -4.91747720e-10],1.4998229462484176e-15,50688
99,99,[ 2.78696357e-08 -4.91747720e-10],1.4998229462484176e-15,51200
100,100,[ 2.78696357e-08 -4.91747720e-10],1.4998229462484176e-15,51712
101,101,[-9.36850820e-09  1.78384142e-08],1.0981056723978735e-15,52224
102,102,[-9.36850820e-09  1.78384142e-08],1.0981056723978735e-15,52736
103,103,[-9.36850820e-09  1.78384142e-08],1.0981056723978735e-15,53248
104,104,[-9.36850820e-09  1.78384142e-08],1.0981056723978735e-15,53760
