,#gen,xbest,f(xbest),eval
0,0,[-1.87925643e-16  2.85891290e-16],17.294839347780304,32
1,1,[ 3.48561062 -1.17086402],10.056497649385708,64
2,2,[-4.11013805  2.05962562],9.938670486161072,96
3,3,[ 1.02142661 -0.35376053],4.341651072819943,128
4,4,[ 1.02142661 -0.35376053],4.341651072819943,160
5,5,[ 1.02142661 -0.35376053],4.341651072819943,192
6,6,[ 1.02142661 -0.35376053],4.341651072819943,224
7,7,[-0.04548227 -1.02241547],2.762679518130398,256
8,8,[-0.04548227 -1.02241547],2.762679518130398,288
9,9,[-0.04548227 -1.02241547],2.762679518130398,320
10,10,[-0.04548227 -1.02241547],2.762679518130398,352
11,11,[-0.04548227 -1.02241547],2.762679518130398,384
12,12,[-0.04548227 -1.02241547],2.762679518130398,416
13,13,[-0.04548227 -1.02241547],2.762679518130398,448
14,14,[-0.04548227 -1.02241547],2.762679518130398,480
15,15,[-0.04548227 -1.02241547],2.762679518130398,512
16,16,[-0.04548227 -1.02241547],2.762679518130398,544
17,17,[-0.08466434  0.18837833],1.4356234911896526,576
18,18,[-0.08466434  0.18837833],1.4356234911896526,608
19,19,[-0.08466434  0.18837833],1.4356234911896526,640
20,20,[-0.05530743 -0.0951831 ],0.6082993012452289,672
21,21,[-0.05530743 -0.0951831 ],0.6082993012452289,704
22,22,[-0.08449775 -0.0316772 ],0.45934083950382076,736
23,23,[-0.07443029 -0.00458516],0.3524341790153014,768
24,24,[-0.06391868  0.021307  ],0.3073470145236894,800
25,25,[ 0.02250935 -0.00093252],0.07717916382154444,832
26,26,[ 0.02250935 -0.00093252],0.07717916382154444,864
27,27,[ 0.02250935 -0.00093252],0.07717916382154444,896
28,28,[ 0.02250935 -0.00093252],0.07717916382154444,928
29,29,[ 0.02250935 -0.00093252],0.07717916382154444,960
30,30,[ 0.01860944 -0.00575884],0.0651733185953387,992
31,31,[ 0.01860944 -0.00575884],0.0651733185953387,1024
32,32,[-0.01020334 -0.00622275],0.03760262782866919,1056
33,33,[-0.01020334 -0.00622275],0.03760262782866919,1088
34,34,[0.00115376 0.00092885],0.0042478511463781565,1120
35,35,[0.00115376 0.00092885],0.0042478511463781565,1152
36,36,[0.00115376 0.00092885],0.0042478511463781565,1184
37,37,[0.00115376 0.00092885],0.0042478511463781565,1216
38,38,[0.00115376 0.00092885],0.0042478511463781565,1248
39,39,[0.00115376 0.00092885],0.0042478511463781565,1280
40,40,[0.00115376 0.00092885],0.0042478511463781565,1312
41,41,[0.00115376 0.00092885],0.0042478511463781565,1344
42,42,[0.00115376 0.00092885],0.0042478511463781565,1376
43,43,[0.00115376 0.00092885],0.0042478511463781565,1408
44,44,[0.00115376 0.00092885],0.0042478511463781565,1440
45,45,[0.00115376 0.00092885],0.0042478511463781565,1472
46,46,[-0.0004445   0.00035353],0.0016149930701918613,1504
47,47,[-0.0004445   0.00035353],0.0016149930701918613,1536
48,48,[-0.0004445   0.00035353],0.0016149930701918613,1568
49,49,[ 0.00017003 -0.00031147],0.0010070455991741945,1600
50,50,[ 0.00017003 -0.00031147],0.0010070455991741945,1632
51,51,[ 0.00017003 -0.00031147],0.0010070455991741945,1664
52,52,[ 0.00017003 -0.00031147],0.0010070455991741945,1696
53,53,[0.00015121 0.00020468],0.0007214847082299691,1728
54,54,[ 2.32411661e-04 -4.13174059e-05],0.0006691502255020687,1760
55,55,[-9.56939472e-05 -5.27377444e-05],0.0003093629017354438,1792
56,56,[-9.56939472e-05 -5.27377444e-05],0.0003093629017354438,1824
57,57,[-9.56939472e-05 -5.27377444e-05],0.0003093629017354438,1856
58,58,[6.17499439e-05 2.19652564e-05],0.00018549028328296302,1888
59,59,[3.31331349e-05 4.88778991e-05],0.00016711030085803102,1920
60,60,[3.31331349e-05 4.88778991e-05],0.00014870972060565535,1952
61,61,[3.31331349e-05 4.88778991e-05],0.00014870972060565535,1984
62,62,[3.31331349e-05 4.88778991e-05],0.00014870972060565535,2016
63,63,[1.83222741e-05 3.44891876e-05],0.00011050182102723127,2048
64,64,[1.83222741e-05 3.44891876e-05],0.00011050182102723127,2080
65,65,[1.94782529e-05 1.49666470e-06],5.526537702893464e-05,2112
66,66,[1.94782529e-05 1.49666470e-06],5.526537702893464e-05,2144
67,67,[1.94782529e-05 1.49666470e-06],5.526537702893464e-05,2176
68,68,[1.94782529e-05 1.49666470e-06],5.526537702893464e-05,2208
69,69,[ 7.68997110e-06 -4.83655896e-06],2.5697015452852412e-05,2240
70,70,[ 7.68997110e-06 -4.83655896e-06],2.5697015452852412e-05,2272
71,71,[-5.50082387e-07 -3.87406712e-06],1.1067832581534987e-05,2304
72,72,[-5.50082387e-07 -3.87406712e-06],1.1067832581534987e-05,2336
73,73,[-5.50082387e-07 -3.87406712e-06],1.1067832581534987e-05,2368
74,74,[-5.50082387e-07 -3.87406712e-06],1.1067832581534987e-05,2400
75,75,[-1.54808127e-06  1.54868117e-06],6.193652677399797e-06,2432
76,76,[-1.54808127e-06  1.54868117e-06],6.193652677399797e-06,2464
77,77,[-1.37754254e-06 -9.03115324e-07],4.659034147369567e-06,2496
78,78,[-1.37754254e-06 -9.03115324e-07],4.659034147369567e-06,2528
79,79,[-1.37754254e-06 -9.03115324e-07],4.659034147369567e-06,2560
80,80,[-1.37754254e-06 -9.03115324e-07],4.659034147369567e-06,2592
81,81,[ 3.92293446e-07 -1.02204139e-06],3.0964333643801467e-06,2624
82,82,[-9.10167296e-07  6.43558682e-08],2.5807913357489554e-06,2656
83,83,[-9.10167296e-07  6.43558682e-08],2.5807913357489554e-06,2688
84,84,[ 6.37250368e-07 -1.48891269e-07],1.850971461880846e-06,2720
85,85,[ 6.37250368e-07 -1.48891269e-07],1.850971461880846e-06,2752
86,86,[ 6.37250368e-07 -1.48891269e-07],1.850971461880846e-06,2784
87,87,[ 1.60829892e-07 -2.60176315e-07],8.651404859172374e-07,2816
88,88,[ 1.60829892e-07 -2.60176315e-07],8.651404859172374e-07,2848
89,89,[-9.22564366e-09  8.69472946e-08],2.4730478687118307e-07,2880
90,90,[-9.22564366e-09  8.69472946e-08],2.4730478687118307e-07,2912
91,91,[-9.22564366e-09  8.69472946e-08],2.4730478687118307e-07,2944
92,92,[-1.13009823e-08 -1.97988423e-08],6.447986367064118e-08,2976
93,93,[-1.13009823e-08 -1.97988423e-08],6.447986367064118e-08,3008
94,94,[-1.93292753e-08 -8.99676753e-09],6.030342492024943e-08,3040
95,95,[-1.93292753e-08 -8.99676753e-09],6.030342492024943e-08,3072
96,96,[-1.93292753e-08 -8.99676753e-09],6.030342492024943e-08,3104
97,97,[-1.93292753e-08 -8.99676753e-09],6.030342492024943e-08,3136
98,98,[-1.93292753e-08 -8.99676753e-09],6.030342492024943e-08,3168
99,99,[8.84233538e-09 6.72226740e-09],3.1416658163863076e-08,3200
100,100,[8.84233538e-09 6.72226740e-09],3.1416658163863076e-08,3232
101,101,[8.84233538e-09 6.72226740e-09],3.1416658163863076e-08,3264
102,102,[8.84233538e-09 6.72226740e-09],3.1416658163863076e-08,3296
103,103,[8.84233538e-09 6.72226740e-09],3.1416658163863076e-08,3328
104,104,[-9.22564366e-09  5.38901356e-10],2.613854066524368e-08,3360
105,105,[-1.66287112e-09 -7.32235125e-09],2.12380730779671e-08,3392
106,106,[-1.66287112e-09 -7.32235125e-09],2.12380730779671e-08,3424
107,107,[-1.66287112e-09 -7.32235125e-09],2.12380730779671e-08,3456
108,108,[-4.30867945e-11 -4.38999645e-09],1.2417381345386502e-08,3488
109,109,[-4.30867945e-11 -4.38999645e-09],1.2417381345386502e-08,3520
110,110,[-2.40796713e-11 -1.34373656e-09],3.8012690772859514e-09,3552
111,111,[-2.40796713e-11 -1.34373656e-09],3.8012690772859514e-09,3584
112,112,[-2.40796713e-11 -1.34373656e-09],3.8012690772859514e-09,3616
113,113,[-2.40796713e-11 -1.34373656e-09],3.8012690772859514e-09,3648
114,114,[-2.40796713e-11 -1.34373656e-09],3.8012690772859514e-09,3680
115,115,[-8.46240227e-10  3.83374092e-11],2.395982523495377e-09,3712
116,116,[-8.46240227e-10  3.83374092e-11],2.395982523495377e-09,3744
117,117,[-8.46240227e-10  3.83374092e-11],2.395982523495377e-09,3776
118,118,[4.03852914e-10 4.48999859e-10],1.7080954428649875e-09,3808
119,119,[-2.44508103e-11  2.24379247e-10],6.383982231739083e-10,3840
120,120,[-2.44508103e-11  2.24379247e-10],6.383982231739083e-10,3872
121,121,[-2.44508103e-11  2.24379247e-10],6.383982231739083e-10,3904
122,122,[-2.44508103e-11  2.24379247e-10],6.383982231739083e-10,3936
123,123,[-2.44508103e-11  2.24379247e-10],6.383982231739083e-10,3968
124,124,[1.04195033e-10 1.95144208e-10],6.257008244858753e-10,4000
125,125,[1.04195033e-10 1.95144208e-10],6.257008244858753e-10,4032
126,126,[-1.49731024e-10  3.25728883e-11],4.3341019662079816e-10,4064
