,#gen,xbest,f(xbest),eval
0,1,"[1.41164571 0.         1.3608765  1.95511841 2.08602424 1.85421564
 2.22472197 1.53108597 3.141569   1.58545643]",-2.9789378926207086,256
1,2,"[1.21451161 0.29588784 1.30391713 1.15317567 1.75182946 2.24660467
 2.40751771 1.38372264 2.99611654 1.12075599]",-3.210505953691892,512
2,3,"[1.63038584 0.41068719 1.67856528 1.83036694 1.72390551 1.57501475
 1.85797788 1.49569733 2.59276984 1.23155435]",-3.665848587429669,768
3,4,"[1.67289837 0.25976106 1.25666162 2.50708346 1.75201009 1.96773973
 2.39841924 1.34288089 3.141569   1.21497995]",-4.0055787479264415,1024
4,5,"[1.96320856 0.50901493 1.25470493 2.49829022 1.7734114  2.39489316
 2.72344462 1.37038298 3.0240078  1.22493633]",-4.657596904306601,1280
5,6,"[2.17241741 0.65834819 1.41012575 2.86357992 1.67997618 2.00686835
 2.25169504 1.35714371 2.85273106 1.9273099 ]",-3.8666899314587333,1536
6,7,"[2.05873064 0.85308333 1.26532101 2.44806206 1.74696782 2.01796991
 2.36689508 1.10626867 2.57751922 2.09526128]",-4.172274472186251,1792
7,8,"[2.51421659 0.82485401 1.16148571 1.905418   1.7275835  2.3982538
 3.141569   0.76620897 2.93949085 2.34186908]",-4.183164916642202,2048
8,9,"[2.21397375 0.43861259 0.86299604 1.90893223 1.69793027 2.0004362
 3.10841013 1.13751907 2.67774438 1.89919848]",-3.5917037995679695,2304
9,10,"[2.05758742 0.4923045  1.41152284 0.97489289 1.73345861 1.53968228
 3.141569   1.75850327 3.07440552 1.79628846]",-3.7209433927038686,2560
10,11,"[1.79520003 0.3376521  1.3125157  1.45859464 1.67792618 1.58767592
 2.89010282 1.38862731 2.75593837 1.21635874]",-4.038450941561558,2816
11,12,"[2.14829693 0.04808673 1.29612411 1.09563234 1.54461636 2.39405982
 3.141569   1.38195047 2.37776914 1.82917645]",-4.31216693098442,3072
12,13,"[2.15864891 0.         1.13461118 1.19204076 1.66842684 2.04878744
 3.0440866  1.39815936 2.77613455 1.84592105]",-4.004435075502711,3328
13,14,"[2.28848412 0.         1.33155899 1.11326394 2.2143568  1.71207986
 3.141569   0.81614031 2.56963482 1.65971017]",-3.8220496794619496,3584
14,15,"[2.33608782 0.07219192 1.17470413 1.19168531 1.71032362 1.92167769
 3.141569   0.94561131 2.47005749 1.56124373]",-3.847422560197277,3840
15,16,"[2.18731609 0.36589355 1.10023588 1.13069642 2.25560928 1.99530272
 2.86034211 0.79524953 2.35749728 1.84970607]",-4.2977317641987804,4096
16,17,"[2.32941344 0.17950394 1.34656945 1.01210823 2.2689192  1.59206786
 3.06630903 0.79895993 2.4377536  1.85899927]",-4.811514373979924,4352
17,18,"[2.02458791 0.60355963 1.1848901  1.09840805 1.71592782 1.34841235
 3.141569   1.3832041  2.26872622 1.16505409]",-3.8098891782783504,4608
18,19,"[2.14210472 0.         1.32548198 1.06137394 2.22865459 2.41855801
 2.88485788 1.33941827 2.02878262 1.94060617]",-4.381128116260704,4864
19,20,"[2.22779676 0.10241575 1.49131869 1.14329986 2.23598292 1.56812362
 2.94653829 1.51870488 1.96822955 1.85476582]",-5.139710398788954,5120
20,21,"[2.08124303 0.1978647  1.31102934 1.11811946 1.67460579 0.48200528
 2.86237671 1.5482627  1.6903243  1.56667819]",-4.255715270718632,5376
21,22,"[2.11971735 0.20709126 1.14802588 1.26564952 2.77486941 1.56302488
 3.141569   1.37985433 2.21514286 1.86701812]",-4.544524047803327,5632
22,23,"[2.36627557 0.04542906 1.6101703  1.96062937 2.71965963 0.89101646
 2.65757848 1.33006294 2.22851877 1.56592627]",-4.19978600277363,5888
23,24,"[2.15911289 0.17734449 0.95428422 1.90169331 2.58240247 0.90300161
 2.8888432  1.40570413 1.86049121 1.86074743]",-3.8208136449270054,6144
24,25,"[2.54169186 0.         1.1161378  1.95459439 2.55863106 1.36060969
 3.05868872 1.36040319 1.65489461 1.58848254]",-3.7166318377269563,6400
25,26,"[2.25844376 0.         1.39760689 1.68840719 2.44877098 1.57352628
 2.88417588 0.82462912 1.83867648 1.59224019]",-3.3486741367511508,6656
26,27,"[2.183438   0.         1.83271795 0.96747428 2.6294439  0.92934962
 3.13901823 1.37285493 1.87012209 1.58323091]",-3.990960152635679,6912
27,28,"[2.1946772  0.09840625 2.21723866 0.48401618 2.59082418 0.87932698
 3.141569   1.40384971 1.96230205 1.74843713]",-3.787821332413539,7168
28,29,"[2.11749602 0.367029   2.25409679 0.49048512 2.24953742 0.53543704
 2.77892937 1.37186171 2.26598169 1.85261747]",-4.0468246456745245,7424
29,30,"[1.90443084 0.08193528 1.36436241 1.0473445  2.52742563 0.84384881
 3.00216737 1.35790454 2.43795992 1.85503955]",-4.213518747836107,7680
30,31,"[2.04048204 0.         1.31051872 1.18326494 2.94828152 1.28663295
 2.34377772 1.74210953 1.94852803 1.1419232 ]",-3.751578632165325,7936
31,32,"[2.25276867 0.         1.33900458 1.09434269 3.03416196 1.02132838
 1.87272182 1.39814713 1.92716151 1.1897859 ]",-4.854760071930065,8192
32,33,"[2.14835491 0.         1.26728754 0.97871258 3.07136578 0.87951083
 1.8499648  1.79682497 2.80943296 1.57523613]",-4.431066025061286,8448
33,34,"[2.23062769 0.4627704  1.30828325 1.08641672 3.141569   1.58778521
 1.89133802 2.1864423  2.67084498 1.4716957 ]",-4.7418564063508,8704
34,35,"[2.19504919 0.34983474 0.87267379 1.24611939 2.67623624 0.91147302
 1.47992075 2.05221992 2.88978678 1.58646187]",-3.8641532115203927,8960
35,36,"[1.95191912 0.06535911 1.28047518 1.13536305 2.6333907  1.47162308
 2.18718176 2.09497711 3.141569   1.55509275]",-4.241741577439182,9216
36,37,"[2.12349803 0.38378716 1.31226346 0.86350667 2.95150811 1.60189025
 1.26657976 1.79534758 1.28313769 1.55605096]",-4.459474184559497,9472
37,38,"[1.88680183 0.40930137 1.39408421 1.14204195 3.141569   1.54662949
 1.47190065 1.75781416 1.64269296 2.21933056]",-4.922425594851893,9728
38,39,"[1.46520213 0.72935438 1.23038388 0.3934611  3.03568507 0.97351872
 1.55305726 1.76993556 1.64378614 1.58295694]",-3.8637373969853575,9984
39,40,"[2.15826316 0.00674668 1.92744083 1.15639827 3.141569   1.53621475
 1.86037817 2.59640328 2.42430937 2.09562197]",-4.193011043357801,10240
40,41,"[2.13824259 0.90895043 1.27725866 0.82939007 2.89459504 1.5903373
 1.5299059  1.38367368 2.17367504 1.84754125]",-4.219114287056174,10496
41,42,"[1.92629217 0.72972763 1.30771117 1.07629782 3.10231701 1.57198607
 1.50449202 1.75081993 2.24173349 1.96874902]",-4.612946457658974,10752
42,43,"[2.125667   0.88319596 0.9296498  1.09953357 3.141569   1.54297755
 2.13479184 1.76841848 1.99866002 1.88275729]",-3.7499759426697463,11008
43,44,"[2.22311525 1.63174228 2.17233437 0.45227536 2.44264431 1.55264529
 1.51728197 1.11523912 2.56064502 2.11294141]",-4.053551925724899,11264
44,45,"[2.19946519 1.56904584 2.0094665  0.63964602 2.62744794 1.57282399
 1.72372056 0.80182301 2.32808738 2.70978288]",-4.271282536637971,11520
45,46,"[2.20231487 2.3565917  0.88010544 1.15557338 2.22998323 2.05882835
 2.7653851  1.26588103 1.93152665 2.12480326]",-3.8939854128635325,11776
46,47,"[2.35376682 1.85008049 1.30568137 1.17700408 2.61338852 1.99670083
 2.59475609 1.40616382 1.6571615  1.90408436]",-4.392516527904815,12032
47,48,"[1.69398944 1.64647906 1.20279239 1.11721649 2.53541356 2.0230272
 1.87654919 1.72123376 1.23683985 1.68477493]",-4.864684930618269,12288
48,49,"[1.97988259 1.54060868 1.12731509 1.09921598 2.62993273 2.5090736
 1.86046495 1.34141832 1.09136289 1.59909355]",-4.939775977649483,12544
49,50,"[2.11688422 1.44516189 1.29352828 1.67337535 2.36591878 2.61105055
 1.88961076 0.78934546 0.8421505  2.10378482]",-4.68619493514366,12800
50,51,"[2.59858326 1.62454283 1.30798934 2.20497827 2.69457217 1.73996467
 1.44545574 1.35879956 1.94525474 2.07911056]",-4.714899407071573,13056
51,52,"[2.4113785  1.55776938 1.19090358 1.90706386 2.63631031 1.59893559
 1.45139808 1.2906972  1.96415805 1.90711537]",-5.973221016340241,13312
52,53,"[2.40554819 1.59500635 1.28306243 2.17902616 2.47965574 1.07218999
 1.62186521 1.36286225 1.96076185 1.71628874]",-4.164591260645249,13568
53,54,"[1.83486814 1.50798221 1.24934431 2.85968416 1.7170478  2.37854567
 1.38098133 0.88895922 2.97825558 1.5642191 ]",-4.45799103311892,13824
54,55,"[1.92737683 1.02939064 1.26838312 1.97706993 1.72146988 1.55912747
 1.88790508 1.31223468 2.5067302  1.2545673 ]",-5.129188039283452,14080
55,56,"[2.2061346  1.50709138 1.24665913 1.48903881 2.20203865 1.57914824
 1.71455426 1.46643025 3.141569   1.23236175]",-4.9928532733661415,14336
56,57,"[2.14336485 1.61077594 1.31578004 1.20241454 2.58975967 1.3674327
 1.44185029 1.7268065  3.141569   0.61161412]",-4.773074041484785,14592
57,58,"[2.1540623  1.49257148 1.64808035 1.06362273 2.1369678  2.02320092
 1.66446724 1.74988076 2.87647317 0.41181712]",-4.367511906036306,14848
58,59,"[2.27005562 1.96408358 1.15528298 1.06517094 2.60166808 1.609472
 1.48011353 1.3328345  2.87051981 1.398473  ]",-4.423975723849394,15104
59,60,"[2.11386104 1.51225339 0.74938375 1.07846424 2.59030835 1.63847644
 1.84196999 1.74169791 2.72775217 0.88883848]",-3.9658091474938755,15360
60,61,"[2.17475827 1.64843615 0.27242282 1.0440779  2.2876975  1.56339372
 2.09558405 1.76051509 2.68596878 1.0435261 ]",-4.436321911934322,15616
61,62,"[2.07656341 1.65036155 0.88299166 1.19117825 2.62881408 2.04154078
 1.72835598 2.04673771 2.49861178 1.23951352]",-4.165252008639058,15872
62,63,"[1.90027368 1.60916014 0.97397682 1.48403463 2.13294809 1.58069185
 1.47882787 1.35855539 2.6470676  0.68747621]",-4.570594114158179,16128
63,64,"[2.19254868 1.55389206 1.2725401  1.06148987 2.58610612 1.59081128
 1.64589078 1.59329495 2.71558416 0.72761442]",-5.061419923372594,16384
64,65,"[2.65595753 1.97808644 1.32646541 1.02788794 2.57096017 1.57926079
 1.45931003 2.52645811 2.36622956 1.22644589]",-4.2745000724651625,16640
65,66,"[2.72512671 1.58909669 1.23973374 1.10530448 2.80885127 1.53459739
 1.20149899 2.73768088 2.26270778 1.22290197]",-4.315339774613294,16896
66,67,"[2.12212097 1.55230721 1.02724412 1.13510342 2.22647802 2.00910883
 1.87596486 2.72491663 1.74649524 1.46641398]",-5.053543598490085,17152
67,68,"[2.26358398 1.53006595 1.28389524 1.13692472 2.54692118 2.2737915
 1.75895565 2.00696306 1.9666241  1.55428713]",-5.123591516766895,17408
68,69,"[2.22724048 1.71923748 1.23436356 1.09269808 1.74312411 2.2789332
 1.88297282 2.34607209 1.65010218 1.91964158]",-6.216983643594188,17664
69,70,"[2.29488698 1.86237604 1.31016213 1.13861175 2.09925771 2.65808944
 1.73010813 2.62075931 1.66449474 2.09416111]",-4.338675148626914,17920
70,71,"[1.91175962 1.94484915 1.26282568 1.1599228  2.26110209 2.0206758
 1.4826185  2.9343102  1.98827378 1.79769766]",-4.077063409081291,18176
71,72,"[2.22977375 1.9747644  1.33141608 1.10359566 2.55109574 2.44849888
 1.86269615 2.99379656 1.27759302 1.64118796]",-4.369191087105244,18432
72,73,"[1.94841398 1.55983682 1.2818439  1.42590619 1.72484224 2.31960155
 1.92869807 2.83559483 1.6208088  2.1192282 ]",-4.603999231916484,18688
73,74,"[1.76790619 1.58501321 1.3358031  1.09533586 2.55198869 2.03472433
 1.45276632 1.9922833  1.59525585 1.41171292]",-4.6117587186185,18944
74,75,"[2.0826903  1.72208879 1.2811942  1.90170844 2.79903274 2.2144588
 1.94642986 2.15488938 1.28809613 1.58026173]",-4.643631615279798,19200
75,76,"[2.23650114 1.89480572 1.2147156  1.12058439 2.28949903 1.79386036
 1.68844688 2.18822813 1.28944977 1.86570415]",-4.290015385287511,19456
76,77,"[2.4499346  1.45671822 1.32484847 1.06038551 2.21395422 1.92588743
 1.92911065 2.07986808 1.29468754 1.3319073 ]",-5.058841343150939,19712
77,78,"[2.19856749 1.54422208 1.35659194 1.07556365 2.16868212 1.70049429
 1.75706816 2.07462779 0.72729383 1.75773119]",-4.976918123517783,19968
78,79,"[2.22850875 1.39521494 1.42031948 0.68095637 1.7461134  1.24085112
 2.21842633 1.99968635 0.74590072 2.10879826]",-4.5140447043627425,20224
79,80,"[2.15738793 1.52160695 1.29398058 0.89403593 2.07069748 0.86090333
 1.97170233 1.76124923 0.59955346 1.61904178]",-4.329050951940858,20480
80,81,"[2.23285609 1.69624045 1.44204195 1.42458946 2.26030291 2.03434538
 1.33491861 1.85344338 0.76067416 1.85955928]",-4.278720444587255,20736
81,82,"[1.44182064 1.24411199 1.3101129  0.88244446 2.19547575 1.55514013
 1.43368704 1.83189175 1.64634753 1.72689503]",-4.222228578760285,20992
82,83,"[2.14020017 1.5686491  1.03547509 1.15520062 1.70007637 1.54959123
 1.48002912 1.93491402 1.4045313  1.70623838]",-5.028183279021043,21248
