,#gen,xbest,f(xbest),eval
0,1,"[-18.07281942  21.15840567  31.92710713 -22.13755761 -15.68324009
  24.05723354 -15.04954148  18.98875081  -9.33399994  29.10129982]",20.66776519949485,128
1,2,"[-14.73742684  20.88118551  30.94849145 -21.92433966 -17.05782709
  25.09479358 -14.64778179  20.06388405 -10.05636401  27.65779977]",20.787028851817034,256
2,3,"[-14.8734857   21.04209389  31.00796184 -21.98948263 -17.07383646
  24.96849436 -14.24818075  19.91267057  -9.98990452  27.30080999]",20.395519052499427,384
3,4,"[-15.12109836  21.18615692  31.26785953 -21.87887452 -16.99678878
  25.01820208 -14.87733572  19.76099907 -10.07642502  28.03166636]",20.545772853712872,512
4,5,"[-14.93174447  20.84760897  31.0173851  -23.05419851 -17.04174219
  24.99211446 -13.81040188  20.95953205  -9.19859501  26.94145224]",20.211804711159008,640
5,6,"[-15.09515547  20.83166501  30.89994776 -22.96438228 -16.99744498
  24.73812362 -13.44528024  20.10674621  -9.0464154   26.97545083]",20.633920330936174,768
6,7,"[-15.07118154  21.16253603  31.17048323 -23.14801524 -17.32159346
  24.79412793 -12.06632683  20.0142468   -8.78950341  26.12336719]",20.733637781145706,896
7,8,"[-15.05767124  20.94598533  30.82418292 -22.62545828 -17.03949436
  24.95103339 -13.15645679  19.78905187  -8.99930957  27.06819234]",20.55104325448655,1024
8,9,"[-14.86899846  20.97929198  31.10788615 -23.04500719 -16.87504639
  24.87655479 -13.31950364  20.79071831  -9.17533637  27.82504755]",20.68998597428531,1152
9,10,"[-15.08311156  19.94001354  31.06617627 -23.96024497 -17.23460936
  24.28476982 -12.9602913   19.91489084 -10.49949728  26.89120628]",20.747753361007188,1280
10,11,"[-15.06953222  20.17719087  31.01900768 -24.11883351 -17.09025702
  24.06996371 -12.90145858  19.84310145 -11.05879538  26.83444782]",20.28001501774114,1408
11,12,"[-14.8943166   20.01951892  31.04564673 -23.84681911 -17.00274942
  24.06811183 -13.39117317  19.7103903  -10.1147263   27.00678776]",20.60734048425794,1536
12,13,"[-14.91753077  19.9767902   30.95765368 -23.60986287 -16.25190691
  23.97981415 -13.01766553  20.1140137  -10.10345797  26.84710675]",20.563634286665483,1664
13,14,"[-15.01915555  19.92325742  31.82818852 -23.6741866  -15.94318315
  23.9018908  -13.11435419  20.65288419  -9.93760509  27.00076065]",20.646806595131835,1792
14,15,"[-15.86811231  20.59113697  31.20697143 -24.11062093 -15.8639386
  24.00321925 -13.02565772  21.06684489 -10.09868198  27.00676441]",20.565071193133623,1920
15,16,"[-15.91008142  19.85662385  31.94228211 -23.9491147  -16.11947339
  24.22783167 -13.09943673  20.25147089 -10.20469864  27.06675808]",20.56990023140374,2048
16,17,"[-15.8203439   19.92085722  31.98883457 -23.70978138 -16.2263476
  24.25487607 -13.02042498  19.92038011 -10.01590628  26.9170893 ]",20.62296745706389,2176
17,18,"[-16.05140497  20.1572171   31.0331351  -22.84079316 -15.88364745
  24.93580854 -12.4732895   20.17223191  -9.9390858   26.99230485]",20.5799021423137,2304
18,19,"[-15.96750604  20.24064647  31.78553869 -23.07763691 -16.15188467
  23.76784943 -12.93738952  19.79432299 -10.02756714  26.92694167]",20.613215217260105,2432
19,20,"[-16.08957325  20.08428983  32.21889698 -23.15146437 -16.09133722
  23.91784114 -12.77137498  19.97062493  -9.8743927   26.73428735]",20.61603280908149,2560
20,21,"[-16.06560817  19.89590187  32.09606485 -22.82224957 -15.87396653
  23.26950127 -13.10447829  20.0912237   -9.96639392  27.12101059]",20.427117914661665,2688
21,22,"[-15.52658103  20.14804802  32.0201315  -22.83178869 -16.04583759
  23.18082221 -13.10610991  20.08055507  -9.9377734   27.02889358]",20.585801451653438,2816
22,23,"[-17.67319763  19.94828273  32.04561706 -22.9632737  -16.10001342
  24.19326777 -12.14404435  20.14716815  -9.92053629  26.93541517]",20.496044147833576,2944
23,24,"[-17.02980378  20.35363444  30.93344149 -22.91847833 -15.82534988
  24.01884213 -12.96442685  19.97607575 -10.55429275  26.84921268]",20.734084708366563,3072
24,25,"[-16.9963753   19.9951686   31.02835698 -23.19721413 -15.95556376
  24.23127288 -12.92436863  20.02351936 -10.00089596  26.505009  ]",20.54586275985004,3200
25,26,"[-17.10469224  20.30721215  30.91595077 -22.90696344 -15.88239993
  23.99098832 -12.89890963  19.78378729 -10.10174516  27.00846871]",20.464699861423995,3328
26,27,"[-16.92022425  20.15448702  30.89758987 -22.81043484 -15.48836149
  23.79891152 -12.92411232  19.8547218   -9.96524912  27.06361649]",20.71062806547616,3456
27,28,"[-17.09794757  20.24065154  30.71845527 -23.23334656 -15.97408952
  24.94379083 -12.91571663  20.07543249  -9.98971524  27.14323801]",20.589895104287855,3584
28,29,"[-16.0901436   20.12044573  30.98511745 -22.98528327 -14.9944712
  24.03278066 -12.82259432  19.78276839  -9.93752753  26.63776988]",20.496838094766787,3712
29,30,"[-17.05368368  20.07904621  31.09820402 -22.93769283 -15.70412708
  24.8566191  -12.85147361  19.93196266  -9.91770392  26.39057188]",20.684769959614012,3840
30,31,"[-16.93573692  20.05922544  30.57431519 -22.90008826 -15.02878736
  23.85064877 -12.89328594  19.95155645  -9.87633036  26.97484731]",20.43705262770551,3968
31,32,"[-16.52942739  20.06526911  30.02084969 -22.96928145 -15.1457556
  23.0808044  -13.08311988  20.08650773  -9.81336614  27.15463073]",20.564444160693537,4096
32,33,"[-17.10824354  19.72009084  30.06094621 -23.24261549 -14.93786832
  23.73895587 -13.01794496  19.91467984  -9.21291434  27.21189806]",20.79603765275764,4224
33,34,"[-17.08300911  19.84875873  29.81917496 -23.24499259 -14.63517319
  23.95315277 -12.99899446  19.95911029  -8.90656169  28.14473598]",20.65578723452192,4352
34,35,"[-17.2649679   18.97835912  29.75645951 -23.66798827 -15.01039816
  24.04887175 -13.04696284  20.20033537  -9.91226003  26.83254299]",20.752866782416906,4480
35,36,"[-17.08369871  19.01633428  29.97678473 -23.53074833 -15.10393516
  23.97386568 -12.98403704  20.05414509 -10.04428874  26.77802507]",20.443044867203664,4608
36,37,"[-16.80256025  19.03972746  29.92123219 -22.96765154 -15.58664221
  24.15842299 -12.8837224   19.91400711  -9.88511553  27.0757523 ]",20.562893467726145,4736
37,38,"[-16.53585175  18.99562056  29.91336373 -22.89919073 -15.11707332
  23.81977557 -12.90150717  19.92313437  -9.99749582  26.93620064]",20.48215593612198,4864
38,39,"[-16.89142559  19.100243    30.2565719  -22.98937964 -15.25064599
  24.00888681 -12.82092693  20.12140891  -9.01463434  25.08915822]",20.461985568609904,4992
39,40,"[-16.23733449  18.84608619  29.9410358  -23.11767965 -15.15651642
  24.0065003  -12.3661454   19.82059628 -10.02290616  27.04111203]",20.642731483065496,5120
40,41,"[-15.98908757  18.84109157  29.96622539 -23.09766562 -15.01195033
  23.9879943  -12.97595018  20.89123527  -9.90898776  26.79083825]",20.12888414597788,5248
41,42,"[-15.66748472  18.95370353  29.96309268 -23.04122533 -15.16447348
  24.08552843 -12.12591653  19.99833109 -10.20744666  26.1002624 ]",20.45763893741719,5376
42,43,"[-15.9093339   19.04738031  30.79603394 -22.95901493 -14.94970581
  24.01745577 -11.98025918  21.19918291 -10.02479408  26.85845071]",20.195589846400384,5504
43,44,"[-15.98446412  18.08855383  30.05475057 -22.66782703 -14.92712481
  23.82758061 -11.99647854  20.21281516 -10.02559142  25.46687212]",20.7364331092433,5632
44,45,"[-16.08663297  18.28899045  29.9503417  -23.21219201 -14.94052099
  24.03672484 -11.91965484  20.10520624  -9.97253282  25.28407468]",20.524185198055466,5760
45,46,"[-16.0584969   18.79673472  29.06202131 -23.85897139 -15.10335699
  23.75992759 -11.66732534  20.01635923 -10.09149465  25.00585553]",20.5488309639321,5888
46,47,"[-16.87706089  16.95469403  30.94219553 -22.00654855 -14.94634943
  24.30122036 -12.10103708  20.004382    -9.84160173  25.05110583]",20.245069661528827,6016
47,48,"[-17.2615605   16.97654456  30.85433064 -22.06364712 -15.19995643
  24.18861132 -11.97901701  20.17844845  -9.1515521   24.85716265]",20.589299670084248,6144
48,49,"[-17.28743409  17.13330342  31.04641702 -21.9045697  -14.84236576
  24.10434917 -12.02536972  20.11575632  -8.94522868  25.15730189]",20.398489184173346,6272
49,50,"[-17.83461697  16.96018526  30.81434017 -21.87823309 -14.97671486
  24.17660764 -12.2430595   20.06401862  -8.67463416  25.01916036]",20.631459935967506,6400
50,51,"[-16.94909528  17.20637348  30.87902886 -21.93207656 -15.08695331
  23.71321617 -11.81784479  19.74104667  -9.00142824  24.96162414]",20.57183615627352,6528
51,52,"[-16.97433424  17.05508842  30.93692532 -21.83496643 -14.92131332
  24.17913895 -11.88422642  19.13186318  -9.89183853  25.02725517]",20.16754012235092,6656
52,53,"[-16.81656983  17.12876829  31.10471371 -20.94429282 -14.96449156
  24.13636761 -12.02612899  18.93769217  -9.46935701  25.13877432]",20.526930761461728,6784
53,54,"[-16.90162067  17.10068761  31.00014876 -21.18810847 -15.15105579
  24.02229128 -11.88851703  19.28199532  -9.95475166  25.00417837]",20.32429533439886,6912
54,55,"[-16.91154141  16.91291265  30.98966599 -21.19446656 -14.85157057
  24.90804812 -11.92719927  19.80101109  -9.9764428   24.75614486]",20.406912607497983,7040
55,56,"[-16.99358865  17.20151452  31.01266762 -20.98755238 -15.03001091
  24.29735296 -11.13977288  19.97317188 -10.24439607  24.81309357]",20.53325160195546,7168
56,57,"[-16.94735756  17.91766311  31.24431569 -20.93371777 -15.01639463
  23.99475433 -11.84270939  18.78578892 -10.1181522   24.92864501]",20.310991003107812,7296
57,58,"[-16.99101811  17.92493539  31.1863581  -20.93442432 -14.91881486
  23.19981891 -12.11199812  18.6461536   -9.96859479  24.97400952]",20.436220911174306,7424
58,59,"[-17.04945577  17.61059509  30.87888915 -21.06688701 -15.12833121
  23.09166876 -12.08609944  19.02942987  -9.78542987  25.0176192 ]",20.45237742864877,7552
59,60,"[-15.99020567  18.03609214  31.07124273 -20.15544921 -14.12708355
  22.8217145  -11.85414449  18.99975726  -9.83652127  25.04355444]",20.182554535562723,7680
60,61,"[-17.00344543  17.01655958  30.89471204 -20.64723529 -14.36674469
  23.1039657  -12.0035705   19.03953009 -10.71096494  24.98859218]",20.68812968844127,7808
61,62,"[-16.8806541   17.00168562  30.92776842 -21.84379266 -15.27711365
  22.76675578 -11.81735648  19.0391587   -9.93216789  25.02125938]",20.45219405875712,7936
62,63,"[-16.98345016  17.13930467  31.21727771 -20.02261072 -14.30152297
  22.82656022 -12.17014526  19.08401841  -9.02367354  24.96610033]",20.45827271867757,8064
63,64,"[-16.85056483  17.58986548  30.83298331 -20.85479207 -14.9480315
  23.13087807 -12.20170786  19.10097458  -8.8763843   24.94867762]",20.652757699226587,8192
64,65,"[-17.13596548  16.98352139  31.90020216 -19.9895706  -15.20088964
  23.00676055 -11.86948819  18.79399501  -9.21792049  25.1670197 ]",20.447450266268522,8320
65,66,"[-17.03685726  17.05556149  31.92873248 -20.10136141 -14.78685332
  23.27399727 -11.45187258  18.94497377  -8.87210299  25.02288347]",20.634069885733876,8448
66,67,"[-17.00225187  16.89659885  31.16932745 -19.15922682 -15.07218758
  23.0677888  -11.93814184  18.93398736  -8.97257739  24.83326824]",20.111400546554233,8576
67,68,"[-16.77439016  16.66429909  31.78471358 -20.2123082  -15.10807126
  23.02314609 -11.99498227  18.88201835  -9.00849899  24.98527871]",20.59226102900627,8704
68,69,"[-16.96551173  16.88179606  32.00986572 -19.87535317 -14.75932526
  23.0572147  -11.89490278  19.20263934  -8.89317014  24.62750166]",20.59233916721168,8832
69,70,"[-17.0711554   15.45922425  31.8641794  -20.10046393 -15.07352767
  22.08259404 -12.00608717  19.23042384  -9.1878357   25.0003567 ]",20.56857850143828,8960
70,71,"[-16.84875012  17.09108375  31.86760298 -20.00791144 -15.04169953
  23.88557869 -11.2866403   18.97465787  -8.84622531  24.87779668]",20.361317413286784,9088
71,72,"[-16.914787    16.4474647   32.07315161 -19.88994678 -15.12620265
  23.13343222 -11.87491203  19.05534128  -8.96409482  24.86855428]",20.473929559868115,9216
72,73,"[-17.15905476  15.96797791  31.83224426 -20.04894829 -15.08877562
  22.23122303 -12.16754609  18.83022644  -9.20706721  25.09697797]",20.51193391262267,9344
73,74,"[-16.9045194   16.87449778  32.11302856 -20.20709591 -14.99622771
  22.09811977 -11.98382625  18.73139389  -9.02675961  24.98076422]",20.277538462460903,9472
74,75,"[-17.20991726  16.87126764  31.79524953 -19.82269281 -15.06280204
  22.09534069 -12.02804726  18.92201367  -9.01824507  25.14232006]",20.343151753857327,9600
75,76,"[-16.96820392  17.09570814  31.97255266 -20.07545539 -13.40063763
  22.01583428 -12.12924026  19.05046824  -9.0060751   24.89610505]",20.255218820219387,9728
76,77,"[-17.05232012  17.12169441  32.03944586 -19.94585739 -14.0712757
  21.75883194 -12.12991327  18.91145947  -9.03664371  25.37681582]",20.45184561092038,9856
77,78,"[-15.89441267  17.07835355  31.99371463 -20.04523042 -13.98291409
  22.0793248  -11.49599549  18.74033485  -8.97934874  24.06088213]",20.42315069434264,9984
78,79,"[-16.95135189  17.17292404  32.11493195 -19.96930822 -13.77915094
  21.93354104 -11.80182059  18.95116638  -9.0203315   24.5810937 ]",20.569061767746682,10112
79,80,"[-16.86497646  17.01538536  31.83048843 -19.95655595 -14.33259471
  22.14250492 -12.16503206  18.97052629  -9.2344567   25.00877554]",20.543222143980998,10240
80,81,"[-16.97940151  17.01696404  32.17076221 -20.08301316 -14.28288899
  21.70728871 -12.06153252  19.04228496  -9.20405242  24.84187633]",20.58583613568379,10368
81,82,"[-17.03612395  17.02866436  31.68026527 -21.10846477 -14.18477209
  22.01015367 -11.99723194  18.95805877  -8.97811253  24.9220715 ]",20.21034443728865,10496
82,83,"[-16.23938351  16.95423868  31.93122431 -20.97488678 -13.84500551
  22.01196259 -11.78496645  18.91949466  -9.02200645  24.87869077]",20.257559396077532,10624
83,84,"[-16.88707489  17.08808092  32.75975031 -20.77293375 -14.06185947
  21.90719542 -11.8588843   18.90143064  -9.01674944  25.20848476]",20.474655640525636,10752
84,85,"[-17.14711641  17.18683874  31.90623038 -20.85621946 -14.03718005
  22.19997215 -11.85828453  19.08838754  -8.89542146  24.55768748]",20.678733305415474,10880
85,86,"[-17.04778844  16.95741789  31.91261768 -20.85300954 -13.97207372
  22.46065701 -12.07893844  18.98089327  -9.99336296  24.91985333]",20.302469501599614,11008
86,87,"[-16.91031721  17.05426955  31.87956415 -21.07056798 -14.37550137
  22.89282786 -12.1031602   18.79440157 -10.14819288  24.8893297 ]",20.541099620866888,11136
87,88,"[-16.90464061  17.0637765   31.97529918 -20.9513593  -14.71301658
  22.97378489 -11.9559484   18.98119977  -9.80354499  24.48370586]",20.574118156581097,11264
88,89,"[-16.9988034   17.04617082  32.76112362 -21.01448884 -13.85226663
  22.07029166 -11.83151483  18.0995727   -9.89209004  24.07109933]",20.217803719877924,11392
89,90,"[-17.11924954  17.15638256  32.04112512 -21.67236859 -14.9602457
  22.95374888 -12.01360569  19.020492   -10.30073719  25.15322992]",20.551635362338114,11520
90,91,"[-17.07248272  17.07043851  32.768      -20.99738613 -14.88576516
  22.99848536 -11.85481579  19.11477184 -10.2075223   25.33092013]",20.582281451485237,11648
91,92,"[-16.98324282  16.96431981  31.99923371 -21.20470753 -14.8069624
  23.13022721 -12.2745575   19.07880521 -10.21241214  24.99361656]",20.493566181474495,11776
92,93,"[-17.01952898  16.77730188  31.9561044  -21.18983578 -14.99120032
  22.50860252 -12.02179462  19.07841397 -10.00871115  25.03165564]",20.467368592844537,11904
