,#gen,xbest,f(xbest),eval
0,1,[-29.9780601  -31.00327777],19.968247525650472,128
1,2,[-30.020488   -31.02216536],19.979666486028314,256
2,3,[-29.99418838 -30.96296928],19.99225624450838,384
3,4,[-29.98565882 -31.04871662],20.023167766528363,512
4,5,[-30.03895619 -30.98240176],20.003647018967435,640
5,6,[-29.99643519 -31.04035135],19.998786604596276,768
6,7,[-29.99237093 -31.04189833],20.00329454220388,896
7,8,[-29.97409093 -31.00669124],19.974198792785582,1024
8,9,[-30.00292477 -30.98149449],19.96449832554446,1152
9,10,[-30.01764191 -31.04543736],20.018085506497798,1280
10,11,[-29.96327399 -31.05690934],20.0745722871459,1408
11,12,[-30.02332417 -31.0006994 ],19.96982835485687,1536
12,13,[-29.98876874 -31.01458185],19.96426446226045,1664
13,14,[-29.99063385 -31.02868819],19.979532986193252,1792
14,15,[-30.00429928 -30.98427259],19.962243852793552,1920
15,16,[-30.00689035 -30.96628188],19.986533501364832,2048
16,17,[-29.99305235 -31.00282954],19.95667082602076,2176
17,18,[-29.97179046 -31.04948064],20.040371283187365,2304
18,19,[-30.01969823 -31.01145208],19.969196321012017,2432
19,20,[-29.95226309 -30.95807834],20.060232841204755,2560
20,21,[-30.01139778 -30.95881639],20.003341426415766,2688
21,22,[-30.03075694 -30.99653623],19.98080102407952,2816
22,23,[-29.96253911 -31.05479539],20.07000772081229,2944
23,24,[-30.03754187 -30.96525933],20.024183919438876,3072
24,25,[-30.04884001 -30.97922441],20.029330970624326,3200
25,26,[-30.0107602  -30.98619608],19.963365528449575,3328
26,27,[-29.99161231 -31.0446198 ],20.009745153785428,3456
27,28,[-30.02836295 -30.99632052],19.977088095065287,3584
28,29,[-30.03051343 -31.02153934],19.99248675689153,3712
29,30,[-30.03086741 -30.98998693],19.98329527929114,3840
30,31,[-29.97915214 -31.02203923],19.979730788843817,3968
31,32,[-30.02405218 -31.02044687],19.981939215607635,4096
32,33,[-29.96141511 -31.03362005],20.024228442061293,4224
33,34,[-30.00149158 -30.91949094],20.1198712263403,4352
34,35,[-30.01818993 -30.98654773],19.96888297427048,4480
35,36,[-29.99496696 -31.01595104],19.96271944510393,4608
36,37,[-29.98224754 -31.01339745],19.968388730851483,4736
37,38,[-30.02873411 -30.99527704],19.977879139207907,4864
38,39,[-29.96312891 -31.00683535],19.9923525359407,4992
39,40,[-30.02810384 -31.0416691 ],20.022113719459654,5120
40,41,[-29.97093377 -31.00658465],19.978743560917167,5248
41,42,[-30.03020386 -30.99466759],19.98033625210582,5376
42,43,[-29.98432776 -30.99893895],19.961711822669,5504
43,44,[-29.97846686 -31.01553291],19.973978283238655,5632
44,45,[-29.97063706 -30.98666317],19.98268139775242,5760
45,46,[-30.00390342 -31.02762209],19.976069549670683,5888
46,47,[-29.9635548  -31.03787364],20.02798024913946,6016
47,48,[-30.00076604 -30.99398445],19.956141650958724,6144
48,49,[-29.96924132 -31.00489986],19.98088995750067,6272
49,50,[-29.9918224  -30.97098944],19.979212866378397,6400
50,51,[-30.01378712 -30.98645693],19.96517431345335,6528
51,52,[-30.01002085 -31.005563  ],19.958769889716354,6656
52,53,[-29.98817488 -31.00232295],19.959029593743477,6784
53,54,[-30.00326432 -30.97363635],19.97389824002644,6912
54,55,[-30.00540074 -31.01053694],19.959008586056576,7040
55,56,[-30.00459682 -31.01962525],19.96615388935765,7168
56,57,[-29.98871294 -30.98914597],19.96164801181729,7296
57,58,[-30.0045992  -31.02700059],19.97532778832824,7424
58,59,[-29.9503229  -31.00420106],20.02032603513013,7552
59,60,[-30.03013139 -30.96165682],20.017938373686448,7680
60,61,[-29.96503496 -31.0108858 ],19.990684872625934,7808
61,62,[-30.01955023 -31.02877222],19.98759430184755,7936
62,63,[-29.98157008 -30.98747832],19.968315104217236,8064
63,64,[-30.03403582 -30.99767555],19.986247035105002,8192
64,65,[-30.03308009 -30.9688457 ],20.00983544524423,8320
65,66,[-30.01413384 -30.9704784 ],19.983627060120646,8448
