,#gen,xbest,f(xbest),eval
0,1,"[-3.89622948 -4.31929707 -2.67672645 -1.22398989 -0.44370766 -2.56544129
 -2.98704445  2.40254743 -2.43387369  0.5643162 ]",70.21517520817517,256
1,2,"[-2.40754033 -3.37794931 -0.90333341 -3.3811711   0.07873472 -3.49471569
 -1.59001991  1.76420341 -2.26956838  0.93697424]",53.343796431224334,512
2,3,"[-1.89278145 -2.56900265 -1.07426288 -2.89072545 -0.35670769 -3.18275167
 -1.82818413  1.82184418 -1.81253422  1.12804735]",41.16902368906044,768
3,4,"[-1.67361829 -2.48387848 -1.24633577 -2.8389648  -0.52933533 -2.76201084
 -1.63746404  1.32645505 -1.17657089  1.1931301 ]",33.74127422232329,1024
4,5,"[-1.30240745 -1.99868459 -0.77379788 -1.82090939 -0.43775562 -2.42674358
 -1.2825912   1.29859367 -1.43121641  1.29650681]",22.746889770208135,1280
5,6,"[-0.60420945 -2.33843526 -0.12038175 -1.75201084  0.26022457 -1.55375978
 -1.21393941  1.12845219 -1.31313624  0.94668159]",16.766854568599413,1536
6,7,"[-0.5294197  -1.08797172 -0.57216865 -1.13441164  0.55385098 -1.40394802
 -0.76043636  0.97693068 -0.97999637  0.96823355]",8.786581498348305,1792
7,8,"[ 0.12366045 -0.69678626 -0.2002572  -0.88201045  1.13668845 -1.44694735
 -0.41387993  0.10024668 -0.58215674  0.34387931]",5.343071080827072,2048
8,9,"[-0.16020755 -0.61420759 -0.0836942  -0.70063617  0.43385991 -0.60917222
 -0.67722329  0.70322341 -0.40757942  0.50527359]",2.834715344862007,2304
9,10,"[ 0.29594367 -0.26869291 -0.37729665 -0.54114606  0.03566921 -0.54121656
 -0.0898309   0.53180969 -0.03458853  0.40735966]",1.3471874156321357,2560
10,11,"[ 0.10588007 -0.47559823 -0.43905269  0.11681824 -0.0195963  -0.03744799
 -0.29632221  0.04521594  0.14988172  0.27982296]",0.6362211542422288,2816
11,12,"[ 0.31058667 -0.07427209 -0.2058592  -0.11847761 -0.10771242 -0.11827048
 -0.22640999  0.06103063 -0.00416869 -0.19583448]",0.2773399912195131,3072
12,13,"[ 0.05323338 -0.09414776 -0.37287684 -0.10653898 -0.11341596  0.19461297
  0.01523754 -0.1398481   0.07322676 -0.06266342]",0.2419012081813823,3328
13,14,"[-0.00980216 -0.0652165   0.16948172  0.12217494 -0.26379066 -0.1296434
 -0.02174108  0.19283698  0.15026051  0.07250944]",0.19988757947490648,3584
14,15,"[-0.26750747 -0.08420667 -0.24160329 -0.09635861 -0.18893866  0.12333504
 -0.06643765 -0.09843631 -0.05557638 -0.17631874]",0.24549819531412578,3840
15,16,"[-0.12335301  0.07593184  0.01284625 -0.11943565 -0.28769192 -0.0401459
  0.1296179  -0.1177716  -0.03588456 -0.07675685]",0.15764011079542234,4096
16,17,"[-0.05032664  0.10487719  0.03836228  0.13305274 -0.30380909 -0.0202451
 -0.05469024 -0.20450243  0.04268077  0.29811013]",0.2609200837594763,4352
17,18,"[-0.08554871 -0.06773916 -0.17885984  0.00736545 -0.24491677  0.13636902
  0.295       0.06082484 -0.22952112 -0.1703992 ]",0.29497349440620935,4608
18,19,"[ 0.08359857 -0.06373462 -0.34360254 -0.03303528 -0.16421284  0.13326107
 -0.07470305  0.20368814 -0.03638004 -0.09933355]",0.23318929515000741,4864
19,20,"[ 0.14471794 -0.01100868 -0.12782064 -0.238636   -0.17911829 -0.08417253
  0.03346047 -0.09864374  0.04671328 -0.00224585]",0.1465554685796318,5120
20,21,"[ 0.00492393 -0.07877058  0.15722508  0.46819574  0.01402472 -0.16543128
  0.00614035 -0.04032038 -0.11124519 -0.00768934]",0.29181827661982856,5376
21,22,"[ 0.12636902 -0.1804414   0.25661135  0.04122754  0.11261858 -0.06070334
 -0.09746339  0.08350457  0.08119673  0.04915554]",0.157926465150705,5632
22,23,"[ 0.01239237 -0.01536117  0.15735144  0.00786395 -0.29607036  0.15758654
 -0.03218654  0.35495191  0.01942136  0.09564922]",0.2742548209136763,5888
23,24,"[-0.02624035  0.06512458  0.19228648  0.14625016 -0.37724582  0.16314825
 -0.24802436  0.01462948 -0.12571548  0.06336652]",0.31377452667299516,6144
24,25,"[-0.04772566 -0.2254616  -0.01653911 -0.26323219 -0.1191655   0.16137124
 -0.19320583 -0.23117571  0.11689903  0.07418412]",0.2728558630212828,6400
25,26,"[ 0.19393081  0.00130142 -0.09553666 -0.1622828   0.0730337  -0.21303479
  0.08837727 -0.01519117  0.1066197  -0.07981192]",0.14957057552285,6656
26,27,"[-0.15052496 -0.1141169  -0.00125493  0.17718494  0.05420962 -0.26556002
 -0.02275436  0.29605492 -0.15538804 -0.12075378]",0.26743051381184585,6912
27,28,"[-0.04183734  0.06339886 -0.17753514  0.15512814 -0.21909564  0.02061253
 -0.24695501  0.20188839 -0.10980302 -0.10322827]",0.23423949591740095,7168
28,29,"[ 0.08538011 -0.06137694  0.13765538  0.02637729 -0.03435629  0.20991961
 -0.00443721 -0.29755653 -0.06217673  0.17603972]",0.19936376035323986,7424
29,30,"[-0.17907835  0.00246866  0.00671433 -0.03518181  0.14667806 -0.12601836
 -0.07241243 -0.1609055   0.06487672 -0.01491158]",0.10631855781479786,7680
30,31,"[ 0.04515543  0.1578678   0.15227561  0.1072276  -0.09266574  0.04815593
 -0.14651293 -0.00501423  0.31387479 -0.11081056]",0.20484035439642143,7936
31,32,"[ 0.07807307 -0.05174095  0.36641127  0.05244867 -0.06320037 -0.04150328
 -0.16866112 -0.07569594  0.12151099  0.01793753]",0.20076054701825466,8192
32,33,"[-0.01576113  0.137435   -0.08775502  0.16760632  0.21670627 -0.10953961
 -0.04666993 -0.10482715  0.16518199 -0.10052612]",0.16444755269597025,8448
33,34,"[-0.12521733 -0.00329605 -0.05716089  0.04422451 -0.27079546 -0.10701377
 -0.06275523  0.15127788  0.03638137 -0.0595607 ]",0.13738984579003338,8704
34,35,"[ 0.17876943 -0.14228498  0.07684644  0.11129152  0.15516574 -0.05313257
  0.21719722 -0.03054107 -0.01792186 -0.09337924]",0.15454244489421728,8960
35,36,"[ 0.14591173  0.00558873 -0.05487215  0.28822027  0.05084015 -0.04807679
  0.01105796 -0.04439746 -0.20248575  0.16017455]",0.18104922439701224,9216
36,37,"[ 0.04032132  0.08784168 -0.15230997  0.24295984  0.08731247 -0.1085142
 -0.06371681 -0.10374826 -0.28554623  0.11346437]",0.22020291856057297,9472
37,38,"[-0.19172891  0.00125906 -0.10074314 -0.1065857  -0.08047419  0.02941639
  0.00305534 -0.10525207 -0.05430657  0.40373294]",0.24264949228594168,9728
38,39,"[-0.16675769  0.16160988  0.04991703 -0.11939099 -0.09009938  0.08648647
 -0.1955088  -0.40238537 -0.0860568   0.13635378]",0.31240541013052603,9984
39,40,"[ 0.08703788  0.14382494 -0.05704587 -0.07388925  0.05546649 -0.40876031
 -0.30122489 -0.04924287 -0.09104395  0.09349382]",0.3173279667314985,10240
