,#gen,xbest,f(xbest),eval
0,0,"[ 3.66598642e-04 -1.39485705e-04  6.33042103e-04  1.92597780e-04
  5.54893545e-04  6.82688467e-05  7.76296445e-04  3.54524331e-04
 -1.90145704e-04 -6.49355749e-04]",20.95225142577849,256
1,1,"[ 3.66598642e-04 -1.39485705e-04  6.33042103e-04  1.92597780e-04
  5.54893545e-04  6.82688467e-05  7.76296445e-04  3.54524331e-04
 -1.90145704e-04 -6.49355749e-04]",20.95225142577849,512
2,2,"[ 3.66598642e-04 -1.39485705e-04  6.33042103e-04  1.92597780e-04
  5.54893545e-04  6.82688467e-05  7.76296445e-04  3.54524331e-04
 -1.90145704e-04 -6.49355749e-04]",20.95225142577849,768
3,3,"[ 3.66598642e-04 -1.39485705e-04  6.33042103e-04  1.92597780e-04
  5.54893545e-04  6.82688467e-05  7.76296445e-04  3.54524331e-04
 -1.90145704e-04 -6.49355749e-04]",20.95225142577849,1024
4,4,"[ 3.66598642e-04 -1.39485705e-04  6.33042103e-04  1.92597780e-04
  5.54893545e-04  6.82688467e-05  7.76296445e-04  3.54524331e-04
 -1.90145704e-04 -6.49355749e-04]",20.95225142577849,1280
5,5,"[ 0.1898559  -0.86682506 -0.3313519   1.4174314  -2.05931914  1.68236021
  0.63602535 -0.48128508  0.59800438 -0.70090254]",11.462505177056252,1536
6,6,"[ 0.1898559  -0.86682506 -0.3313519   1.4174314  -2.05931914  1.68236021
  0.63602535 -0.48128508  0.59800438 -0.70090254]",11.462505177056252,1792
7,7,"[ 0.1898559  -0.86682506 -0.3313519   1.4174314  -2.05931914  1.68236021
  0.63602535 -0.48128508  0.59800438 -0.70090254]",11.462505177056252,2048
8,8,"[ 0.1898559  -0.86682506 -0.3313519   1.4174314  -2.05931914  1.68236021
  0.63602535 -0.48128508  0.59800438 -0.70090254]",11.462505177056252,2304
9,9,"[ 0.1898559  -0.86682506 -0.3313519   1.4174314  -2.05931914  1.68236021
  0.63602535 -0.48128508  0.59800438 -0.70090254]",11.462505177056252,2560
10,10,"[ 0.1898559  -0.86682506 -0.3313519   1.4174314  -2.05931914  1.68236021
  0.63602535 -0.48128508  0.59800438 -0.70090254]",11.462505177056252,2816
11,11,"[ 0.1898559  -0.86682506 -0.3313519   1.4174314  -2.05931914  1.68236021
  0.63602535 -0.48128508  0.59800438 -0.70090254]",11.462505177056252,3072
12,12,"[ 0.1898559  -0.86682506 -0.3313519   1.4174314  -2.05931914  1.68236021
  0.63602535 -0.48128508  0.59800438 -0.70090254]",11.462505177056252,3328
13,13,"[ 0.1898559  -0.86682506 -0.3313519   1.4174314  -2.05931914  1.68236021
  0.63602535 -0.48128508  0.59800438 -0.70090254]",11.462505177056252,3584
14,14,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,3840
15,15,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,4096
16,16,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,4352
17,17,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,4608
18,18,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,4864
19,19,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,5120
20,20,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,5376
21,21,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,5632
22,22,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,5888
23,23,"[-1.14321197  0.33355997  0.89336117 -0.02339374 -0.87739583 -1.01764847
 -1.51269575  1.2383018  -0.78074967  1.12789565]",9.72562753742915,6144
24,24,"[ 2.04738487  0.39172976 -0.9488229  -0.63154949 -0.20102449  0.99701084
  0.19921348  0.32963623 -0.90133138 -0.66650747]",8.08377464730769,6400
25,25,"[ 2.04738487  0.39172976 -0.9488229  -0.63154949 -0.20102449  0.99701084
  0.19921348  0.32963623 -0.90133138 -0.66650747]",8.08377464730769,6656
26,26,"[ 2.04738487  0.39172976 -0.9488229  -0.63154949 -0.20102449  0.99701084
  0.19921348  0.32963623 -0.90133138 -0.66650747]",8.08377464730769,6912
27,27,"[ 2.04738487  0.39172976 -0.9488229  -0.63154949 -0.20102449  0.99701084
  0.19921348  0.32963623 -0.90133138 -0.66650747]",8.08377464730769,7168
28,28,"[ 2.04738487  0.39172976 -0.9488229  -0.63154949 -0.20102449  0.99701084
  0.19921348  0.32963623 -0.90133138 -0.66650747]",8.08377464730769,7424
29,29,"[ 2.04738487  0.39172976 -0.9488229  -0.63154949 -0.20102449  0.99701084
  0.19921348  0.32963623 -0.90133138 -0.66650747]",8.08377464730769,7680
30,30,"[-0.02170382  0.37994602 -0.94790284 -0.14883218  0.81828176 -1.2216128
  1.08609184  0.4070745   0.03348639 -1.70168975]",7.469598219183807,7936
31,31,"[-0.02170382  0.37994602 -0.94790284 -0.14883218  0.81828176 -1.2216128
  1.08609184  0.4070745   0.03348639 -1.70168975]",7.469598219183807,8192
32,32,"[-1.5739263  -1.13082732  0.01127241  0.04648957 -0.83696885 -0.27413563
 -0.25177057 -0.22054448  0.37681023  1.27124648]",6.4040517978648195,8448
33,33,"[ 0.85019109  0.25202486  0.481889    0.68455858  0.39605315  0.72538844
  0.91665016  0.40735749  0.4771579  -1.0545068 ]",4.516077264053687,8704
34,34,"[ 0.85019109  0.25202486  0.481889    0.68455858  0.39605315  0.72538844
  0.91665016  0.40735749  0.4771579  -1.0545068 ]",4.516077264053687,8960
35,35,"[ 0.85019109  0.25202486  0.481889    0.68455858  0.39605315  0.72538844
  0.91665016  0.40735749  0.4771579  -1.0545068 ]",4.516077264053687,9216
