,#gen,xbest,f(xbest),eval
0,1,"[-2.03872627  0.29458529  3.67838292  2.82468545 -4.76411009  3.88319095
 -2.66846411  1.13581188  0.70366635  0.41682862]",72.60811277448693,64
1,2,"[-1.58025047  0.15309124  2.94438309  2.17399609 -3.98615622  3.70637984
 -2.57494154  0.86023351  0.27997681  1.29221095]",54.66149387320107,128
2,3,"[-1.66964805  0.08735166  2.81242809  2.04087255 -3.4986405   3.56988635
 -2.05237471  0.45337509 -0.50975289  1.4821573 ]",46.729270538699794,192
3,4,"[-1.01251702  0.20096045  2.34759584  1.96549185 -3.22176806  3.22749469
 -2.09575796  0.74601366 -0.35466421  1.42352583]",38.3374019360029,256
4,5,"[-0.70578516 -0.18773827  2.32998251  1.87728103 -2.97487652  2.72652616
 -1.88022678  0.76118838 -0.45786286  1.4064918 ]",32.07273418427953,320
5,6,"[-0.40468679  0.15108167  2.0185511   1.84471288 -3.1191637   2.59440483
 -1.17878996  0.54572115  0.22577201  1.02410407]",26.91134931904507,384
6,7,"[-0.0564545  -0.66093345  1.75582163  1.7572213  -1.89787962  2.14804354
 -1.40040255  0.75040996  0.38042908  1.1384296 ]",18.791785206070923,448
7,8,"[ 0.14301515 -0.50677848  1.56208222  1.393852   -1.19773311  1.5602537
 -1.19793871  1.19802066  0.22297775  1.09956686]",12.658235234677104,512
8,9,"[ 0.17722843 -0.32912786  1.45598442  0.76739732 -1.35389705  1.57943035
 -1.28632199 -0.001937    0.12596984  0.75498581]",9.416661769443875,576
9,10,"[ 0.53252546 -0.75331015  0.86042717  0.27983721 -1.23117178  1.41414132
 -0.61497456  0.64398135 -0.7132257   0.81455261]",7.150375487028043,640
10,11,"[-0.20123277 -0.36410208  1.05985596  0.48766919 -1.58449795  0.89380037
 -0.23334538 -0.06004439  0.18796804  0.02728751]",4.937825700973794,704
11,12,"[-0.23143029 -0.16870413  0.60156273  0.7989713  -0.81592988  0.88495979
 -0.25660614  0.53636708  0.20929214  0.09364802]",2.9372588115497744,768
12,13,"[-0.25449199  0.24132913  0.17294313  0.74380841 -0.27160575  0.73040934
  0.22038533 -0.11317789  0.19988347  0.89840522]",2.2218979472799756,832
13,14,"[-0.27250263  0.13167378  0.13878976  0.29026974 -0.09651432  0.70006553
  0.25777934 -0.23170688 -0.10312286  0.33230087]",0.9357180011145565,896
14,15,"[-0.37869751 -0.29586285 -0.13824944  0.36456649 -0.24644897  0.18312727
  0.16075521 -0.52761657 -0.32563846  0.08178387]",0.894191443047798,960
15,16,"[ 0.06124503 -0.0255399   0.22296722 -0.1774087  -0.11963851 -0.22510547
 -0.07601306 -0.01453117 -0.18165881  0.51623445]",0.456064383540425,1024
16,17,"[-0.04875755 -0.13085221 -0.22552874  0.40683169  0.2353332  -0.08174863
 -0.11932754  0.18437286 -0.2097734   0.12032545]",0.40465490154472483,1088
17,18,"[-0.07248879  0.06024779 -0.22310664 -0.04105445 -0.21008062  0.23478968
  0.37326794  0.02901174 -0.07546385 -0.26448331]",0.3754233722843374,1152
18,19,"[ 0.15452882  0.01959202 -0.23257612  0.23795614 -0.05781422  0.07404901
  0.20866584 -0.13699363  0.08502421  0.20910383]",0.2570657330082886,1216
19,20,"[-0.16569758 -0.25407087  0.05949732 -0.15965466 -0.24429603 -0.02092171
  0.40928145  0.00593988 -0.24475755  0.10344194]",0.4193085905176871,1280
20,21,"[ 0.0412682  -0.13679806  0.0944796   0.16865548 -0.11719454 -0.16055215
 -0.08427714 -0.24885008 -0.263481   -0.21901422]",0.2837178600280591,1344
21,22,"[-0.26868081  0.22292663  0.15192378  0.07510532  0.03689599  0.01257208
  0.00820927  0.15595916  0.10598339  0.3017572 ]",0.27880720905618833,1408
22,23,"[ 0.06903432 -0.05610367 -0.13613864 -0.28236573  0.24043004 -0.26250883
 -0.09671957 -0.34183672 -0.04661768 -0.08734313]",0.3689040326091929,1472
23,24,"[ 0.16919045  0.1910909   0.22606869 -0.07547084 -0.13837    -0.22677457
 -0.08068474 -0.28116825  0.34988626  0.24688558]",0.4614555060070594,1536
24,25,"[ 0.21752815 -0.29908198  0.09370965  0.07224998  0.05345019 -0.26853366
 -0.12726381 -0.0625022  -0.07303145  0.28803235]",0.33413616518162237,1600
25,26,"[ 0.24185409  0.07568896  0.25398714  0.18753902 -0.00236336  0.06778506
  0.02961404 -0.02831431 -0.23297748  0.36977179]",0.3611913423195552,1664
26,27,"[-0.05725124  0.0600441  -0.1220767   0.03011583  0.19995669 -0.18551959
  0.1982013   0.0986017   0.01714862  0.58307302]",0.4863671547544638,1728
27,28,"[-0.12524105 -0.3147529   0.31395745  0.110384   -0.06816009 -0.00857904
  0.12520555  0.02576194  0.34889013  0.27465622]",0.44372847954817696,1792
28,29,"[ 0.03525846 -0.12518263 -0.03917634 -0.40662799 -0.04748287 -0.11215572
 -0.1307335   0.07609488 -0.03275001 -0.37985786]",0.36687472296412854,1856
29,30,"[ 0.16515872  0.04868611  0.00673571 -0.04113688  0.07936725 -0.1579774
 -0.09173568  0.19569378 -0.1631212   0.30355791]",0.22810879581417356,1920
30,31,"[ 0.17695015  0.00783245  0.08408619 -0.10141224  0.26049997  0.27234983
  0.11367094  0.3717308  -0.11368237 -0.09683891]",0.3641686186808625,1984
31,32,"[ 0.26162975 -0.31539084  0.18486833 -0.27650381  0.16636542  0.09490843
  0.02707284  0.17190365 -0.36934992 -0.20114033]",0.522397829939355,2048
